population,calibration,comparison,difference,relative_reduction,block_days,low95,high95,family4_low,family4_high,primary
main,raw,F_minus_A_G_onset,-0.00040472278536339416,0.040309548253077546,1,-0.001736339903234359,0.0008855432645761652,,,False
main,raw,E_internal_minus_A_G_onset,-0.00032845108053711046,0.03271304497422448,3,-0.000990911296073673,0.0007386239723147312,,,False
main,raw,E_internal_minus_A_G_onset,-0.00032845108053711046,0.03271304497422448,1,-0.0012426787644244691,0.0005519324324148529,,,False
main,raw,C_minus_B_all_time,-9.468030797245251e-05,0.007003757350083616,3,-0.00013314798238746504,-4.799318662563215e-06,,,False
main,raw,C_minus_B_all_time,-9.468030797245251e-05,0.007003757350083616,1,-0.00022420647342600357,5.631207444025199e-06,,,False
main,raw,D_minus_C_all_time,-0.00010854725595079333,0.008086166382276714,3,-0.000402075355732414,0.00010022929623689608,,,False
main,raw,D_minus_C_all_time,-0.00010854725595079333,0.008086166382276714,1,-0.0003697526220772391,0.00014729982480607558,,,False
main,raw,E_minus_D_all_time,0.00016575384481728065,-0.012448398657352191,3,-6.583101139204846e-05,0.00044063197694427236,,,False
main,raw,E_minus_D_all_time,0.00016575384481728065,-0.012448398657352191,1,-0.00011481703223772625,0.00047867613023001854,,,False
main,raw,E_minus_B_all_time,-3.747371910596517e-05,0.0027720319171303806,3,-0.00029362686460390834,0.00013790956997596838,,,False
main,raw,E_minus_B_all_time,-3.747371910596517e-05,0.0027720319171303806,1,-0.00031789521372356804,0.00027865452404239973,,,False
main,raw,R_union_minus_A_G_all_time,-0.00193523512761592,0.13514697669981424,3,-0.0032579994298945294,0.0006867447338092855,,,False
main,raw,R_union_minus_A_G_all_time,-0.00193523512761592,0.13514697669981424,1,-0.004154817622917161,0.00044559952190043625,,,False
main,raw,A_mono_minus_A_G_all_time,-0.001158527360634111,0.08090565739502725,3,-0.0017765610767739766,-0.0005727840536618298,,,False
main,raw,A_mono_minus_A_G_all_time,-0.001158527360634111,0.08090565739502725,1,-0.002335651290365986,-7.64990387509621e-05,,,False
main,raw,B_minus_A_G_all_time,-0.0008009831300158215,0.055936587169410155,3,-0.0015376232607455746,0.0002649565778419707,,,False
main,raw,B_minus_A_G_all_time,-0.0008009831300158215,0.055936587169410155,1,-0.0020622936907539365,0.00032567354983026927,,,False
main,raw,K_minus_A_G_all_time,-0.000934715068077436,0.06527574542430362,3,-0.0016343283547972202,-0.00014462002424913897,,,False
main,raw,K_minus_A_G_all_time,-0.000934715068077436,0.06527574542430362,1,-0.002031388069407942,6.489321814273183e-05,,,False
main,raw,C_minus_A_G_all_time,-0.0008956634379882743,0.06254857823596745,3,-0.001625610551170456,0.00020519977891288524,,,False
main,raw,C_minus_A_G_all_time,-0.0008956634379882743,0.06254857823596745,1,-0.0021340459947990034,0.00021398773766269884,,,False
main,raw,D_minus_A_G_all_time,-0.0010042106939390674,0.07012896640765326,3,-0.0016766954537142953,-7.152149629477848e-06,,,False
main,raw,D_minus_A_G_all_time,-0.0010042106939390674,0.07012896640765326,1,-0.0022366377764261804,4.130261888747427e-05,,,False
main,raw,M_minus_A_G_all_time,-0.0009224516423976457,0.06441933015932841,3,-0.0014314753782514716,-0.0001895874945572265,,,False
main,raw,M_minus_A_G_all_time,-0.0009224516423976457,0.06441933015932841,1,-0.0019942357767553385,-5.301966257888325e-06,,,False
main,raw,S_minus_A_G_all_time,-0.000898399402180886,0.06273964405722811,3,-0.0013366818464327426,-0.0002282853920777643,,,False
main,raw,S_minus_A_G_all_time,-0.000898399402180886,0.06273964405722811,1,-0.001855557027044024,-0.00011018401973960467,,,False
main,raw,E_minus_A_G_all_time,-0.0008384568491217867,0.05855356108157159,3,-0.0017051770332628688,0.0002799625356709433,,,False
main,raw,E_minus_A_G_all_time,-0.0008384568491217867,0.05855356108157159,1,-0.002297898446686226,0.0004592641352847817,,,False
main,raw,F_minus_A_G_all_time,-0.0010102590549816528,0.07055135317463043,3,-0.001746367696970185,0.00017318780996504989,,,False
main,raw,F_minus_A_G_all_time,-0.0010102590549816528,0.07055135317463043,1,-0.0022795661771038895,0.00012028410784301725,,,False
main,raw,E_internal_minus_A_G_all_time,-0.0007337643623572687,0.05124237038050138,3,-0.0012289502024929143,1.4525757109970333e-05,,,False
main,raw,E_internal_minus_A_G_all_time,-0.0007337643623572687,0.05124237038050138,1,-0.0017122431597635965,9.878499512790396e-05,,,False
main,calibrated,R_union_minus_A_G_onset,-1.892308692574404e-05,0.00222433737058081,3,-0.0013011564080101356,0.0017791005816723817,,,False
main,calibrated,R_union_minus_A_G_onset,-1.892308692574404e-05,0.00222433737058081,1,-0.001323631442939158,0.001453051526393516,,,False
main,calibrated,A_mono_minus_A_G_onset,-7.15034243472624e-05,0.00840495736896584,3,-0.00032954598450893,0.00010186155676637863,,,False
main,calibrated,A_mono_minus_A_G_onset,-7.15034243472624e-05,0.00840495736896584,1,-0.0003382528543871246,0.00017808128525055792,,,False
main,calibrated,B_minus_A_G_onset,0.0002484674226879994,-0.02920640674671976,3,-0.00042516954890659686,0.0015175932130840602,,,False
main,calibrated,B_minus_A_G_onset,0.0002484674226879994,-0.02920640674671976,1,-0.000784761775313281,0.0013447991304512239,,,False
main,calibrated,K_minus_A_G_onset,0.00018474347272052764,-0.021715897197728932,3,-0.0001697024364505205,0.0008370536311539156,,,False
main,calibrated,K_minus_A_G_onset,0.00018474347272052764,-0.021715897197728932,1,-0.0003191634857692419,0.0007534551907437248,,,False
main,calibrated,C_minus_A_G_onset,0.00018696095226270663,-0.021976553539557433,3,-0.0004442106010667055,0.0013346637631053548,,,False
main,calibrated,C_minus_A_G_onset,0.00018696095226270663,-0.021976553539557433,1,-0.0007651521006244386,0.001161815267698596,,,False
main,calibrated,D_minus_A_G_onset,0.00010798040568604387,-0.012692688703510781,3,-0.0004457784389214956,0.0010659657035781962,,,False
main,calibrated,D_minus_A_G_onset,0.00010798040568604387,-0.012692688703510781,1,-0.0006948976524594414,0.0008966772696304206,,,False
main,calibrated,M_minus_A_G_onset,2.7381604584094957e-05,-0.0032186041623055352,3,-0.00025026164474925214,0.0005299565175471907,,,False
main,calibrated,M_minus_A_G_onset,2.7381604584094957e-05,-0.0032186041623055352,1,-0.00039945849943973994,0.0004448207999149738,,,False
main,calibrated,S_minus_A_G_onset,5.7211632103146706e-05,-0.006725011189681797,3,-0.0002251013978579984,0.0005687608402146034,,,False
main,calibrated,S_minus_A_G_onset,5.7211632103146706e-05,-0.006725011189681797,1,-0.0003843763582375059,0.0004886733634911283,,,False
main,calibrated,E_minus_A_G_onset,0.0002926731223810829,-0.0344026197222162,3,-0.0003638695416008069,0.0015357379691423416,,,False
main,calibrated,E_minus_A_G_onset,0.0002926731223810829,-0.0344026197222162,1,-0.000693344695577705,0.0013444201273783254,,,False
main,calibrated,F_minus_A_G_onset,0.000174816001617715,-0.02054896047878877,3,-0.0004641586875178666,0.0013811633496332385,,,False
main,calibrated,F_minus_A_G_onset,0.000174816001617715,-0.02054896047878877,1,-0.000877450387748341,0.00117684441536281,,,False
main,calibrated,E_internal_minus_A_G_onset,0.00014320312060826985,-0.01683298575981366,3,-0.0002630150342175491,0.000909763245560755,,,False
main,calibrated,E_internal_minus_A_G_onset,0.00014320312060826985,-0.01683298575981366,1,-0.0005182530918808484,0.0007854523404101369,,,False
main,calibrated,R_union_minus_A_G_all_time,-0.0010954586478353215,0.0902051314379474,3,-0.002077390389632113,0.0010908973517418513,,,False
main,calibrated,R_union_minus_A_G_all_time,-0.0010954586478353215,0.0902051314379474,1,-0.0028626346702338725,0.0007101127236953204,,,False
main,calibrated,A_mono_minus_A_G_all_time,-0.00010161278801188827,0.008367266912814197,3,-0.0004041919411316465,6.529191424969709e-05,,,False
main,calibrated,A_mono_minus_A_G_all_time,-0.00010161278801188827,0.008367266912814197,1,-0.0004347701810266956,0.0002736386916708063,,,False
main,calibrated,B_minus_A_G_all_time,0.0007077322336031332,-0.05827794529825086,3,3.4926725750015325e-05,0.001491647573417106,,,False
main,calibrated,B_minus_A_G_all_time,0.0007077322336031332,-0.05827794529825086,1,-0.00013898643470035453,0.0016208774019175441,,,False
main,calibrated,K_minus_A_G_all_time,0.0006933860403198804,-0.05709661339374929,3,0.0001331344835941847,0.001300814406607195,,,False
main,calibrated,K_minus_A_G_all_time,0.0006933860403198804,-0.05709661339374929,1,5.872885926442907e-05,0.001335874064994123,,,False
main,calibrated,C_minus_A_G_all_time,0.0004774229288122756,-0.03931321198668848,3,-2.9486650436996393e-05,0.001333676182597775,,,False
main,calibrated,C_minus_A_G_all_time,0.0004774229288122756,-0.03931321198668848,1,-0.00030209472602106525,0.0013469389160854293,,,False
main,calibrated,D_minus_A_G_all_time,0.0006778741988800137,-0.055819296629038215,3,0.00011632337751925172,0.0013618900863945592,,,False
main,calibrated,D_minus_A_G_all_time,0.0006778741988800137,-0.055819296629038215,1,-3.029281864251518e-05,0.0013982128983681915,,,False
main,calibrated,M_minus_A_G_all_time,0.0006636069772318306,-0.054644467614203364,3,0.00012892408894434236,0.0012395795381933798,,,False
main,calibrated,M_minus_A_G_all_time,0.0006636069772318306,-0.054644467614203364,1,-1.1781831840538842e-05,0.0013500390040779573,,,False
main,calibrated,S_minus_A_G_all_time,0.0005280262998198982,-0.04348012759045486,3,0.00015285695400127364,0.0009879511079988242,,,False
main,calibrated,S_minus_A_G_all_time,0.0005280262998198982,-0.04348012759045486,1,-5.6699667182027575e-05,0.0010886483053037137,,,False
main,calibrated,E_minus_A_G_all_time,0.0009379522994700289,-0.07723533026409404,3,0.00012553779302702014,0.0018076638169987832,,,False
main,calibrated,E_minus_A_G_all_time,0.0009379522994700289,-0.07723533026409404,1,-9.857547702685943e-06,0.0019077571686161533,,,False
main,calibrated,F_minus_A_G_all_time,0.0005065569321058832,-0.041712240559429764,3,-3.7775028184574774e-05,0.0013947456133236499,,,False
main,calibrated,F_minus_A_G_all_time,0.0005065569321058832,-0.041712240559429764,1,-0.00035993328701368425,0.0014234033990436887,,,False
main,calibrated,E_internal_minus_A_G_all_time,0.0006756380417225804,-0.055635161106715424,3,0.0001639268112538106,0.0012197444599212819,,,False
main,calibrated,E_internal_minus_A_G_all_time,0.0006756380417225804,-0.055635161106715424,1,2.025933305794745e-06,0.001277182423315853,,,False
topology,raw,D_minus_C_onset,0.00013651862690176116,-0.01101316568509502,3,-8.329165206359028e-06,0.00023083751603204648,,,False
topology,raw,D_minus_C_onset,0.00013651862690176116,-0.01101316568509502,1,1.155547814444503e-05,0.0002496814210431452,,,False
topology,raw,D_minus_D_rewire_20261004_onset,7.875504344891081e-06,-0.0006288033194910016,3,-1.6682288807413555e-05,3.992496259219118e-05,,,False
topology,raw,D_minus_D_rewire_20261004_onset,7.875504344891081e-06,-0.0006288033194910016,1,-2.002753054029145e-05,3.8437839536049896e-05,,,False
topology,raw,D_minus_D_rewire_20261005_onset,-0.00024897578662776354,0.019479475206720293,3,-0.00033078995212989766,-0.00010964976865368373,,,False
topology,raw,D_minus_D_rewire_20261005_onset,-0.00024897578662776354,0.019479475206720293,1,-0.0003705567964992343,-0.00013703136570095446,,,False
topology,raw,E_minus_E_self_onset,-0.0008343847004447314,0.06361167401364669,3,-0.001171529186827683,-0.00033008176409934106,,,False
topology,raw,E_minus_E_self_onset,-0.0008343847004447314,0.06361167401364669,1,-0.0012360436956715829,-0.0004524064375439323,,,False
topology,raw,E_minus_E_rewire_20261004_onset,2.6961077969444684e-05,-0.002199916090816416,3,-1.6137343539678094e-05,7.181436299207017e-05,,,False
topology,raw,E_minus_E_rewire_20261004_onset,2.6961077969444684e-05,-0.002199916090816416,1,-1.4048991370596607e-05,6.749436501379462e-05,,,False
topology,raw,E_minus_E_rewire_20261005_onset,-0.00060103961228116,0.04665187612756164,3,-0.0008829801996204601,-0.0002097898548046835,,,False
topology,raw,E_minus_E_rewire_20261005_onset,-0.00060103961228116,0.04665187612756164,1,-0.0009032110223536709,-0.00030306729750494913,,,False
topology,raw,E_minus_E_internal_onset,-0.0004708215750554413,0.03691766910783866,3,-0.0006893129671623479,-0.00017746670309255112,,,False
topology,raw,E_minus_E_internal_onset,-0.0004708215750554413,0.03691766910783866,1,-0.000695217203533911,-0.00024489148658260907,,,False
topology,raw,D_minus_C_all_time,0.0002687249097693305,-0.015683615444545763,3,6.695753166236106e-05,0.0003913841465254794,,,False
topology,raw,D_minus_C_all_time,0.0002687249097693305,-0.015683615444545763,1,0.00011061213648351273,0.00044080038665754277,,,False
topology,raw,D_minus_D_rewire_20261004_all_time,-6.36917255596046e-06,0.0003658507180386792,3,-3.612576833359896e-05,3.021870838602378e-05,,,False
topology,raw,D_minus_D_rewire_20261004_all_time,-6.36917255596046e-06,0.0003658507180386792,1,-4.1178532918173964e-05,2.9104608751867204e-05,,,False
topology,raw,D_minus_D_rewire_20261005_all_time,-8.743131178776866e-05,0.004998853260155068,3,-0.00016230164381942288,2.0488180296023612e-05,,,False
topology,raw,D_minus_D_rewire_20261005_all_time,-8.743131178776866e-05,0.004998853260155068,1,-0.00021176533405446737,3.259832461152645e-05,,,False
topology,raw,E_minus_E_self_all_time,-0.0003924073464969492,0.02201792768906275,3,-0.000641343572894955,-4.026376414458323e-05,,,False
topology,raw,E_minus_E_self_all_time,-0.0003924073464969492,0.02201792768906275,1,-0.0007650687512190561,-3.7459409874042294e-05,,,False
topology,raw,E_minus_E_rewire_20261004_all_time,0.0002104345506593346,-0.0122208309187011,3,0.00010633745740981554,0.0003136157055430776,,,False
topology,raw,E_minus_E_rewire_20261004_all_time,0.0002104345506593346,-0.0122208309187011,1,0.00012578723794663408,0.00029790556108171234,,,False
topology,raw,E_minus_E_rewire_20261005_all_time,-0.000248789728589162,0.01407296602917384,3,-0.00043925532090842494,1.6948530758696753e-05,,,False
topology,raw,E_minus_E_rewire_20261005_all_time,-0.000248789728589162,0.01407296602917384,1,-0.0005105036514533178,1.2829904738548374e-05,,,False
topology,raw,E_minus_E_internal_all_time,-7.194214564230155e-05,0.004110578284392232,3,-0.0002496989590414257,0.0001486045543366618,,,False
topology,raw,E_minus_E_internal_all_time,-7.194214564230155e-05,0.004110578284392232,1,-0.0003067764958640273,0.00017151835077132768,,,False
