population,calibration,model,endpoint,n,positives,brier,event_contribution,nonevent_contribution,mean_probability,recall,fpr,tp,fp,cutoff,zero_count,cutoff_ties
rolling1,calibrated,F_20261003,all_time,1099,158,0.021092259432840047,0.007274193620091841,0.013818065812748205,0.1489287771799544,0.9873417721518988,0.07120085015940489,156,67,0.07817025447851954,0,0
rolling1,calibrated,E_internal_20261001,onset,962,42,0.01609358995386622,0.004675112725710501,0.01141847722815572,0.06164124426718711,1.0,0.0782608695652174,42,72,0.09880595460477722,0,0
rolling1,calibrated,E_internal_20261001,all_time,1099,158,0.024251179973404254,0.004341371863176843,0.01990980811022741,0.17065070464369517,1.0,0.09883103081827843,158,93,0.09880595460477722,0,0
rolling1,calibrated,E_internal_20261002,onset,962,42,0.01438854520349885,0.0047900470165836775,0.009598498186915175,0.05698226640147986,1.0,0.04891304347826087,42,45,0.12102266331231061,0,0
rolling1,calibrated,E_internal_20261002,all_time,1099,158,0.020701557065909953,0.004459425000518832,0.016242132065391122,0.16409863167039965,1.0,0.07013815090329437,158,66,0.12102266331231061,0,0
rolling1,calibrated,E_internal_20261003,onset,962,42,0.013972982810585179,0.006987918728104563,0.006985064082480618,0.04707751183871971,0.9523809523809523,0.042391304347826085,40,39,0.08413717369157189,0,0
rolling1,calibrated,E_internal_20261003,all_time,1099,158,0.020309187940000934,0.007280224930684836,0.013028963009316101,0.1496673047424431,0.9873417721518988,0.061636556854410204,156,58,0.08413717369157189,0,0
rolling2,raw,A_G,onset,2069,57,0.008367908261181145,0.004584345648902407,0.003783562612278737,0.02775366903277559,0.8070175438596491,0.008449304174950299,46,17,0.34391123918426003,0,0
rolling2,raw,A_G,all_time,2251,212,0.015733677358850236,0.006077882731170491,0.009655794627679744,0.09745785108750375,0.9339622641509434,0.01765571358509073,198,36,0.34391123918426003,0,0
rolling2,raw,R_union,onset,2069,57,0.007997114887966164,0.005130569536287742,0.002866545351678421,0.025661614116352514,0.8947368421052632,0.009940357852882704,51,20,0.13946930355503062,0,0
rolling2,raw,R_union,all_time,2251,212,0.013709223969479113,0.006579152495771297,0.007130071473707814,0.09408775644905612,0.9622641509433962,0.018636586562040217,204,38,0.13946930355503062,0,0
rolling2,raw,A_mono,onset,2069,57,0.008207183002531199,0.005142449757703635,0.0030647332448275654,0.02741381275702752,0.8070175438596491,0.008449304174950299,46,17,0.33061298781481463,0,0
rolling2,raw,A_mono,all_time,2251,212,0.014931278765000167,0.007201566396869217,0.007729712368130951,0.09349229219692054,0.9339622641509434,0.01765571358509073,198,36,0.33061298781481463,0,0
rolling2,raw,B_20261001,onset,2069,57,0.009210955284549297,0.006433778132800107,0.0027771771517491914,0.023118697586316475,0.8421052631578947,0.009443339960238568,48,19,0.13448167964093244,1940,0
rolling2,raw,B_20261001,all_time,2251,212,0.017361249275420088,0.011666849573170483,0.0056943997022496085,0.08269816478102093,0.9386792452830188,0.018146150073565473,199,37,0.13448167964093244,1951,0
rolling2,raw,B_20261002,onset,2069,57,0.008820601583761913,0.006133019965878289,0.002687581617883624,0.02297514339263429,0.8421052631578947,0.009940357852882704,48,20,0.13632123089473214,1987,0
rolling2,raw,B_20261002,all_time,2251,212,0.01699463557397543,0.011127482860722045,0.005867152713253386,0.08284570630977298,0.9386792452830188,0.018636586562040217,199,38,0.13632123089473214,1998,0
rolling2,raw,B_20261003,onset,2069,57,0.007398309959752652,0.004802337367934474,0.0025959725918181784,0.024663159735085132,0.8245614035087719,0.008449304174950299,47,17,0.26346980152261223,1952,0
rolling2,raw,B_20261003,all_time,2251,212,0.013977437268501855,0.007776785447146558,0.006200651821355295,0.0867318571323586,0.9386792452830188,0.01765571358509073,199,36,0.26346980152261223,1958,0
rolling2,raw,K_20261001,onset,2069,57,0.009452396836606375,0.005643572553973076,0.003808824282633299,0.025989769881119472,0.8421052631578947,0.010437375745526839,48,21,0.1923816405851067,1894,0
rolling2,raw,K_20261001,all_time,2251,212,0.01769303483248983,0.009815779055825667,0.007877255776664161,0.08992066946040167,0.9386792452830188,0.019127023050514957,199,39,0.1923816405851067,1905,0
rolling2,raw,K_20261002,onset,2069,57,0.008367908261181145,0.004584345648902407,0.003783562612278737,0.02775366903277559,0.8070175438596491,0.008449304174950299,46,17,0.34391123918426003,0,0
rolling2,raw,K_20261002,all_time,2251,212,0.015733677358850236,0.006077882731170491,0.009655794627679744,0.09745785108750375,0.9339622641509434,0.01765571358509073,198,36,0.34391123918426003,0,0
rolling2,raw,K_20261003,onset,2069,57,0.008367908261181145,0.004584345648902407,0.003783562612278737,0.02775366903277559,0.8070175438596491,0.008449304174950299,46,17,0.34391123918426003,0,0
rolling2,raw,K_20261003,all_time,2251,212,0.015733677358850236,0.006077882731170491,0.009655794627679744,0.09745785108750375,0.9339622641509434,0.01765571358509073,198,36,0.34391123918426003,0,0
rolling2,raw,C_20261001,onset,2069,57,0.009108556943900137,0.005617147633313989,0.0034914093105861493,0.025831538936521407,0.8245614035087719,0.010437375745526839,47,21,0.1958517390981681,1790,0
rolling2,raw,C_20261001,all_time,2251,212,0.016915776715334493,0.009447257144072057,0.007468519571262439,0.0894878538021778,0.9339622641509434,0.019127023050514957,198,39,0.1958517390981681,1801,0
rolling2,raw,C_20261002,onset,2069,57,0.008462404348295711,0.005773362308333187,0.002689042039962523,0.02353767621785927,0.8421052631578947,0.009443339960238568,48,19,0.1875496394859985,1947,0
rolling2,raw,C_20261002,all_time,2251,212,0.01616449801941501,0.010120683214777637,0.006043814804637374,0.08376156592901944,0.9386792452830188,0.018146150073565473,199,37,0.1875496394859985,1958,0
rolling2,raw,C_20261003,onset,2069,57,0.010092421582914858,0.006181716417424898,0.003910705165489959,0.024723578543261196,0.8421052631578947,0.009940357852882704,48,20,0.19802325581479802,1939,0
rolling2,raw,C_20261003,all_time,2251,212,0.01902166648802185,0.010876424221045337,0.008145242266976516,0.08735022566960149,0.9339622641509434,0.018636586562040217,198,38,0.19802325581479802,1950,0
rolling2,raw,D_20261001,onset,2069,57,0.008737894672657712,0.005254655228159322,0.003483239444498389,0.02607916994408953,0.8245614035087719,0.008449304174950299,47,17,0.23329734428994214,1876,0
rolling2,raw,D_20261001,all_time,2251,212,0.016736237338740675,0.009089642046174951,0.007646595292565727,0.09009651902775109,0.9339622641509434,0.01716527709661599,198,35,0.23329734428994214,1887,0
rolling2,raw,D_20261002,onset,2069,57,0.00855527699495332,0.005811627285795412,0.0027436497091579077,0.02361475992771163,0.8245614035087719,0.009443339960238568,47,19,0.195178341113253,1920,0
rolling2,raw,D_20261002,all_time,2251,212,0.016331056052359072,0.010128534723843716,0.006202521328515353,0.08425522935019752,0.9339622641509434,0.018146150073565473,198,37,0.195178341113253,1931,0
rolling2,raw,D_20261003,onset,2069,57,0.008118471709951,0.005030714875162099,0.0030877568347888996,0.025407181492000924,0.8245614035087719,0.008449304174950299,47,17,0.25280314601104226,1845,0
rolling2,raw,D_20261003,all_time,2251,212,0.015132183411118853,0.007745480281326991,0.007386703129791861,0.09078735950779036,0.9386792452830188,0.01765571358509073,199,36,0.25280314601104226,1851,0
rolling2,raw,M_20261001,onset,2069,57,0.009246111127640531,0.005743071620003612,0.0035030395076369202,0.025571298044460972,0.8070175438596491,0.009443339960238568,46,19,0.1993426855160314,1933,0
rolling2,raw,M_20261001,all_time,2251,212,0.01761191259508347,0.01007698279804982,0.0075349297970336475,0.08914148552293744,0.9292452830188679,0.018146150073565473,197,37,0.1993426855160314,1944,0
rolling2,raw,M_20261002,onset,2069,57,0.008511390637600329,0.0059901068182800134,0.002521283819320315,0.023073229896929094,0.8421052631578947,0.008946322067594433,48,18,0.18298263474576032,1947,0
rolling2,raw,M_20261002,all_time,2251,212,0.0162458127753436,0.01069078464102506,0.005555028134318538,0.0825356983178172,0.9386792452830188,0.01765571358509073,199,36,0.18298263474576032,1958,0
rolling2,raw,M_20261003,onset,2069,57,0.009194206033379046,0.005605801016759227,0.003588405016619818,0.025471510564918313,0.8421052631578947,0.009443339960238568,48,19,0.20762125635244133,1977,0
rolling2,raw,M_20261003,all_time,2251,212,0.017147248601373007,0.00895710755147857,0.008190141049894436,0.09067269413932157,0.9386792452830188,0.018146150073565473,199,37,0.20762125635244133,1988,0
rolling2,raw,S_20261001,onset,2069,57,0.009194108857054408,0.005933061464275486,0.003261047392778921,0.025240626481559735,0.8421052631578947,0.009443339960238568,48,19,0.17327472823396506,1807,0
rolling2,raw,S_20261001,all_time,2251,212,0.01733273404575869,0.010407763298517642,0.0069249707472410485,0.08775266194034469,0.9386792452830188,0.018146150073565473,199,37,0.17327472823396506,1818,0
rolling2,raw,S_20261002,onset,2069,57,0.008369814491733537,0.005937265913296695,0.002432548578436841,0.022981532752655576,0.8421052631578947,0.008946322067594433,48,18,0.17959441616408384,1966,0
rolling2,raw,S_20261002,all_time,2251,212,0.016013946113561925,0.010516401188264086,0.0054975449252978375,0.08278416047548517,0.9386792452830188,0.01765571358509073,199,36,0.17959441616408384,1977,0
rolling2,raw,S_20261003,onset,2069,57,0.007916799424402196,0.004514597222302547,0.0034022022020996495,0.026739576069659567,0.8245614035087719,0.008449304174950299,47,17,0.30503014986876387,1946,0
rolling2,raw,S_20261003,all_time,2251,212,0.014668574335798108,0.006352552498569016,0.008316021837229093,0.09475270948155834,0.9386792452830188,0.01765571358509073,199,36,0.30503014986876387,1949,0
rolling2,raw,E_20261001,onset,2069,57,0.009366221326285956,0.005874073376073969,0.0034921479502119856,0.025022093893160142,0.8421052631578947,0.010934393638170975,48,22,0.1498656341004348,1911,0
rolling2,raw,E_20261001,all_time,2251,212,0.018384787042957606,0.011311848831780432,0.0070729382111771755,0.08530125331919078,0.9386792452830188,0.0196174595389897,199,40,0.1498656341004348,1922,0
rolling2,raw,E_20261002,onset,2069,57,0.008425619031281657,0.005716323028520577,0.0027092960027610778,0.024066280248732422,0.8421052631578947,0.009443339960238568,48,19,0.18573697283141172,1612,0
rolling2,raw,E_20261002,all_time,2251,212,0.016007800274576472,0.009906776877258553,0.006101023397317919,0.08473606140368756,0.9386792452830188,0.018146150073565473,199,37,0.18573697283141172,1623,0
rolling2,raw,E_20261003,onset,2069,57,0.00789455683106515,0.004694970429828486,0.003199586401236664,0.0262070887025518,0.8245614035087719,0.008449304174950299,47,17,0.2756651259128329,1798,0
rolling2,raw,E_20261003,all_time,2251,212,0.014668804126170283,0.007260643982634565,0.00740816014353572,0.09158606190848588,0.9339622641509434,0.01765571358509073,198,36,0.2756651259128329,1804,0
rolling2,raw,F_20261001,onset,2069,57,0.008765427746741664,0.005613471683815034,0.0031519560629266275,0.024855153471177886,0.8070175438596491,0.008449304174950299,46,17,0.2172692008244232,1936,0
rolling2,raw,F_20261001,all_time,2251,212,0.016361145337164557,0.009499221504918873,0.0068619238322456845,0.08769272086941798,0.9292452830188679,0.01716527709661599,197,35,0.2172692008244232,1947,0
rolling2,raw,F_20261002,onset,2069,57,0.008249569969513117,0.005035416231931841,0.003214153737581277,0.02570532851929102,0.8421052631578947,0.009443339960238568,48,19,0.24255184201133217,1943,0
rolling2,raw,F_20261002,all_time,2251,212,0.015647662682389728,0.008498179746387608,0.007149482936002119,0.08936087057874782,0.9386792452830188,0.018146150073565473,199,37,0.24255184201133217,1954,0
rolling2,raw,F_20261003,onset,2069,57,0.008194376940833336,0.005080323856753719,0.003114053084079619,0.025539244790062657,0.8245614035087719,0.008449304174950299,47,17,0.2527274154054359,1842,0
rolling2,raw,F_20261003,all_time,2251,212,0.015563731055298834,0.007992671913000265,0.007571059142298566,0.0905844663669649,0.9339622641509434,0.01765571358509073,198,36,0.2527274154054359,1849,0
rolling2,raw,E_internal_20261001,onset,2069,57,0.008731306036540468,0.00555749124236546,0.003173814794175008,0.024992628641028844,0.8070175438596491,0.008449304174950299,46,17,0.20911451800934827,1910,0
rolling2,raw,E_internal_20261001,all_time,2251,212,0.016531203677193445,0.009562893082047417,0.006968310595146027,0.08764768336549467,0.9292452830188679,0.01716527709661599,197,35,0.20911451800934827,1921,0
rolling2,raw,E_internal_20261002,onset,2069,57,0.009076552538447486,0.006277127803916107,0.00279942473453138,0.023134406930128335,0.8070175438596491,0.008449304174950299,46,17,0.1896008786333796,1952,0
rolling2,raw,E_internal_20261002,all_time,2251,212,0.01745010392806528,0.011359876658274282,0.006090227269790995,0.08275809023471069,0.9245283018867925,0.01716527709661599,196,35,0.1896008786333796,1963,0
rolling2,raw,E_internal_20261003,onset,2069,57,0.00911152907732663,0.005552400317193328,0.003559128760133302,0.026076994172712628,0.8421052631578947,0.009443339960238568,48,19,0.1996947132665337,1637,0
rolling2,raw,E_internal_20261003,all_time,2251,212,0.016615091357994778,0.009130095839006312,0.007484995518988468,0.08967333830199127,0.9386792452830188,0.018636586562040217,199,38,0.1996947132665337,1648,0
rolling2,calibrated,A_G,onset,2069,57,0.010906410976359412,0.009613100978096718,0.0012933099982626942,0.023853639717703216,0.8070175438596491,0.008449304174950299,46,17,0.2120954672714584,0,0
rolling2,calibrated,A_G,all_time,2251,212,0.02079880417662736,0.017619288054442364,0.003179516122184994,0.07351350647570709,0.9339622641509434,0.01765571358509073,198,36,0.2120954672714584,0,0
rolling2,calibrated,R_union,onset,2069,57,0.009475008218466033,0.008112724468811117,0.0013622837496549147,0.024686551923828813,0.8947368421052632,0.009940357852882704,51,20,0.15740799930124522,0,0
rolling2,calibrated,R_union,all_time,2251,212,0.016811108652554984,0.013790967693053862,0.0030201409595011224,0.07835952200276618,0.9622641509433962,0.018636586562040217,204,38,0.15740799930124522,0,0
rolling2,calibrated,A_mono,onset,2069,57,0.010932128810341554,0.00970795039437692,0.0012241784159646352,0.022840386941101177,0.8070175438596491,0.008449304174950299,46,17,0.2054674426184354,0,0
rolling2,calibrated,A_mono,all_time,2251,212,0.02076162588945072,0.017660883768592418,0.003100742120858299,0.0727382138208534,0.9339622641509434,0.01765571358509073,198,36,0.2054674426184354,0,0
rolling2,calibrated,B_20261001,onset,2069,57,0.009935156364173693,0.008168039659321674,0.0017671167048520198,0.019511780932870676,0.8421052631578947,0.009443339960238568,48,19,0.08770064223582977,0,0
rolling2,calibrated,B_20261001,all_time,2251,212,0.02056159161289047,0.017036846644070833,0.0035247449688196346,0.07283198035504493,0.9386792452830188,0.018146150073565473,199,37,0.08770064223582977,0,0
rolling2,calibrated,B_20261002,onset,2069,57,0.009820244325949013,0.0081645318515659,0.001655712474383114,0.018825926039401076,0.8421052631578947,0.009940357852882704,48,20,0.11747318229373983,0,0
rolling2,calibrated,B_20261002,all_time,2251,212,0.020955825227797393,0.017507284329040158,0.003448540898757233,0.07068189591221552,0.9386792452830188,0.018636586562040217,199,38,0.11747318229373983,0,0
rolling2,calibrated,B_20261003,onset,2069,57,0.009382222120765041,0.008276462035866317,0.0011057600848987247,0.01810504701039932,0.8245614035087719,0.008449304174950299,47,17,0.18148145876298685,0,0
rolling2,calibrated,B_20261003,all_time,2251,212,0.02152663051793247,0.018964380650863744,0.0025622498670687245,0.06415033598632473,0.9386792452830188,0.01765571358509073,199,36,0.18148145876298685,0,0
rolling2,calibrated,K_20261001,onset,2069,57,0.009635978275998807,0.007597602151016542,0.002038376124982263,0.02207930178661039,0.8421052631578947,0.010437375745526839,48,21,0.15214002758628675,0,0
rolling2,calibrated,K_20261001,all_time,2251,212,0.020180403365525484,0.01571318471654226,0.004467218648983228,0.07919901910541853,0.9386792452830188,0.019127023050514957,199,39,0.15214002758628675,0,0
rolling2,calibrated,K_20261002,onset,2069,57,0.010906410976359412,0.009613100978096718,0.0012933099982626942,0.023853639717703216,0.8070175438596491,0.008449304174950299,46,17,0.2120954672714584,0,0
rolling2,calibrated,K_20261002,all_time,2251,212,0.02079880417662736,0.017619288054442364,0.003179516122184994,0.07351350647570709,0.9339622641509434,0.01765571358509073,198,36,0.2120954672714584,0,0
rolling2,calibrated,K_20261003,onset,2069,57,0.010906410976359412,0.009613100978096718,0.0012933099982626942,0.023853639717703216,0.8070175438596491,0.008449304174950299,46,17,0.2120954672714584,0,0
rolling2,calibrated,K_20261003,all_time,2251,212,0.02079880417662736,0.017619288054442364,0.003179516122184994,0.07351350647570709,0.9339622641509434,0.01765571358509073,198,36,0.2120954672714584,0,0
rolling2,calibrated,C_20261001,onset,2069,57,0.00975500878918341,0.008025524435156665,0.0017294843540267468,0.021599514872585667,0.8245614035087719,0.010437375745526839,47,21,0.14736792116695077,0,0
rolling2,calibrated,C_20261001,all_time,2251,212,0.021005028247554205,0.016996863261561298,0.004008164985992906,0.07635871897019637,0.9339622641509434,0.019127023050514957,198,39,0.14736792116695077,0,0
rolling2,calibrated,C_20261002,onset,2069,57,0.009678609148909128,0.008298100273261166,0.00138050887564796,0.018400507049588902,0.8421052631578947,0.009443339960238568,48,19,0.13939031995328852,0,0
rolling2,calibrated,C_20261002,all_time,2251,212,0.02110137511733597,0.018054527523484715,0.003046847593851259,0.0680893448573733,0.9386792452830188,0.018146150073565473,199,37,0.13939031995328852,0,0
rolling2,calibrated,C_20261003,onset,2069,57,0.011457098834410534,0.009115378769583364,0.0023417200648271695,0.01932341127248302,0.8421052631578947,0.009940357852882704,48,20,0.11494106616452686,0,0
rolling2,calibrated,C_20261003,all_time,2251,212,0.023305179228152534,0.018200527261355223,0.005104651966797311,0.07531863780861575,0.9339622641509434,0.018636586562040217,198,38,0.11494106616452686,0,0
rolling2,calibrated,D_20261001,onset,2069,57,0.009321954839597926,0.007638653773633389,0.0016833010659645365,0.021154543219466294,0.8245614035087719,0.008449304174950299,47,17,0.15647364801993063,0,0
rolling2,calibrated,D_20261001,all_time,2251,212,0.02007883576984861,0.01617511627317674,0.003903719496671868,0.07663425107695147,0.9339622641509434,0.01716527709661599,198,35,0.15647364801993063,0,0
rolling2,calibrated,D_20261002,onset,2069,57,0.009740208224152355,0.008312482874966831,0.001427725349185523,0.018572663329275204,0.8245614035087719,0.009443339960238568,47,19,0.1446072489526558,0,0
rolling2,calibrated,D_20261002,all_time,2251,212,0.021013373989100175,0.017852166260043073,0.0031612077290571,0.06902184495776,0.9339622641509434,0.018146150073565473,198,37,0.1446072489526558,0,0
rolling2,calibrated,D_20261003,onset,2069,57,0.009390659764994978,0.008017839651126667,0.0013728201138683116,0.01929439664809917,0.8245614035087719,0.008449304174950299,47,17,0.15079093512394232,0,0
rolling2,calibrated,D_20261003,all_time,2251,212,0.01869797146999281,0.015194672228926983,0.003503299241065825,0.07523943234624922,0.9386792452830188,0.01765571358509073,199,36,0.15079093512394232,0,0
rolling2,calibrated,M_20261001,onset,2069,57,0.009547358917812632,0.007678928735975337,0.001868430181837295,0.02171053187435078,0.8070175438596491,0.009443339960238568,46,19,0.1702201630592858,0,0
rolling2,calibrated,M_20261001,all_time,2251,212,0.020272471812503877,0.01609405295535039,0.004178418857153484,0.07788385050452494,0.9292452830188679,0.018146150073565473,197,37,0.1702201630592858,0,0
rolling2,calibrated,M_20261002,onset,2069,57,0.00954087034819801,0.008151119275816049,0.0013897510723819618,0.018684794233452526,0.8421052631578947,0.008946322067594433,48,18,0.13128995865752807,0,0
rolling2,calibrated,M_20261002,all_time,2251,212,0.02050033197880041,0.017491924609602947,0.0030084073691974615,0.06936055564112144,0.9386792452830188,0.01765571358509073,199,36,0.13128995865752807,0,0
rolling2,calibrated,M_20261003,onset,2069,57,0.009810773909166903,0.008030843762415276,0.0017799301467516264,0.020194312118489332,0.8421052631578947,0.009443339960238568,48,19,0.1540156510797621,0,0
rolling2,calibrated,M_20261003,all_time,2251,212,0.02013503763509807,0.015700144000814552,0.004434893634283521,0.07742846383785378,0.9386792452830188,0.018146150073565473,199,37,0.1540156510797621,0,0
rolling2,calibrated,S_20261001,onset,2069,57,0.009705564909536188,0.007850804532906102,0.0018547603766300871,0.021359622787973893,0.8421052631578947,0.009443339960238568,48,19,0.13036797772565867,0,0
rolling2,calibrated,S_20261001,all_time,2251,212,0.02035489191169874,0.016254936816530605,0.004099955095168137,0.07685184434343859,0.9386792452830188,0.018146150073565473,199,37,0.13036797772565867,0,0
rolling2,calibrated,S_20261002,onset,2069,57,0.009504658361376723,0.008205164198050329,0.001299494163326393,0.018415912317532177,0.8421052631578947,0.008946322067594433,48,18,0.13130419374007377,0,0
rolling2,calibrated,S_20261002,all_time,2251,212,0.02042365193709871,0.017526264050999524,0.0028973878860991875,0.06917545842956338,0.9386792452830188,0.01765571358509073,199,36,0.13130419374007377,0,0
rolling2,calibrated,S_20261003,onset,2069,57,0.009439750156354211,0.008145404082996797,0.0012943460733574115,0.01940755286168712,0.8245614035087719,0.008449304174950299,47,17,0.2001946692679049,0,0
rolling2,calibrated,S_20261003,all_time,2251,212,0.01799213008933575,0.014905832193737036,0.003086297895598715,0.0748976048977736,0.9386792452830188,0.01765571358509073,199,36,0.2001946692679049,0,0
rolling2,calibrated,E_20261001,onset,2069,57,0.010468262377229995,0.008666318083904098,0.0018019442933258972,0.019749257121120238,0.8421052631578947,0.010934393638170975,48,22,0.12057544654313115,0,0
rolling2,calibrated,E_20261001,all_time,2251,212,0.02443859920478101,0.020519593750428815,0.0039190054543522005,0.07074564630436515,0.9386792452830188,0.0196174595389897,199,40,0.12057544654313115,0,0
rolling2,calibrated,E_20261002,onset,2069,57,0.009782898648941317,0.008397579319640051,0.0013853193293012682,0.019061376624237878,0.8421052631578947,0.009443339960238568,48,19,0.13477913090865073,0,0
rolling2,calibrated,E_20261002,all_time,2251,212,0.021003293829451215,0.017990484641759473,0.00301280918769174,0.06901454960323955,0.9386792452830188,0.018146150073565473,199,37,0.13477913090865073,0,0
rolling2,calibrated,E_20261003,onset,2069,57,0.009275495312121419,0.008016077908009893,0.001259417404111526,0.019502822264043956,0.8245614035087719,0.008449304174950299,47,17,0.1646992952217874,0,0
rolling2,calibrated,E_20261003,all_time,2251,212,0.01885247213888593,0.015847036392099053,0.003005435746786876,0.07319475145855787,0.9339622641509434,0.01765571358509073,198,36,0.1646992952217874,0,0
rolling2,calibrated,F_20261001,onset,2069,57,0.009516845233221393,0.007850598792254911,0.0016662464409664824,0.019970729286392395,0.8070175438596491,0.008449304174950299,46,17,0.1508599213063445,0,0
rolling2,calibrated,F_20261001,all_time,2251,212,0.01997317866208876,0.016397307934796913,0.003575870727291846,0.07405729506466992,0.9292452830188679,0.01716527709661599,197,35,0.1508599213063445,0,0
rolling2,calibrated,F_20261002,onset,2069,57,0.009238725780734038,0.007630136416095825,0.0016085893646382143,0.02018864276618957,0.8421052631578947,0.009443339960238568,48,19,0.1583141890186951,0,0
rolling2,calibrated,F_20261002,all_time,2251,212,0.019250291876499813,0.015808810623420246,0.003441481253079567,0.07449264235675059,0.9386792452830188,0.018146150073565473,199,37,0.1583141890186951,0,0
rolling2,calibrated,F_20261003,onset,2069,57,0.00949964263107688,0.008177194724713682,0.0013224479063631983,0.019252233657955378,0.8245614035087719,0.008449304174950299,47,17,0.14733333075484226,0,0
rolling2,calibrated,F_20261003,all_time,2251,212,0.01962251379185063,0.015899803182535897,0.0037227106093147347,0.07469804650083066,0.9339622641509434,0.01765571358509073,198,36,0.14733333075484226,0,0
rolling2,calibrated,E_internal_20261001,onset,2069,57,0.00956457167711862,0.007899084695922995,0.0016654869811956255,0.019996176532951278,0.8070175438596491,0.008449304174950299,46,17,0.14475975914895334,0,0
rolling2,calibrated,E_internal_20261001,all_time,2251,212,0.020525722143298723,0.016813119315818807,0.003712602827479918,0.07368291854381029,0.9292452830188679,0.01716527709661599,197,35,0.14475975914895334,0,0
rolling2,calibrated,E_internal_20261002,onset,2069,57,0.010067043125312158,0.008416060866557044,0.0016509822587551135,0.01873769181796802,0.8070175438596491,0.008449304174950299,46,17,0.1294357505842914,0,0
rolling2,calibrated,E_internal_20261002,all_time,2251,212,0.021569174019075127,0.018062631889550713,0.0035065421295244104,0.07043062344369222,0.9245283018867925,0.01716527709661599,196,35,0.1294357505842914,0,0
rolling2,calibrated,E_internal_20261003,onset,2069,57,0.009911198184952284,0.008050802612909462,0.0018603955720428208,0.021450569065966853,0.8421052631578947,0.009443339960238568,48,19,0.13767467459638888,0,0
rolling2,calibrated,E_internal_20261003,all_time,2251,212,0.020667356647242688,0.016489939075359457,0.004177417571883227,0.07639644351649694,0.9386792452830188,0.018636586562040217,199,38,0.13767467459638888,0,0
main,raw,A_G,onset,2649,54,0.010040370158018192,0.003243881895298597,0.006796488262719595,0.028051819968785186,0.9814814814814815,0.05356454720616571,53,139,0.012397308441743112,0,0
main,raw,A_G,all_time,2827,205,0.014319485162545853,0.0035006682033046597,0.010818816959241195,0.08366551184652841,0.9951219512195122,0.06331045003813883,204,166,0.012397308441743112,0,0
main,raw,R_union,onset,2649,54,0.009564079387032772,0.0037739703555099945,0.00579010903152278,0.02572031928527763,1.0,0.06165703275529865,54,160,0.006174247615661918,0,0
main,raw,R_union,all_time,2827,205,0.012384250034929937,0.003885345198995584,0.008498904835934351,0.08044453697869904,1.0,0.07093821510297482,205,186,0.006174247615661918,0,0
main,raw,A_mono,onset,2649,54,0.009322597543687418,0.0036667793206273526,0.005655818223060063,0.027995934587292926,0.9814814814814815,0.05356454720616571,53,139,0.03023442208958704,0,0
main,raw,A_mono,all_time,2827,205,0.013160957801911746,0.004222642290259707,0.008938315511652035,0.08140405147445365,0.9951219512195122,0.06331045003813883,204,166,0.03023442208958704,0,0
main,raw,B_20261001,onset,2649,54,0.009687424986932135,0.003447964771185626,0.0062394602157465106,0.026663392491001026,0.9814814814814815,0.05240847784200385,53,136,0.00809530600057246,2432,0
main,raw,B_20261001,all_time,2827,205,0.013570577589739655,0.004271210266033331,0.009299367323706325,0.07921762329624393,0.9951219512195122,0.06064073226544622,204,159,0.00809530600057246,2436,0
main,raw,B_20261002,onset,2649,54,0.00962502041831405,0.003155253281933133,0.006469767136380918,0.029025410468496875,1.0,0.05857418111753372,54,152,0.040495893212239384,2290,0
main,raw,B_20261002,all_time,2827,205,0.013303277551058975,0.004280777138785485,0.009022500412273489,0.07946351927228487,1.0,0.06598016781083142,205,173,0.040495893212239384,2295,0
main,raw,B_20261003,onset,2649,54,0.010031722643560793,0.0030608293372348183,0.006970893306325975,0.029768126526313218,1.0,0.05857418111753372,54,152,0.037760752787940374,2334,0
main,raw,B_20261003,all_time,2827,205,0.01368165095679147,0.004142496398057186,0.009539154558734286,0.08052783206313399,1.0,0.06598016781083142,205,173,0.037760752787940374,2339,0
main,raw,K_20261001,onset,2649,54,0.009853777044143738,0.0035113899454860395,0.006342387098657698,0.02652231001966229,0.9814814814814815,0.05433526011560694,53,141,0.0023547156519951435,2446,0
main,raw,K_20261001,all_time,2827,205,0.013697857276034226,0.004484477641888882,0.009213379634145343,0.07833136584160681,0.9951219512195122,0.06254767353165523,204,164,0.0023547156519951435,2450,0
main,raw,K_20261002,onset,2649,54,0.009470271695369044,0.0035166292837634032,0.0059536424116056405,0.025633445960048948,1.0,0.05356454720616571,54,139,0.00491524753624011,2366,0
main,raw,K_20261002,all_time,2827,205,0.013294140916181271,0.00419236979738785,0.009101771118793418,0.07751515763674138,1.0,0.06254767353165523,205,164,0.00491524753624011,2368,0
main,raw,K_20261003,onset,2649,54,0.009327363097600074,0.0035109889032422913,0.0058163741943577825,0.02572004232710358,0.9814814814814815,0.05279383429672447,53,137,0.013558706125462568,2197,0
main,raw,K_20261003,all_time,2827,205,0.01316231209118977,0.004452281204343203,0.008710030886846565,0.07630977311135666,0.9951219512195122,0.06140350877192982,204,161,0.013558706125462568,2199,0
main,raw,C_20261001,onset,2649,54,0.0098099937921537,0.0033408125316789937,0.006469181260474708,0.027083470029031654,1.0,0.05279383429672447,54,137,0.004981375786938564,2345,0
main,raw,C_20261001,all_time,2827,205,0.013814057100975989,0.0037789092954569883,0.010035147805519,0.08155428666964042,1.0,0.062166285278413426,205,163,0.004981375786938564,2346,0
