origin,retention,step,initial_component,structural_component,forcing_component,structural_injection,forcing_injection,inherited_radius,initial_radius,mean_radius,mean_center_threshold_distance,actual_error
36850,0.0,6,18.34055428037603,24.133228726733858,21.322998236290402,1.9873804926708631,1.7875153317570132,60.0218854189724,3.222693512004808,63.796781243400275,4.92670130133282,1.0547244381578436
36850,0.15,1,3.9191309155141476,1.9475594810279342,1.7873013788964518,1.9475594810279342,1.7873013788964518,3.9191309155141463,2.8433252195719696,7.653991775438531,4.893228349799011,0.9908781653096449
36850,0.15,2,5.144031987302097,4.18083133348602,3.815129898390066,1.9790352209933522,1.8262888117949256,9.33466918638991,2.8433252195719696,13.139993219178185,4.907196397290918,1.0223571886960305
36850,0.15,3,6.828226490942351,7.243615123441453,6.548133149484366,1.982784201277718,1.8080191410414281,16.82917142154902,2.8433252195719696,20.619974763868164,4.915234268891493,1.007608550623821
36850,0.15,4,9.070652125273634,11.328328113678241,10.153079583894787,1.986734836911526,1.7991627917536752,26.766162194181454,2.8433252195719696,30.55205982284665,4.91579407370455,1.0076463931659105
36850,0.15,5,12.074525843096467,16.799671684327723,14.949988958258997,1.9859920837727163,1.8015715153845642,40.036622886525905,2.8433252195719696,43.82418648568319,4.918790942115292,1.008843045615201
36850,0.15,6,16.098845547518714,24.133228726734604,21.322998236290402,1.9873804926709124,1.7875153317570132,57.780176686115794,2.8433252195719696,61.55507251054371,4.926701301332929,1.012219107128538
36850,1.0,1,3.7467337440617716,1.9475594810279633,1.7873013788964518,1.9475594810279633,1.7873013788964518,3.7467337440617734,2.663847965025395,7.481594603986195,4.893228349799092,1.1046664967814446
36850,1.0,2,4.959620237000832,4.180831333486099,3.815129898390066,1.9790352209933852,1.8262888117949256,9.150257436088673,2.663847965025395,12.955581468876986,4.907196397290994,1.104645113146442
36850,1.0,3,6.6251701137352415,7.243615123441575,6.548133149484366,1.9827842012777486,1.8080191410414281,16.626115044341994,2.663847965025395,20.416918386661173,4.915234268891563,1.0736976243243217
36850,1.0,4,8.852981794892719,11.328328113678428,10.153079583894787,1.9867348369115554,1.7991627917536752,26.548491863800717,2.663847965025395,30.33438949246595,4.915794073704616,1.056673435905405
36850,1.0,5,11.846439124128057,16.799671684327997,14.949988958258997,1.9859920837727447,1.8015715153845642,39.80853616755769,2.663847965025395,43.596099766715,4.918790942115352,1.0497906732893787
36850,1.0,6,15.868167900706789,24.133228726734988,21.322998236290402,1.9873804926709366,1.7875153317570132,57.549499039304195,2.663847965025395,61.32439486373215,4.926701301332985,1.04632338463573
37581,0.0,1,5.009678650005178,1.2739241010225502,1.3539984136084395,1.2739241010225502,1.3539984136084395,5.009678650005178,3.5898297191625725,7.637601164636169,3.097604217140738,1.15310934656844
37581,0.0,2,6.594640451247139,2.702631011097154,2.874934045951196,1.2587140566483346,1.360906698190151,9.552584753457001,3.5898297191625725,12.172205508295487,3.0777870340130513,1.1375956382169476
37581,0.0,3,8.765394189620253,4.661795087031347,4.939926513217889,1.2510395523341553,1.3535179831317,15.76255825440363,3.5898297191625725,18.367115789869484,3.050604410889613,1.0954530656010482
37581,0.0,4,11.658593835253543,7.264110637580999,7.66410587327309,1.2394011542919645,1.3430381776055818,24.004371014210093,3.5898297191625725,26.586810346107647,3.01492227672001,1.0747119745496054
37581,0.0,5,15.534658920342391,10.741423008622066,11.314719781109352,1.2243497502171714,1.364579523729957,35.001872436126675,3.5898297191625725,37.5908017100738,2.997255673752016,1.0675162011926427
37581,0.0,6,20.728412640615826,15.400424232687213,16.160724429528873,1.2167114056585286,1.3503816459942108,49.72246825117917,3.5898297191625725,52.28956130283191,2.9831839679255334,1.063339823980853
37581,0.15,1,3.9590400195899345,1.2739241010224418,1.3539984136084395,1.2739241010224418,1.3539984136084395,3.9590400195899362,2.8428399928367876,6.586962534220817,3.0976042171404936,0.8968146315526141
37581,0.15,2,5.205184929455119,2.7026310110969294,2.874934045951196,1.258714056648235,1.360906698190151,8.163129231664858,2.8428399928367876,10.782749986503244,3.077787034012823,0.9145316721939274
37581,0.15,3,6.912940422384625,4.6617950870309635,4.939926513217889,1.251039552334061,1.3535179831317,13.910104487167716,2.8428399928367876,16.514662022633477,3.050604410889402,0.9020808495858004
37581,0.15,4,9.18929605805895,7.264110637580424,7.66410587327309,1.2394011542918764,1.3430381776055818,21.535073237015013,2.8428399928367876,24.117512568912474,3.014922276719814,0.904180160852739
37581,0.15,5,12.239756772996893,10.74142300862123,11.314719781109352,1.2243497502170915,1.364579523729957,31.70697028878042,2.8428399928367876,34.29589956272747,2.9972556737518334,0.917827025036637
37581,0.15,6,16.32826568760357,15.400424232686047,16.160724429528873,1.2167114056584556,1.3503816459942108,45.322321298165825,2.8428399928367876,47.88941434981849,2.983183967925364,0.9286831368527345
37581,1.0,1,4.292577239218043,1.2739241010225095,1.3539984136084395,1.2739241010225095,1.3539984136084395,4.29257723921803,3.1069402658093503,6.920499753848985,3.0976042171406597,0.8495298280603675
37581,1.0,2,5.673046275540795,2.702631011097078,2.874934045951196,1.258714056648303,1.360906698190151,8.630990577750618,3.1069402658093503,11.250611332589074,3.0777870340129776,0.8542377430118031
37581,1.0,3,7.579556479171276,4.66179508703122,4.939926513217889,1.2510395523341244,1.3535179831317,14.576720543954533,3.1069402658093503,17.18127807942036,3.0506044108895454,0.8547102385651222
37581,1.0,4,10.120880838476012,7.264110637580812,7.66410587327309,1.2394011542919354,1.3430381776055818,22.466658017432422,3.1069402658093503,25.04909734932994,3.014922276719947,0.8571421019751964
37581,1.0,5,13.529733793241574,10.741423008621783,11.314719781109352,1.224349750217146,1.364579523729957,32.99694730902561,3.1069402658093503,35.58587658297271,2.9972556737519565,0.874476504470637
37581,1.0,6,18.101417958854977,15.400424232686829,16.160724429528873,1.216711405658505,1.3503816459942108,47.09547356941795,3.1069402658093503,49.66256662107066,2.983183967925479,0.8871141658597133
38230,0.0,1,5.504430188766144,1.4726373744352104,1.9541990276507784,1.4726373744352104,1.9541990276507784,5.504430188766146,3.9774752014858197,8.931266590852136,3.6273887649974275,1.3681418372769945
38230,0.0,2,7.2356836934741775,3.140964025986813,4.13620439569392,1.4732682574935867,1.9635762929344671,11.076007564726856,3.9774752014858197,14.512852115154907,3.663596787561772,1.358878960393518
38230,0.0,3,9.61361029481736,5.445468498940356,7.11285962183514,1.4866383438805695,1.9726092530490784,18.712690818663205,3.9774752014858197,22.17193841559285,3.7054751845939204,1.313705993824285
38230,0.0,4,12.780548072309289,8.528760509725528,11.01553576926411,1.501429306181115,1.949603283825329,28.873811761292476,3.9774752014858197,32.32484435129892,3.7201220880183437,1.289413957317464
38230,0.0,5,17.022731822180766,12.664122463793708,16.17413338990792,1.5075431997820055,1.913579003995702,42.43986547210467,3.9774752014858197,45.86098767588238,3.7476714486452183,1.26642746500472
38230,0.0,6,22.705811254675925,18.21511095940232,23.10128920121533,1.517108220590188,1.9681811481579872,60.536922046545385,3.9774752014858197,64.02221141529355,3.8128737779875324,1.2418112622289035
38230,0.15,1,4.368390733490804,1.4726373744352081,1.9541990276507784,1.4726373744352081,1.9541990276507784,4.368390733490802,3.169244200250649,7.795227135576788,3.627388764997423,1.1398345937031176
38230,0.15,2,5.733556189507457,3.1409640259868117,4.13620439569392,1.4732682574935843,1.9635762929344671,9.573880060760136,3.169244200250649,13.010724611188188,3.663596787561767,1.1620411347689774
38230,0.15,3,7.608124625614435,5.4454684989403495,7.11285962183514,1.4866383438805681,1.9726092530490784,16.707205149460282,3.169244200250649,20.16645274638993,3.7054751845939164,1.149662673339174
38230,0.15,4,10.1048472935772,8.528760509725517,11.01553576926411,1.5014293061811144,1.949603283825329,26.19811098256038,3.169244200250649,29.64914357256682,3.7201220880183405,1.152383068555538
38230,0.15,5,13.44944658624861,12.664122463793671,16.17413338990792,1.5075431997820046,1.913579003995702,38.8665802361725,3.169244200250649,42.28770243995021,3.7476714486452147,1.1523282896312417
38230,0.15,6,17.930873920166,18.21511095940229,23.10128920121533,1.5171082205901854,1.9681811481579872,55.76198471203543,3.169244200250649,59.2472740807836,3.8128737779875292,1.1448884460891005
38230,1.0,1,4.408083134375623,1.4726373744351757,1.9541990276507784,1.4726373744351757,1.9541990276507784,4.40808313437564,3.191387498761802,7.834919536461587,3.627388764997334,1.1232004969556002
38230,1.0,2,5.796666922907642,3.140964025986728,4.13620439569392,1.4732682574935465,1.9635762929344671,9.636990794160244,3.191387498761802,13.073835344588257,3.6635967875616844,1.1494728308449627
38230,1.0,3,7.70711775055928,5.445468498940214,7.11285962183514,1.4866383438805337,1.9726092530490784,16.80619827440499,3.191387498761802,20.265445871334606,3.7054751845938396,1.1425179800847962
38230,1.0,4,10.253721300011874,8.52876050972531,11.01553576926411,1.5014293061810824,1.949603283825329,26.346984988994862,3.191387498761802,29.79801757900128,3.720122088018269,1.1429148718172764
38230,1.0,5,13.668253879531667,12.664122463793367,16.17413338990792,1.5075431997819744,1.913579003995702,39.08538752945523,3.191387498761802,42.50650973323292,3.747671448645149,1.1425321268026978
38230,1.0,6,18.24662728516442,18.21511095940187,23.10128920121533,1.5171082205901594,1.9681811481579872,56.077738077033544,3.191387498761802,59.563027445781685,3.812873777987467,1.1371620799494806
38961,0.0,1,4.576809774398859,0.718987536110562,2.23382512678734,0.718987536110562,2.23382512678734,4.5768097743988605,3.295081216085367,7.52962243729676,1.9188586360759858,1.2384022315036203
38961,0.0,2,6.019222907397919,1.5690330909025108,4.706259368600364,0.7591602194224016,2.2152452027794634,9.320109944698924,3.295081216085367,12.294515366900793,1.9701047525371371,1.2490347629994076
38961,0.0,3,7.9986673573093965,2.7481473621768266,8.073382880735146,0.7825060002028699,2.206420058251433,15.831271541767062,3.295081216085367,18.820197600221366,2.030577234412277,1.2284720040284745
38961,0.0,4,10.636874869525839,4.339059382737603,12.493490759826244,0.8073466272297701,2.1751655163564747,24.486912868503445,3.295081216085367,27.469425012089694,2.10660304230608,1.217725146734041
38961,0.0,5,14.172991859140952,6.4958335854143625,18.356847962121904,0.83915063341728,2.1463755764989623,36.040147196760955,3.295081216085367,39.025673406677186,2.181593845091438,1.2108941414581569
38961,0.0,6,18.913454851140344,9.408842217101746,26.16459198391439,0.8697263167794662,2.135557323054279,51.48160541232273,3.295081216085367,54.48688905215647,2.2346194741549814,1.211811392322718
38961,0.15,1,5.190880370512039,0.7189875361107178,2.23382512678734,0.7189875361107178,2.23382512678734,5.190880370512037,3.7125654872837117,8.143693033410091,1.918858636076334,1.5178807936689793
38961,0.15,2,6.839012936670311,1.5690330909028298,4.706259368600364,0.7591602194225439,2.2152452027794634,10.139899973971495,3.7125654872837117,13.114305396173505,1.9701047525374626,1.5000669176336527
38961,0.15,3,9.098464739512124,2.748147362177363,8.073382880735146,0.7825060002030029,2.206420058251433,16.9310689239702,3.7125654872837117,19.91999498242464,2.030577234412581,1.4638458334516726
38961,0.15,4,12.11395070054725,4.339059382738427,12.493490759826244,0.8073466272298943,2.1751655163564747,25.96398869952554,3.7125654872837117,28.94650084311191,2.1066030423063618,1.4373328456392647
38961,0.15,5,16.15891862017584,6.49583358541555,18.356847962121904,0.8391506334173945,2.1463755764989623,38.02607395779691,3.7125654872837117,41.01160016771327,2.1815938450916965,1.4122549240291815
38961,0.15,6,21.585461852772593,9.408842217103428,26.16459198391439,0.8697263167795724,2.135557323054279,54.15361241395657,3.7125654872837117,57.15889605379043,2.234619474155221,1.3971661138471096
38961,1.0,1,5.554374594536218,0.7189875361105463,2.23382512678734,0.7189875361105463,2.23382512678734,5.554374594536206,3.9666692506087498,8.50718725743409,1.9188586360759499,1.6014343132976658
38961,1.0,2,7.283350793670251,1.5690330909024799,4.706259368600364,0.7591602194223881,2.2152452027794634,10.584237830971233,3.9666692506087498,13.558643253173082,1.9701047525371052,1.5657966263472767
38961,1.0,3,9.647582851446215,2.7481473621767734,8.073382880735146,0.7825060002028577,2.206420058251433,17.4801870359038,3.9666692506087498,20.469113094358093,2.030577234412249,1.5253288721125013
38961,1.0,4,12.802605874068723,4.339059382737524,12.493490759826244,0.8073466272297589,2.1751655163564747,26.652643873046234,3.9666692506087498,29.63515601663247,2.106603042306053,1.4931734589790475
38961,1.0,5,17.033215054315413,6.495833585414248,18.356847962121904,0.8391506334172686,2.1463755764989623,38.90037039193534,3.9666692506087498,41.88589660185158,2.1815938450914114,1.4609474134554272
38961,1.0,6,22.706973067972026,9.408842217101588,26.16459198391439,0.869726316779456,2.135557323054279,55.27512362915419,3.9666692506087498,58.28040726898793,2.2346194741549565,1.439593890137595
39611,0.0,1,4.886604816657538,1.1591261753176447,1.4190673975087154,1.1591261753176447,1.4190673975087154,4.886604816657539,3.519433112314454,7.464798389483899,2.818664247977501,1.186191020838465
39611,0.0,2,6.4203052485222285,2.4673732588369304,3.0238338157913147,1.1532739354025556,1.4376959184469,9.320542469301012,3.519433112314454,11.911512323150468,2.807528198965835,1.1942450750653277
39611,0.0,3,8.522623696000704,4.261072214354802,5.193824868833736,1.1477652620135828,1.4247695908731526,15.404985926302514,3.519433112314454,17.97752077918925,2.7900277561475293,1.1723678441773095
39611,0.0,4,11.322015605398791,6.646917051860617,8.066254169139924,1.140187239641201,1.421323915752826,23.473675671005296,3.519433112314454,26.035186826399322,2.7612322665540807,1.1646154118885075
39611,0.0,5,15.070629384813865,9.835947404083788,11.878538981727594,1.1276850041812527,1.409776347819667,34.24765441862433,3.519433112314454,36.78511577062525,2.7482749474717596,1.1675173045002922
39611,0.0,6,20.091340445301235,14.110256173248894,16.980466651235602,1.1219827862058223,1.428118196151069,48.63196228742882,3.519433112314454,51.182063269785715,2.7463941107392804,1.175968533904505
39611,0.15,1,4.268852175883823,1.1591261753175415,1.4190673975087154,1.1591261753175415,1.4190673975087154,4.268852175883822,3.071014607305797,6.847045748710078,2.8186642479772708,1.0236836549533954
39611,0.15,2,5.607823764001613,2.467373258836721,3.0238338157913147,1.1532739354024617,1.4376959184469,8.508060984780283,3.071014607305797,11.099030838629645,2.8075281989656204,1.0471282825099837
39611,0.15,3,7.441899372920616,4.261072214354448,5.193824868833736,1.1477652620134942,1.4247695908731526,14.324261603222165,3.071014607305797,16.896796456108813,2.790027756147331,1.0418082979514338
39611,0.15,4,9.88478851790207,6.646917051860081,8.066254169139924,1.1401872396411197,1.421323915752826,22.036448583508125,3.071014607305797,24.597959738902073,2.7612322665538964,1.0483400335413038
39611,0.15,5,13.156382299937267,9.835947404083004,11.878538981727594,1.1276850041811757,1.409776347819667,32.33340733374702,3.071014607305797,34.87086868574786,2.7482749474715886,1.0644910891247483
39611,0.15,6,17.538826366485328,14.110256173247773,16.980466651235602,1.1219827862057523,1.428118196151069,46.07944820861185,3.071014607305797,48.629549190968675,2.746394110739122,1.082329647307904
39611,1.0,1,4.293997665816503,1.1591261753176183,1.4190673975087154,1.1591261753176183,1.4190673975087154,4.293997665816493,3.0641170547691283,6.87219123864282,2.8186642479774293,0.9002783858203283
39611,1.0,2,5.669637924806402,2.4673732588368638,3.0238338157913147,1.153273935402527,1.4376959184469,8.569875145585144,3.0641170547691283,11.160844999434572,2.8075281989657688,0.9229385748653585
39611,1.0,3,7.551912180043064,4.261072214354693,5.193824868833736,1.1477652620135548,1.4247695908731526,14.434274410344802,3.0641170547691283,17.00680926323151,2.790027756147468,0.938398610516532
39611,1.0,4,10.068838925189583,6.646917051860456,8.066254169139924,1.1401872396411763,1.421323915752826,22.220498990796017,3.0641170547691283,24.782010146190018,2.761232266554024,0.9533354159510694
39611,1.0,5,13.447267636080149,9.835947404083537,11.878538981727594,1.1276850041812287,1.409776347819667,32.62429266989042,3.0641170547691283,35.161754021891326,2.7482749474717068,0.9787073604342724
39611,1.0,6,17.98270268149494,14.110256173248535,16.980466651235602,1.1219827862058,1.428118196151069,46.52332452362217,3.0641170547691283,49.07342550597904,2.7463941107392316,1.0021674065659179
40342,0.0,1,4.295495564374559,1.8767145279003759,2.342735545218627,1.8767145279003759,2.342735545218627,4.295495564374561,3.0880378145103906,8.514945637493568,4.706504392010595,1.1587461932157448
40342,0.0,2,5.6510546833255395,4.025552480525069,4.956404617568558,1.9023696973123256,2.349908584837189,10.380733499269656,3.0880378145103906,14.633011781419167,4.7315761438233785,1.184027378517128
40342,0.0,3,7.5111256001288,6.9796909253549,8.514635200713613,1.9115092089728345,2.3496467281622864,18.7442957890622,3.0880378145103906,23.005451726197318,4.770047325108525,1.151537588461754
40342,0.0,4,9.990880736125758,10.931183475086765,13.211948341521039,1.9270255208833202,2.350851123227034,29.8561359086232,3.0880378145103906,34.13401255273355,4.824065927178932,1.1432429991782338
40342,0.0,5,13.314774206117086,16.2461516619096,19.453640678224744,1.9494065537626937,2.344153057841308,44.72100693464743,3.0880378145103906,49.01456654625143,4.882298057677437,1.136769594237672
40342,0.0,6,17.770596760264162,23.389088089247796,27.747488725036852,1.972458880685717,2.326893051126582,64.60782164273652,3.0880378145103906,68.90717357454882,4.910050552146437,1.1451926435380089
40342,0.15,1,4.102926732753945,1.8767145279003958,2.342735545218627,1.8767145279003958,2.342735545218627,4.102926732753942,2.971869105233892,8.322376805872965,4.706504392010634,1.1310598801955858
40342,0.15,2,5.388993269285297,4.02555248052511,4.956404617568558,1.9023696973123418,2.349908584837189,10.118672085229433,2.971869105233892,14.37095036737896,4.731576143823416,1.1603733461989723
40342,0.15,3,7.157279883127287,6.979690925354968,8.514635200713613,1.9115092089728487,2.3496467281622864,18.390450072060734,2.971869105233892,22.65160600919587,4.7700473251085596,1.1318809959874974
40342,0.15,4,9.513398511577345,10.931183475086868,13.211948341521039,1.9270255208833338,2.350851123227034,29.378653684074877,2.971869105233892,33.65653032818524,4.824065927178963,1.13034105388599
40342,0.15,5,12.671147603017836,16.246151661909735,19.453640678224744,1.9494065537627059,2.344153057841308,44.077380331548305,2.971869105233892,48.370939943152315,4.882298057677466,1.1246889609437252
40342,0.15,6,16.903533381043736,23.389088089248,27.747488725036852,1.9724588806857286,2.326893051126582,63.74075826351629,2.971869105233892,68.0401101953286,4.910050552146465,1.1353435936856635
40342,1.0,1,3.7473328646175257,1.8767145279002648,2.342735545218627,1.8767145279002648,2.342735545218627,3.747332864617507,2.765030267833665,7.966782937736397,4.706504392010334,1.1948332860430109
40342,1.0,2,4.915080967738271,4.0255524805248335,4.956404617568558,1.902369697312217,2.349908584837189,9.644759783682241,2.765030267833665,13.897038065831648,4.731576143823137,1.2051079544808365
40342,1.0,3,6.5301267646759165,6.979690925354504,8.514635200713613,1.9115092089727346,2.3496467281622864,17.763296953609,2.765030267833665,22.02445289074402,4.770047325108301,1.1640649332653608
40342,1.0,4,8.682414378599283,10.93118347508616,13.211948341521039,1.9270255208832272,2.350851123227034,28.547669551096163,2.765030267833665,32.82554619520643,4.824065927178722,1.1581007767021991
40342,1.0,5,11.568756954302454,16.246151661908694,19.453640678224744,1.9494065537626089,2.344153057841308,42.97498968283204,2.765030267833665,47.26854929443596,4.882298057677243,1.1449064636305222
40342,1.0,6,15.438906341370059,23.389088089246542,27.747488725036852,1.9724588806856378,2.326893051126582,62.276131223841254,2.765030267833665,66.57548315565347,4.910050552146258,1.1481577120111748
40992,0.0,1,5.7524288674481925,0.61922675284681,1.3691566193955056,0.61922675284681,1.3691566193955056,5.75242886744819,4.1504715729711155,7.740812239690506,1.689082660070099,1.4125380169954136
40992,0.0,2,7.5677375818449395,1.3710523197779005,2.9145180620153086,0.6714567484928118,1.384380248504368,9.797470966640965,4.1504715729711155,11.853307963638148,1.788159543276421,1.3771045792455725
40992,0.0,3,10.061269637279635,2.431797747145975,5.029438660814226,0.7125645989984439,1.3956097718452505,15.414331674396148,4.1504715729711155,17.522506045239844,1.8861320155651815,1.3119463579727082
40992,0.0,4,13.384298401221713,3.880707132545719,7.779389333014459,0.753617262073504,1.3477906973712852,22.942986907337104,4.1504715729711155,25.044394866781893,1.9677796828152756,1.2631436512035408
40992,0.0,5,17.838441491803408,5.849223967116989,11.438534039218252,0.7871116794995091,1.3366349391059447,33.002452879533195,4.1504715729711155,35.12619949813865,2.0483287552946323,1.2222929876149322
40992,0.0,6,23.80966776917146,8.516307209609247,16.33438611060405,0.820142830522912,1.3553524916304511,46.48486576723141,4.1504715729711155,48.66036108938478,2.1371567462689267,1.1905019655997109
40992,0.15,1,5.304277528461746,0.6192267528468561,1.3691566193955056,0.6192267528468561,1.3691566193955056,5.304277528461743,3.8269313515558405,7.292660900704105,1.6890826600701998,1.3505387654562422
40992,0.15,2,6.970672617357589,1.3710523197779947,2.9145180620153086,0.6714567484928542,1.384380248504368,9.200406002153677,3.8269313515558405,11.2562429991509,1.7881595432765152,1.3300383654327637
40992,0.15,3,9.257172296576377,2.431797747146134,5.029438660814226,0.7125645989984831,1.3956097718452505,14.610234333692999,3.8269313515558405,16.71840870453673,1.8861320155652685,1.2786007469174034
40992,0.15,4,12.303329894532881,3.880707132545961,7.779389333014459,0.7536172620735396,1.3477906973712852,21.862018400648473,3.8269313515558405,23.963426360093294,1.9677796828153569,1.239367212346062
40992,0.15,5,16.384696126126528,5.8492239671173545,11.438534039218252,0.7871116794995439,1.3366349391059447,31.54870751385662,3.8269313515558405,33.67245413246211,2.0483287552947074,1.2073858083099538
40992,0.15,6,21.85422455626158,8.516307209609753,16.33438611060405,0.8201428305229433,1.3553524916304511,44.52942255432198,3.8269313515558405,46.70491787647538,2.137156746268997,1.1816126012314956
40992,1.0,1,5.167756870471273,0.6192267528466028,1.3691566193955056,0.6192267528466028,1.3691566193955056,5.167756870471246,3.7044308470062566,7.156140242713358,1.68908266006964,1.4185451684225574
40992,1.0,2,6.812619133599129,1.3710523197774824,2.9145180620153086,0.6714567484926259,1.384380248504368,9.042352518394928,3.7044308470062566,11.098189515391923,1.788159543275993,1.3789243940408396
40992,1.0,3,9.070078306715,2.431797747145272,5.029438660814226,0.7125645989982695,1.3956097718452505,14.423140343830969,3.7044308470062566,16.531314714674487,1.886132015564785,1.3223493787134661
40992,1.0,4,12.085952215238045,3.8807071325446487,7.779389333014459,0.7536172620733423,1.3477906973712852,21.64464072135246,3.7044308470062566,23.746048680797088,1.9677796828149077,1.273249365203187
40992,1.0,5,16.13422352344697,5.849223967115441,11.438534039218252,0.7871116794993598,1.3366349391059447,31.298234911175378,3.7044308470062566,33.42198152978068,2.0483287552942913,1.2321900328252586
40992,1.0,6,21.568567103816427,8.516307209607067,16.33438611060405,0.820142830522773,1.3553524916304511,44.2437651018744,3.7044308470062566,46.41926042402763,2.13715674626861,1.2008261328571055
41723,0.0,1,4.476080427175512,2.1791630909566364,1.8165318418255194,2.1791630909566364,1.8165318418255194,4.476080427175511,3.229296740007882,8.471775359957668,5.4386343825069705,1.078363632440958
41723,0.0,2,5.8753674931079205,4.628942520492878,3.8446794465289087,2.17093915602971,1.823576139982033,10.354474164117962,3.229296740007882,14.348989460129708,5.379427340606316,1.0932259971660632
41723,0.0,3,7.793486652245056,7.968565031599042,6.548290958347004,2.1501643484455593,1.7690836402946295,18.391094653450907,3.229296740007882,22.3103426421911,5.326235732339089,1.0583130538639614
41723,0.0,4,10.348825140824045,12.395249687498055,10.156738246083519,2.1299126903727004,1.7944203516963053,28.976480032336625,3.229296740007882,32.900813074405626,5.285764004096354,1.0404117736379501
41723,0.0,5,13.771573730763851,18.30919135670091,14.945339676135681,2.11583711034659,1.79486290372663,43.115404749527215,3.229296740007882,47.02610476360043,5.250049571412357,1.0310545369468642
41723,0.0,6,18.356997051030806,26.21658968090737,21.32448565028469,2.1031204420587453,1.7952394094311797,61.99971253073292,3.229296740007882,65.89807238222284,5.224092172047227,1.0255786437422247
41723,0.15,1,3.8065260770356164,2.179163090956562,1.8165318418255194,2.179163090956562,1.8165318418255194,3.806526077035615,2.7362422600313536,7.802221009817699,5.438634382506808,0.9610636434946658
41723,0.15,2,5.00741234227133,4.628942520492736,3.8446794465289087,2.1709391560296463,1.823576139982033,9.48651901328129,2.7362422600313536,13.48103430929297,5.379427340606165,0.9965180279562335
41723,0.15,3,6.653917514563736,7.968565031598793,6.548290958347004,2.150164348445498,1.7690836402946295,17.2515255157694,2.7362422600313536,21.170773504509533,5.32623573233895,0.9831181120552064
41723,0.15,4,8.850259277051906,12.395249687497675,10.156738246083519,2.1299126903726444,1.7944203516963053,27.477914168564155,2.7362422600313536,31.402247210633107,5.285764004096224,0.9816922271582159
41723,0.15,5,11.795009724897282,18.309191356700357,14.945339676135681,2.1158371103465368,1.79486290372663,41.138840743660154,2.7362422600313536,45.049540757733325,5.250049571412236,0.9846082653738627
41723,0.15,6,15.743744301931942,26.216589680906562,21.32448565028469,2.1031204420586955,1.7952394094311797,59.386459781633306,2.7362422600313536,63.28481963312319,5.224092172047117,0.9887646019194144
41723,1.0,1,4.090372346469174,2.1791630909566466,1.8165318418255194,2.1791630909566466,1.8165318418255194,4.090372346469187,3.003349771999531,8.086067279251347,5.438634382506979,1.1584587331017573
41723,1.0,2,5.349167234220347,4.628942520492888,3.8446794465289087,2.170939156029715,1.823576139982033,9.828273905230372,3.003349771999531,13.822789201242118,5.379427340606325,1.1461349155354297
41723,1.0,3,7.082722821235102,7.968565031599056,6.548290958347004,2.1501643484455624,1.7690836402946295,17.680330822440926,3.003349771999531,21.59957881118112,5.326235732339098,1.1044418402330378
41723,1.0,4,9.39208043390862,12.395249687498072,10.156738246083519,2.1299126903727053,1.7944203516963053,28.019735325421177,3.003349771999531,31.944068367490182,5.285764004096362,1.078375165374161
41723,1.0,5,12.487111123464585,18.309191356700953,14.945339676135681,2.115837110346594,1.79486290372663,41.83094214222792,3.003349771999531,45.74164215630114,5.250049571412364,1.0647200942068684
41723,1.0,6,16.635451230781566,26.216589680907383,21.32448565028469,2.1031204420587506,1.7952394094311797,60.27816671048365,3.003349771999531,64.17652656197359,5.224092172047234,1.0558634149170365
