origin,retention,N,method,device,conditioning_setup_seconds,sampling_seconds,residual_gather_seconds,fine_seconds,device_seconds,transfer_seconds,event_seconds,total_seconds,enclosure_seconds,compaction_seconds
31652,0.15,1024,fine_mc,cuda,0.00471506267786026,0.13975371420383453,0.0050577446818351746,0.002308763563632965,0.0022744319438934325,0.008003612980246544,0.0023684557527303696,0.16227584704756737,,
31652,0.15,1024,empirical_selective,cuda,0.00471506267786026,0.13975371420383453,0.0050577446818351746,0.002299116924405098,,0.005785271525382996,,0.1953021753579378,0.030629603192210197,0.006993168964982033
31652,0.15,1024,certified_fallback,cuda,0.00471506267786026,0.13975371420383453,0.0050577446818351746,0.0022931843996047974,,0.007926901802420616,,0.19215079955756664,0.030629603192210197,0.0
31652,0.15,1024,fine_mc,cpu,0.004983276128768921,0.19899392873048782,0.0025874394923448563,0.042771847918629646,0.0,0.0,0.0015596598386764526,0.2510649412870407,,
31652,1.0,256,fine_mc,cuda,0.00741267204284668,0.036811718717217445,0.0029062125831842422,0.0010621249675750732,0.00102566397190094,0.004755282774567604,0.00044815242290496826,0.053488560020923615,,
31652,1.0,256,empirical_selective,cuda,0.00741267204284668,0.036811718717217445,0.0029062125831842422,0.0010255277156829834,,0.004666270688176155,,0.05898110009729862,0.004882313311100006,0.0011839885264635086
31652,1.0,256,certified_fallback,cuda,0.00741267204284668,0.036811718717217445,0.0029062125831842422,0.0009296759963035583,,0.004523593932390213,,0.058117786422371864,0.004882313311100006,0.0
31652,1.0,256,fine_mc,cpu,0.0071424394845962524,0.04638183303177357,0.0009665358811616898,0.008123809471726418,0.0,0.0,0.00033273547887802124,0.06303722597658634,,
31652,1.0,1024,fine_mc,cuda,0.00587180070579052,0.2584441937506199,0.004819124937057495,0.0022941362112760544,0.002263551950454712,0.005975032225251198,0.00158780999481678,0.27908395417034626,,
31652,1.0,1024,empirical_selective,cuda,0.00587180070579052,0.2584441937506199,0.004819124937057495,0.0022948645055294037,,0.008131377398967743,,0.3062263950705528,0.019048672169446945,0.007524505257606506
31652,1.0,1024,certified_fallback,cuda,0.00587180070579052,0.2584441937506199,0.004819124937057495,0.002297665923833847,,0.01086670346558094,,0.3030999694019556,0.019048672169446945,0.0
31652,1.0,1024,fine_mc,cpu,0.006018122658133507,0.2516137044876814,0.002744792029261589,0.02765931561589241,0.0,0.0,0.0013324897736310959,0.2895150054246187,,
31733,0.0,256,fine_mc,cuda,0.004192110151052475,0.02672869898378849,0.0012143757194280624,0.001019435003399849,0.0009853119850158692,0.0018074531108140945,0.0005444567650556564,0.03558710776269436,,
31733,0.0,256,empirical_selective,cuda,0.004192110151052475,0.02672869898378849,0.0012143757194280624,0.0010034684091806412,,0.0018352903425693512,,0.04170805774629116,0.005214076489210129,0.0014394596219062805
31733,0.0,256,certified_fallback,cuda,0.004192110151052475,0.02672869898378849,0.0012143757194280624,0.0008880551904439926,,0.006524035707116127,,0.04619293846189976,0.005214076489210129,0.0
31733,0.0,256,fine_mc,cpu,0.0042614806443452835,0.035933662205934525,0.0009727869182825089,0.008681399747729301,0.0,0.0,0.0005188640207052231,0.05900917202234268,,
31733,0.0,1024,fine_mc,cuda,0.005117995664477348,0.16619953140616417,0.0071102287620306015,0.0023244861513376236,0.002284543991088867,0.007133500650525093,0.0017855633050203323,0.18977610394358635,,
31733,0.0,1024,empirical_selective,cuda,0.005117995664477348,0.16619953140616417,0.0071102287620306015,0.0022926349192857742,,0.005831491202116013,,0.22302302531898022,0.028884481638669968,0.007481863722205162
31733,0.0,1024,certified_fallback,cuda,0.005117995664477348,0.16619953140616417,0.0071102287620306015,0.0023130159825086594,,0.006650624796748161,,0.21806603856384754,0.028884481638669968,0.0
31733,0.0,1024,fine_mc,cpu,0.004357520490884781,0.18119920417666435,0.0048288218677043915,0.03329838067293167,0.0,0.0,0.0011794883757829666,0.22501306049525738,,
31733,0.15,256,fine_mc,cuda,0.005081607028841972,0.026459870859980583,0.0015749428421258926,0.0010440852493047714,0.0010089919567108155,0.0017823223024606705,0.0005815830081701279,0.03663252107799053,,
31733,0.15,256,empirical_selective,cuda,0.005081607028841972,0.026459870859980583,0.0015749428421258926,0.0009749885648488998,,0.0016643442213535309,,0.0425308495759964,0.0054077282547950745,0.0012592580169439316
31733,0.15,256,certified_fallback,cuda,0.005081607028841972,0.026459870859980583,0.0015749428421258926,0.0009059067815542221,,0.0019619446247816086,,0.04221445322036743,0.0054077282547950745,0.0
31733,0.15,256,fine_mc,cpu,0.005157414823770523,0.03958390653133392,0.0017717722803354263,0.009107224643230438,0.0,0.0,0.0003240928053855896,0.05603327229619026,,
31733,0.15,1024,fine_mc,cuda,0.004614671692252159,0.137540090829134,0.004409909248352051,0.0022960174828767776,0.0022621119022369386,0.007438113912940025,0.001501603052020073,0.1578668560832739,,
31733,0.15,1024,empirical_selective,cuda,0.004614671692252159,0.137540090829134,0.004409909248352051,0.002296796068549156,,0.004096979275345802,,0.18852567672729492,0.02887086197733879,0.006629917770624161
31733,0.15,1024,certified_fallback,cuda,0.004614671692252159,0.137540090829134,0.004409909248352051,0.0022910553961992264,,0.005026388913393021,,0.1846819780766964,0.02887086197733879,0.0
31733,0.15,1024,fine_mc,cpu,0.004943292587995529,0.17243147268891335,0.008666880428791046,0.03986534662544727,0.0,0.0,0.0018395744264125824,0.22787840105593204,,
31733,1.0,256,fine_mc,cuda,0.005941461771726608,0.048300717025995255,0.0009038150310516357,0.001014716923236847,0.0009806079864501953,0.0018005818128585815,0.000451134517788887,0.05850197747349739,,
31733,1.0,256,empirical_selective,cuda,0.005941461771726608,0.048300717025995255,0.0009038150310516357,0.0009430665522813797,,0.001640520989894867,,0.06359901465475559,0.005006106570363045,0.0007737763226032257
31733,1.0,256,certified_fallback,cuda,0.005941461771726608,0.048300717025995255,0.0009038150310516357,0.0009114239364862442,,0.0017318036407232285,,0.06347452290356159,0.005006106570363045,0.0
31733,1.0,256,fine_mc,cpu,0.0059178899973630905,0.03717915900051594,0.0006247144192457199,0.008185656741261482,0.0,0.0,0.0003285445272922516,0.052322736009955406,,
31733,1.0,1024,fine_mc,cuda,0.006340323016047478,0.26634868793189526,0.004922444000840187,0.002306366339325905,0.0022697598934173584,0.007463643327355385,0.0016286112368106842,0.2891133762896061,,
31733,1.0,1024,empirical_selective,cuda,0.006340323016047478,0.26634868793189526,0.004922444000840187,0.0023559462279081345,,0.00953354686498642,,0.31813303753733635,0.02251552790403366,0.006013261154294014
31733,1.0,1024,certified_fallback,cuda,0.006340323016047478,0.26634868793189526,0.004922444000840187,0.0023001953959465027,,0.0067974962294101715,,0.31157243251800537,0.02251552790403366,0.0
31733,1.0,1024,fine_mc,cpu,0.006129583343863487,0.27014585584402084,0.00337868370115757,0.02737795189023018,0.0,0.0,0.0013303477317094803,0.30849616415798664,,
31815,0.0,256,fine_mc,cuda,0.005631638690829277,0.024043746292591095,0.0014114901423454285,0.001009095460176468,0.000974016010761261,0.0018133725970983505,0.00044994428753852844,0.03444290906190872,,
31815,0.0,256,empirical_selective,cuda,0.005631638690829277,0.024043746292591095,0.0014114901423454285,0.0009768195450305939,,0.0028503425419330597,,0.040925661101937294,0.005170024931430817,0.0007579773664474487
31815,0.0,256,certified_fallback,cuda,0.005631638690829277,0.024043746292591095,0.0014114901423454285,0.0009068157523870468,,0.005450775846838951,,0.04324912838637829,0.005170024931430817,0.0
31815,0.0,256,fine_mc,cpu,0.0042914096266031265,0.02828296832740307,0.0009109359234571457,0.008331647142767906,0.0,0.0,0.00037195347249507904,0.0498909093439579,,
31815,0.0,1024,fine_mc,cuda,0.005642609670758247,0.16899129003286362,0.004984475672245026,0.0022970549762248993,0.0022649281024932862,0.0062424615025520325,0.0023701265454292297,0.19063327834010124,,
31815,0.0,1024,empirical_selective,cuda,0.005642609670758247,0.16899129003286362,0.004984475672245026,0.002295706421136856,,0.006616348400712013,,0.21875978261232376,0.021304599940776825,0.008819492533802986
31815,0.0,1024,certified_fallback,cuda,0.005642609670758247,0.16899129003286362,0.004984475672245026,0.0022963564842939377,,0.00606711208820343,,0.21121678687632084,0.021304599940776825,0.0
31815,0.0,1024,fine_mc,cpu,0.004359813407063484,0.17445452697575092,0.003203442320227623,0.042306313291192055,0.0,0.0,0.0014018602669239044,0.2258499227464199,,
31815,0.15,256,fine_mc,cuda,0.0049576666206121445,0.025566427037119865,0.0010345764458179474,0.001019975170493126,0.0009847999811172486,0.0017398223280906677,0.0004679635167121887,0.03489135019481182,,
31815,0.15,256,empirical_selective,cuda,0.0049576666206121445,0.025566427037119865,0.0010345764458179474,0.001184660941362381,,0.0018824394792318344,,0.04054422117769718,0.005045386031270027,0.0007681455463171005
31815,0.15,256,certified_fallback,cuda,0.0049576666206121445,0.025566427037119865,0.0010345764458179474,0.000992046669125557,,0.001738591119647026,,0.0400437880307436,0.005045386031270027,0.0
31815,0.15,256,fine_mc,cpu,0.004895973950624466,0.04161400906741619,0.0008961763232946396,0.007134368643164635,0.0,0.0,0.0003351997584104538,0.05725424364209175,,
31815,0.15,1024,fine_mc,cuda,0.004724172875285149,0.14264272339642048,0.004242626950144768,0.0022981762886047363,0.0022651839256286623,0.008059956133365631,0.0018281042575836182,0.16386814415454865,,
31815,0.15,1024,empirical_selective,cuda,0.004724172875285149,0.14264272339642048,0.004242626950144768,0.0022936761379241943,,0.004044288769364357,,0.19224333204329014,0.026957716792821884,0.007265742868185043
31815,0.15,1024,certified_fallback,cuda,0.004724172875285149,0.14264272339642048,0.004242626950144768,0.0022886674851179123,,0.005229135975241661,,0.18798588775098324,0.026957716792821884,0.0
31815,0.15,1024,fine_mc,cpu,0.0049668848514556885,0.1931335274130106,0.0027252286672592163,0.03479520045220852,0.0,0.0,0.0014269202947616577,0.23719649203121662,,
31815,1.0,256,fine_mc,cuda,0.006585665047168732,0.04093218594789505,0.0012736879289150238,0.0009982381016016006,0.0009548479914665223,0.0018834639340639114,0.0004294831305742264,0.05218014679849148,,
31815,1.0,256,empirical_selective,cuda,0.006585665047168732,0.04093218594789505,0.0012736879289150238,0.0009849946945905685,,0.0015808604657649994,,0.05734782852232456,0.0051729679107666016,0.0007400438189506531
31815,1.0,256,certified_fallback,cuda,0.006585665047168732,0.04093218594789505,0.0012736879289150238,0.0011276155710220337,,0.0029337331652641296,,0.05912262573838234,0.0051729679107666016,0.0
31815,1.0,256,fine_mc,cpu,0.007682690396904945,0.0550212636590004,0.0011465288698673248,0.007729444652795792,0.0,0.0,0.00033190101385116577,0.07200844399631023,,
31815,1.0,1024,fine_mc,cuda,0.0060225315392017365,0.26005115546286106,0.0038204453885555267,0.0022997651249170303,0.0022681920528411863,0.007227681577205658,0.002301296219229698,0.2818173263221979,,
31815,1.0,1024,empirical_selective,cuda,0.0060225315392017365,0.26005115546286106,0.0038204453885555267,0.0022966470569372177,,0.005842149257659912,,0.30819243006408215,0.0263261329382658,0.0037389174103736877
31815,1.0,1024,certified_fallback,cuda,0.0060225315392017365,0.26005115546286106,0.0038204453885555267,0.002296455204486847,,0.011951664462685585,,0.31236210837960243,0.0263261329382658,0.0
31815,1.0,1024,fine_mc,cpu,0.006568785756826401,0.26245009899139404,0.002879120409488678,0.03237166628241539,0.0,0.0,0.0013257469981908798,0.3057225625962019,,
31896,0.0,256,fine_mc,cuda,0.004580821841955185,0.024473629891872406,0.0016867388039827347,0.0010087359696626663,0.0009752960205078125,0.0017632413655519485,0.0005115941166877747,0.034106599166989326,,
31896,0.0,256,empirical_selective,cuda,0.004580821841955185,0.024473629891872406,0.0016867388039827347,0.000976642593741417,,0.001699291169643402,,0.03954935446381569,0.005190577358007431,0.0008598156273365021
31896,0.0,256,certified_fallback,cuda,0.004580821841955185,0.024473629891872406,0.0016867388039827347,0.00091581791639328,,0.006039561703801155,,0.04438595473766327,0.005190577358007431,0.0
31896,0.0,256,fine_mc,cpu,0.005918422713875771,0.0306128840893507,0.0009532477706670761,0.009372629225254059,0.0,0.0,0.0003548525273799896,0.05581398122012615,,
31896,0.0,1024,fine_mc,cuda,0.004258546978235245,0.16734131798148155,0.004313008859753609,0.0022872965782880783,0.0022584319114685057,0.008511081337928772,0.002236615866422653,0.189042741432786,,
