origin,backend,generation_seconds,rollout_seconds,event_and_interval_seconds,total_seconds,scenario_sha256,events
37824,csr,0.22468989342451096,0.03343536518514156,0.0016521532088518143,0.25977741181850433,667608e697ec5bb4685c09261f532eb193c6ecd427e37d9d60eeaa085cc3e23b,0
37824,dense,0.22468989342451096,0.02684541791677475,0.0014988388866186142,0.2530341502279043,667608e697ec5bb4685c09261f532eb193c6ecd427e37d9d60eeaa085cc3e23b,0
37906,dense,0.14009017869830132,0.03393147699534893,0.0016081109642982483,0.1756297666579485,e5709752eec93594ced73b5aa8b6ef0081685dbf17897061c22416a115bae349,295
37906,csr,0.14009017869830132,0.04004458151757717,0.0015731211751699448,0.18170788139104843,e5709752eec93594ced73b5aa8b6ef0081685dbf17897061c22416a115bae349,295
37987,csr,0.22902716509997845,0.0355281513184309,0.0016639307141304016,0.26621924713253975,4d2ae8551fb169129f2ea2e6d78a931dd130caf42f0c53ef8d1ecd5d5be92678,0
37987,dense,0.22902716509997845,0.029762279242277145,0.0015434101223945618,0.26033285446465015,4d2ae8551fb169129f2ea2e6d78a931dd130caf42f0c53ef8d1ecd5d5be92678,0
38068,dense,0.15856880880892277,0.030691344290971756,0.002180006355047226,0.19144015945494175,85723dbdcc1800e44c20a3a488759528545a2e820eff366c953693abc78a191d,0
38068,csr,0.15856880880892277,0.03831488825380802,0.0018019136041402817,0.19868561066687107,85723dbdcc1800e44c20a3a488759528545a2e820eff366c953693abc78a191d,0
38149,csr,0.20264736004173756,0.03991543687880039,0.001911703497171402,0.24447450041770935,520f1882dd409a5496b2ee7792af2d5c2e7ce8c62f8da4e3ffe5815d486a4365,3
38149,dense,0.20264736004173756,0.032223714515566826,0.0016093607991933823,0.23648043535649776,520f1882dd409a5496b2ee7792af2d5c2e7ce8c62f8da4e3ffe5815d486a4365,3
38230,dense,0.22847585566341877,0.029422253370285034,0.0016024652868509293,0.25950057432055473,7a45fcd2f5624780d51625238d5d5bcd7d5f0bd8b7779f7a394ed04c1b7d8051,0
38230,csr,0.22847585566341877,0.038351306691765785,0.001628892496228218,0.2684560548514128,7a45fcd2f5624780d51625238d5d5bcd7d5f0bd8b7779f7a394ed04c1b7d8051,0
38312,csr,0.16109628789126873,0.03504851460456848,0.0016354620456695557,0.19778026454150677,c01aea84af3dd81a7c032b40c3840487f1e291c4cd236f4ffb38c211f861affa,0
38312,dense,0.16109628789126873,0.030676234513521194,0.0014671292155981064,0.19323965162038803,c01aea84af3dd81a7c032b40c3840487f1e291c4cd236f4ffb38c211f861affa,0
38393,dense,0.2033517938107252,0.030896585434675217,0.0020774230360984802,0.2363258022814989,063f931f6d842b1fe91d7eb2419aac79ce459e4c1fb37a173375d8fe69e143d6,0
38393,csr,0.2033517938107252,0.03503918647766113,0.0016269199550151825,0.24001790024340153,063f931f6d842b1fe91d7eb2419aac79ce459e4c1fb37a173375d8fe69e143d6,0
38474,csr,0.21526123769581318,0.035371486097574234,0.0015445519238710403,0.25217727571725845,44fcbef8787cb4e61e5a298cececba819a100b0e251930693bdae3cdbb635368,3
38474,dense,0.21526123769581318,0.02818983793258667,0.0015545114874839783,0.24500558711588383,44fcbef8787cb4e61e5a298cececba819a100b0e251930693bdae3cdbb635368,3
38555,dense,0.2262022141367197,0.02977275848388672,0.0015002898871898651,0.2574752625077963,15557ff8a3034cc32ea5971929d98d28d543661038885f3d0741ac38fe71915f,0
38555,csr,0.2262022141367197,0.03800467401742935,0.002250146120786667,0.2664570342749357,15557ff8a3034cc32ea5971929d98d28d543661038885f3d0741ac38fe71915f,0
38636,csr,0.16068589687347412,0.032707950100302696,0.0017845332622528076,0.19517838023602962,c0a616e090b19c4cf01286e2416a8666707b6796b8d2e11aa1f0495b7f690dda,0
38636,dense,0.16068589687347412,0.03379031643271446,0.001544089987874031,0.19602030329406261,c0a616e090b19c4cf01286e2416a8666707b6796b8d2e11aa1f0495b7f690dda,0
38718,dense,0.21661162562668324,0.028576333075761795,0.0015117619186639786,0.246699720621109,0fb4598c7472e5d8b331833ccd71812907cc9c57b737e09464d25d35700e61e7,0
38718,csr,0.21661162562668324,0.040687354281544685,0.0023550260812044144,0.25965400598943233,0fb4598c7472e5d8b331833ccd71812907cc9c57b737e09464d25d35700e61e7,0
38799,csr,0.21497038379311562,0.03695453889667988,0.0015700198709964752,0.25349494256079197,a091ed43a5cd9980170dcc8207bce0e7da65127fcbfd989d9a565e00fa298d49,336
38799,dense,0.21497038379311562,0.02936287596821785,0.0016704928129911423,0.2460037525743246,a091ed43a5cd9980170dcc8207bce0e7da65127fcbfd989d9a565e00fa298d49,336
38880,dense,0.21331857331097126,0.032947251573204994,0.0015987828373908997,0.24786460772156715,9ab1b1a546a480157bac8b8feb533eaaa78fe66452c2f3c885dd8a5f6e10aec6,0
38880,csr,0.21331857331097126,0.0387321300804615,0.0017590615898370743,0.25380976498126984,9ab1b1a546a480157bac8b8feb533eaaa78fe66452c2f3c885dd8a5f6e10aec6,0
38961,csr,0.21313242241740227,0.035507434979081154,0.0015632696449756622,0.2502031270414591,3d8478f49a1b742c87c8c5024eafe9088707449969f18535af736c054b53d9d6,596
38961,dense,0.21313242241740227,0.03267456963658333,0.0015778206288814545,0.24738481268286705,3d8478f49a1b742c87c8c5024eafe9088707449969f18535af736c054b53d9d6,596
39042,dense,0.21307099051773548,0.029672037810087204,0.0015895813703536987,0.24433260969817638,ff54819a478c7862f8da3ae81148db31df0f2e161e559249807c2d79e166d33b,0
39042,csr,0.21307099051773548,0.033540574833750725,0.0016397815197706223,0.24825134687125683,ff54819a478c7862f8da3ae81148db31df0f2e161e559249807c2d79e166d33b,0
39124,csr,0.14209465123713017,0.03233175538480282,0.0015006531029939651,0.17592705972492695,a25714e305607278bf29a59e595c4d37661dffab432ed27d66803f49f9fa611e,0
39124,dense,0.14209465123713017,0.03263380005955696,0.0015634819865226746,0.1762919332832098,a25714e305607278bf29a59e595c4d37661dffab432ed27d66803f49f9fa611e,0
39205,dense,0.20174873992800713,0.028912421315908432,0.001557718962430954,0.2322188802063465,f4fd199f399351c3fa951c3177759dabff7a4f29764cdb6c3259127df5c1581f,0
39205,csr,0.20174873992800713,0.037567393854260445,0.0015185102820396423,0.2408346440643072,f4fd199f399351c3fa951c3177759dabff7a4f29764cdb6c3259127df5c1581f,0
39286,csr,0.2041107378900051,0.0327864196151495,0.0015858113765716553,0.23848296888172626,86c8e7a41b0b3b06a086b5cd62c546fede4b99d7cf5cb022cb9422383dd705ac,0
39286,dense,0.2041107378900051,0.033097511157393456,0.00160113163292408,0.23880938068032265,86c8e7a41b0b3b06a086b5cd62c546fede4b99d7cf5cb022cb9422383dd705ac,0
39367,dense,0.21191790141165257,0.032595887780189514,0.001618891954421997,0.24613268114626408,2a5e9d1f11e5c7b25c08d53d8c1e40f9ce2ceb19ca56ccfbc8a84ee6656edf3b,708
39367,csr,0.21191790141165257,0.039779938757419586,0.0015512201935052872,0.25324906036257744,2a5e9d1f11e5c7b25c08d53d8c1e40f9ce2ceb19ca56ccfbc8a84ee6656edf3b,708
39449,csr,0.216097142547369,0.03225725516676903,0.001518120989203453,0.24987251870334148,3f6d9a9cfee953c7e92059ad4d8ad154df29dfffc050b3d0a327b9b75744f67a,0
39449,dense,0.216097142547369,0.027253052219748497,0.001596800982952118,0.24494699575006962,3f6d9a9cfee953c7e92059ad4d8ad154df29dfffc050b3d0a327b9b75744f67a,0
39530,dense,0.21896502003073692,0.0314155500382185,0.001627681776881218,0.25200825184583664,f51188bf7437f76908eaab67b9cb3150b17f6ab504337447b5b3d81dbe6074d9,70
39530,csr,0.21896502003073692,0.03837047703564167,0.0015652794390916824,0.2589007765054703,f51188bf7437f76908eaab67b9cb3150b17f6ab504337447b5b3d81dbe6074d9,70
39611,csr,0.2112422175705433,0.03648792393505573,0.0015324987471103668,0.2492626402527094,2af8090a6927bc7785009466d70d178f9ec44358cfc8535e1f7a2bd02f18888b,0
39611,dense,0.2112422175705433,0.027902334928512573,0.0014844592660665512,0.2406290117651224,2af8090a6927bc7785009466d70d178f9ec44358cfc8535e1f7a2bd02f18888b,0
39692,dense,0.15985136665403843,0.027476301416754723,0.0015100091695785522,0.1888376772403717,d104e82249a25d2f421972fabc410fd81d769155d76d013db7e4f427eb71aa85,0
39692,csr,0.15985136665403843,0.03857971355319023,0.0014966726303100586,0.19992775283753872,d104e82249a25d2f421972fabc410fd81d769155d76d013db7e4f427eb71aa85,0
39773,csr,0.20653097331523895,0.034558771178126335,0.0015874914824962616,0.24267723597586155,6dd4314729d8bbeab60731e30b7111f9f293273007a575418b4b52096edccf62,0
39773,dense,0.20653097331523895,0.03226558491587639,0.0014752913266420364,0.24027184955775738,6dd4314729d8bbeab60731e30b7111f9f293273007a575418b4b52096edccf62,0
39855,dense,0.20736908167600632,0.028789600357413292,0.0016570314764976501,0.23781571350991726,ca775513e23d105ab4d52930d8e2f8bc4c21619952b9ff0c792c8f9b445cd524,0
39855,csr,0.20736908167600632,0.03599364496767521,0.0015956107527017593,0.24495833739638329,ca775513e23d105ab4d52930d8e2f8bc4c21619952b9ff0c792c8f9b445cd524,0
39936,csr,0.21529078483581543,0.04004406929016113,0.0017561223357915878,0.25709097646176815,f72a52f7a83173785c4583dbbf97267814e4115aa7ac0b8520cec7691421ac39,662
39936,dense,0.21529078483581543,0.03269408829510212,0.001750042662024498,0.24973491579294205,f72a52f7a83173785c4583dbbf97267814e4115aa7ac0b8520cec7691421ac39,662
40017,dense,0.19900864362716675,0.029161984100937843,0.001530710607767105,0.2297013383358717,44435cd86b92521bc414970c54cec1cb95db6219981f36c4ee6717f468c4a7e5,0
40017,csr,0.19900864362716675,0.03466301970183849,0.0014398600906133652,0.2351115234196186,44435cd86b92521bc414970c54cec1cb95db6219981f36c4ee6717f468c4a7e5,0
40098,csr,0.20855884812772274,0.03301065228879452,0.0015237070620059967,0.24309320747852325,1fda2d6bb2ca76fe4322990057403c1f2e74e8825ab98165fa4a7d7af5820f17,0
40098,dense,0.20855884812772274,0.03361763618886471,0.0014854129403829575,0.2436618972569704,1fda2d6bb2ca76fe4322990057403c1f2e74e8825ab98165fa4a7d7af5820f17,0
40179,dense,0.14943834580481052,0.0346311517059803,0.0017094612121582031,0.18577895872294903,0ecd68fa6adca9b1a85d12153b0c3bff1ad5b72d2739e87a05e3275b09dea4cf,4
40179,csr,0.14943834580481052,0.03796381503343582,0.001538749784231186,0.18894091062247753,0ecd68fa6adca9b1a85d12153b0c3bff1ad5b72d2739e87a05e3275b09dea4cf,4
40261,csr,0.21184787340462208,0.03517209552228451,0.0016581006348133087,0.2486780695617199,150f8f9dbf7ccf2ccf755dfa2f06b3f8fac7cdcc4fa3140e9b6643e3db1f2899,0
40261,dense,0.21184787340462208,0.03172006085515022,0.001575978472828865,0.24514391273260117,150f8f9dbf7ccf2ccf755dfa2f06b3f8fac7cdcc4fa3140e9b6643e3db1f2899,0
40342,dense,0.20973510667681694,0.03302348218858242,0.0020170044153928757,0.24477559328079224,e03348bdd56893b6bf15da0cf4ed32b1008f574dcffc6548703474f9ce3c6ca3,0
40342,csr,0.20973510667681694,0.03357681632041931,0.0019313041120767593,0.245243227109313,e03348bdd56893b6bf15da0cf4ed32b1008f574dcffc6548703474f9ce3c6ca3,0
40423,csr,0.22855033725500107,0.035316428169608116,0.0015809033066034317,0.2654476687312126,e2d2669b810795e717ea43c36111a560aba2e2c980bba33ee12fdd298fcb26d7,0
40423,dense,0.22855033725500107,0.031986331567168236,0.001567920669913292,0.2621045894920826,e2d2669b810795e717ea43c36111a560aba2e2c980bba33ee12fdd298fcb26d7,0
40504,dense,0.2092919647693634,0.028269127011299133,0.001553460955619812,0.23911455273628235,428e5dec3d678c1cd7ec434c49e3ff6e7f1d58b33826eb4ea9114d4ed9e257a8,0
40504,csr,0.2092919647693634,0.04117153026163578,0.0016186032444238663,0.25208209827542305,428e5dec3d678c1cd7ec434c49e3ff6e7f1d58b33826eb4ea9114d4ed9e257a8,0
40586,csr,0.21354249492287636,0.033174172043800354,0.0015577804297208786,0.2482744473963976,abb73b1e7863b22466e64e91119fea175446791250a7303e47963f0d1094040f,0
40586,dense,0.21354249492287636,0.02755776233971119,0.0015727188438177109,0.24267297610640526,abb73b1e7863b22466e64e91119fea175446791250a7303e47963f0d1094040f,0
40667,dense,0.22112899646162987,0.027785813435912132,0.0015291925519704819,0.2504440024495125,9a1240faf7a327b448dc38a7670fcb166b9c3f3e74d6ffb6a7ac47fb24c285b3,0
40667,csr,0.22112899646162987,0.03865809924900532,0.0022355839610099792,0.26202267967164516,9a1240faf7a327b448dc38a7670fcb166b9c3f3e74d6ffb6a7ac47fb24c285b3,0
40748,csr,0.19624758139252663,0.036554235965013504,0.0016657430678606033,0.23446756042540073,f6f51d9d828c92bf49a6ee6f2da84e42da1160518ba29d493292de5fe3875989,0
40748,dense,0.19624758139252663,0.030830882489681244,0.0014920122921466827,0.22857047617435455,f6f51d9d828c92bf49a6ee6f2da84e42da1160518ba29d493292de5fe3875989,0
40829,dense,0.21667933650314808,0.027984067797660828,0.001588631421327591,0.2462520357221365,7419c8af075bc7b5cc3251073c8f8f41fcc872764061b3922ca0fd07f780cd7f,0
40829,csr,0.21667933650314808,0.03267593868076801,0.0016953926533460617,0.25105066783726215,7419c8af075bc7b5cc3251073c8f8f41fcc872764061b3922ca0fd07f780cd7f,0
40910,csr,0.2158112283796072,0.03460250236093998,0.0015346985310316086,0.2519484292715788,2efdabd9cf15f31314bc3624666b558281512ce96131e737538a49d8bd57ed94,0
40910,dense,0.2158112283796072,0.02876007929444313,0.0015596114099025726,0.2461309190839529,2efdabd9cf15f31314bc3624666b558281512ce96131e737538a49d8bd57ed94,0
40992,dense,0.15160939283668995,0.0319852139800787,0.001622932031750679,0.18521753884851933,7f985d2b51753e0bdda6a0ed4eb0e17212c011ad85cd94b0860dfceed6ba7a95,449
40992,csr,0.15160939283668995,0.03967142663896084,0.0016818922013044357,0.19296271167695522,7f985d2b51753e0bdda6a0ed4eb0e17212c011ad85cd94b0860dfceed6ba7a95,449
41073,csr,0.21449276246130466,0.03669871762394905,0.0017053838819265366,0.25289686396718025,1a37692d6ec9950ac64eb0ccef8dd65e43b59760ff3b97cb0af63ab291d129be,61
41073,dense,0.21449276246130466,0.028638888150453568,0.0018863733857870102,0.24501802399754524,1a37692d6ec9950ac64eb0ccef8dd65e43b59760ff3b97cb0af63ab291d129be,61
41154,dense,0.15916859731078148,0.029410777613520622,0.0016481317579746246,0.19022750668227673,9c751217900cd8514bb3eb5bb0e08e75617fd79b52d0dc4e183998c0d700188d,0
41154,csr,0.15916859731078148,0.04215317405760288,0.0015074890106916428,0.202829260379076,9c751217900cd8514bb3eb5bb0e08e75617fd79b52d0dc4e183998c0d700188d,0
41235,csr,0.22780638374388218,0.0378430038690567,0.0015935320407152176,0.2672429196536541,87aa290deda4e470346d9881c147babf9badfb94204d819597da78165bdf6447,0
41235,dense,0.22780638374388218,0.03248412907123566,0.001595873385667801,0.26188638620078564,87aa290deda4e470346d9881c147babf9badfb94204d819597da78165bdf6447,0
41316,dense,0.20762667432427406,0.029915980994701385,0.0015611201524734497,0.2391037754714489,5419cdaa5cb7f75fca2d9a8749baca2c57eafd5afab3a5df0c5ae3e9730f7a90,0
41316,csr,0.20762667432427406,0.039467595517635345,0.0014732498675584793,0.2485675197094679,5419cdaa5cb7f75fca2d9a8749baca2c57eafd5afab3a5df0c5ae3e9730f7a90,0
41398,csr,0.2122910562902689,0.03493240289390087,0.0019450634717941284,0.2491685226559639,dd29d127c4667e87c797d85e617a6dab656ab1617e0442fc712b5571b1cea5e7,71
41398,dense,0.2122910562902689,0.033484673127532005,0.001820133998990059,0.24759586341679096,dd29d127c4667e87c797d85e617a6dab656ab1617e0442fc712b5571b1cea5e7,71
41479,dense,0.20448674075305462,0.02848540060222149,0.0015218202024698257,0.23449396155774593,715c7aa6d980b9bfbc796ec5254cc5c62198efb35aab6506b09547d295f6a382,0
41479,csr,0.20448674075305462,0.03526918776333332,0.0019890647381544113,0.24174499325454235,715c7aa6d980b9bfbc796ec5254cc5c62198efb35aab6506b09547d295f6a382,0
41560,csr,0.2076194118708372,0.03639691323041916,0.0016076695173978806,0.24562399461865425,0faf7177e1dca5cf1975433b78823829b02e7ceacb6cac59ee678c0a8b341215,267
41560,dense,0.2076194118708372,0.029739627614617348,0.0015907716006040573,0.23894981108605862,0faf7177e1dca5cf1975433b78823829b02e7ceacb6cac59ee678c0a8b341215,267
41641,dense,0.21903334185481071,0.02847719006240368,0.0016907192766666412,0.24920125119388103,dde295ed85ca02c0c71c62457bec434f6a3033397c595e5832425f9c0a6bbce4,61
41641,csr,0.21903334185481071,0.033149972558021545,0.00190817192196846,0.2540914863348007,dde295ed85ca02c0c71c62457bec434f6a3033397c595e5832425f9c0a6bbce4,61
41723,csr,0.22260630875825882,0.03463593311607838,0.0015804730355739594,0.25882271490991116,2b9b266cc3443b30ed3cf263ccf6f792980a1bcc79e06304f36a54e1aca8277f,0
41723,dense,0.22260630875825882,0.02577395923435688,0.0015394315123558044,0.2499196995049715,2b9b266cc3443b30ed3cf263ccf6f792980a1bcc79e06304f36a54e1aca8277f,0
