origin,N,estimate,clipped_for_scoring,variance_estimate,correction_variance,interval,interval_type,n0,n1,pilot_c0,pilot_c1,pilot_v0,pilot_v1,budget_seconds,estimator_seconds,allocation_and_estimator_seconds,allocation_stream,cheap_stream,correction_stream
35550,1024,0.0,0.0,0.0,0.0,"[-0.22430421029134767, 0.22430421029134767]","Hoeffding union 95%, untruncated",413,382,0.0002337897603865713,0.00027699946076609194,0.0,0.0,0.20249895378947258,0.13587999902665615,0.154140155762434,1034,1044,1054
35632,256,0.5625,0.5625,0.0025904605263157893,0.24868421052631579,"[-0.0013121617993021584, 1.1263121617993022]","Hoeffding union 95%, untruncated",32,96,0.0002498576941434294,0.0002898566599469632,0.0,0.24503968253968253,0.03590315580368042,0.030734533444046974,0.049852607771754265,266,276,286
35632,1024,0.5449330783938815,0.5449330783938815,0.00047505942234875347,0.24845607788839807,"[0.1578121986073614, 0.9320539581804016]","Hoeffding union 95%, untruncated",33,523,0.00020603442681021988,0.00024522002786397934,0.0,0.2537202380952381,0.1351432204246521,0.11696342751383781,0.13382505252957344,1034,1044,1054
35713,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.0002347022236790508,0.00027733828756026924,0.0,0.0,0.0404778104275465,0.032786378636956215,0.05110112763941288,266,276,286
35713,1024,0.0,0.0,0.0,0.0,"[-0.26473550540893953, 0.26473550540893953]","Hoeffding union 95%, untruncated",297,274,0.00021904107416048646,0.0002621632884256542,0.0,0.0,0.1371272299438715,0.08113841712474823,0.0984835084527731,1034,1044,1054
35794,256,0.06578947368421052,0.06578947368421052,0.0008194829178208679,0.06228070175438596,"[-0.4382608097265265, 0.5698397570949475]","Hoeffding union 95%, untruncated",81,76,0.0002038842358160764,0.00024880157434381545,0.0,0.0,0.03551635704934597,0.031399987637996674,0.047811483964324,266,276,286
35794,1024,0.0803921568627451,0.0803921568627451,0.00014524412176365596,0.07407450209946453,"[-0.3045506333528167, 0.46533494707830686]","Hoeffding union 95%, untruncated",34,510,0.00021609794930554926,0.0002543943119235337,0.0,0.04538690476190476,0.13735978864133358,0.08649024181067944,0.10326098836958408,1034,1044,1054
35875,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.0002137100964318961,0.0002562999143265188,0.0,0.0,0.03612561337649822,0.030696064233779907,0.047587281093001366,266,276,286
35875,1024,0.0,0.0,0.0,0.0,"[-0.25579159083020503, 0.25579159083020503]","Hoeffding union 95%, untruncated",317,294,0.00020455673802644014,0.0002427687286399305,0.0,0.0,0.13636185973882675,0.08888467028737068,0.10490753129124641,1034,1044,1054
35956,256,0.0,0.0,0.0,0.0,"[-0.49966838604693664, 0.49966838604693664]","Hoeffding union 95%, untruncated",81,78,0.00020267628133296967,0.0002371773007325828,0.0,0.0,0.035084037110209465,0.030778944492340088,0.0473315492272377,266,276,286
35956,1024,0.0,0.0,0.0,0.0,"[-0.2534389163917823, 0.2534389163917823]","Hoeffding union 95%, untruncated",324,299,0.0002033065538853407,0.00024159823078662157,0.0,0.0,0.13834082894027233,0.08640613406896591,0.10236118361353874,1034,1044,1054
36038,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.00020249342196621,0.0002407346328254789,0.0,0.0,0.03617455996572971,0.03031201846897602,0.04621253162622452,266,276,286
36038,1024,0.0,0.0,0.0,0.0,"[-0.2527425695203983, 0.2527425695203983]","Hoeffding union 95%, untruncated",325,301,0.00020452094031497836,0.00024311093147844076,0.0,0.0,0.13991067185997963,0.0893068015575409,0.10536105372011662,1034,1044,1054
36119,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.000205678166821599,0.0002440684475004673,0.0,0.0,0.036413202062249184,0.03981718793511391,0.05591523088514805,266,276,286
36119,1024,0.003355704697986577,0.003355704697986577,1.1260754020089185e-05,0.003355704697986577,"[-0.2504974265546192, 0.25720883595059235]","Hoeffding union 95%, untruncated",323,298,0.00020721190958283842,0.00024630973348394036,0.0,0.0,0.14058158174157143,0.08952316269278526,0.10580858774483204,1034,1044,1054
36200,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020374753512442112,0.00024240862694568932,0.0,0.0,0.03568696230649948,0.030866269022226334,0.0468668807297945,266,276,286
36200,1024,0.0,0.0,0.0,0.0,"[-0.25159655661275115, 0.25159655661275115]","Hoeffding union 95%, untruncated",323,306,0.0002019395469687879,0.00022781596635468304,0.0,0.0,0.13500838167965412,0.08541976474225521,0.10047194361686707,1034,1044,1054
36281,256,0.0,0.0,0.0,0.0,"[-0.5209587702758349, 0.5209587702758349]","Hoeffding union 95%, untruncated",74,72,0.00022544231615029275,0.00025167292915284634,0.0,0.0,0.03509860672056675,0.02746289223432541,0.04404447600245476,266,276,286
36281,1024,0.0,0.0,0.0,0.0,"[-0.2551080859946764, 0.2551080859946764]","Hoeffding union 95%, untruncated",320,295,0.00019739041454158723,0.00023601384600624442,0.0,0.0,0.13295299373567104,0.08782780356705189,0.10341288149356842,1034,1044,1054
36362,256,0.0,0.0,0.0,0.0,"[-0.4976747673367855, 0.4976747673367855]","Hoeffding union 95%, untruncated",83,78,0.00020031325402669609,0.0002407606807537377,0.0,0.0,0.035623691976070404,0.0324648953974247,0.04838317818939686,266,276,286
36362,1024,0.0,0.0,0.0,0.0,"[-0.2545267622857751, 0.2545267622857751]","Hoeffding union 95%, untruncated",320,297,0.0002054874785244465,0.0002433489717077464,0.0,0.0,0.13834929466247559,0.08471520058810711,0.10077710449695587,1034,1044,1054
36444,256,0.0,0.0,0.0,0.0,"[-0.5353565406752809, 0.5353565406752809]","Hoeffding union 95%, untruncated",32,117,0.00020264030899852514,0.00024119034060277045,0.0,0.015625,0.035057615488767624,0.030918125063180923,0.04685106873512268,266,276,286
36444,1024,0.003424657534246575,0.003424657534246575,1.1728279226871834e-05,0.0034246575342465756,"[-0.25322071657052986, 0.26007003163902304]","Hoeffding union 95%, untruncated",315,292,0.00020415629842318594,0.0002428786247037351,0.0,0.0,0.13552211597561836,0.08102648705244064,0.09705973602831364,1034,1044,1054
36525,256,0.0,0.0,0.0,0.0,"[-0.49248823392130114, 0.49248823392130114]","Hoeffding union 95%, untruncated",84,80,0.00019785994663834572,0.00023908255388960242,0.0,0.0,0.03592441976070404,0.031199969351291656,0.04700164683163166,266,276,286
36525,1024,0.0,0.0,0.0,0.0,"[-0.2702915789908382, 0.2702915789908382]","Hoeffding union 95%, untruncated",278,266,0.00023493505432270467,0.0002608297218102962,0.0,0.0,0.1348370686173439,0.08095554448664188,0.0981214139610529,1034,1044,1054
36606,256,0.0,0.0,0.0,0.0,"[-0.49248823392130114, 0.49248823392130114]","Hoeffding union 95%, untruncated",84,80,0.0002035537618212402,0.00024202640634030104,0.0,0.0,0.03664197400212288,0.031861383467912674,0.047823524102568626,266,276,286
36606,1024,0.0,0.0,0.0,0.0,"[-0.2560859727532657, 0.2560859727532657]","Hoeffding union 95%, untruncated",317,293,0.00020377562032081187,0.00024273083545267582,0.0,0.0,0.13607891835272312,0.08655482344329357,0.10258319601416588,1034,1044,1054
36687,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020680081797763705,0.00024620903423056006,0.0,0.0,0.03628513216972351,0.03347519412636757,0.04972872510552406,266,276,286
36687,1024,0.0,0.0,0.0,0.0,"[-0.2651726091606026, 0.2651726091606026]","Hoeffding union 95%, untruncated",294,274,0.00022214671480469406,0.00026171948411501944,0.0,0.0,0.13729501329362392,0.08092803321778774,0.098200723528862,1034,1044,1054
36769,256,0.4576271186440678,0.4576271186440678,0.002121406315603385,0.25032594524119944,"[-0.07656724945325422, 0.9918214867413898]","Hoeffding union 95%, untruncated",32,118,0.00020955305080860853,0.00024840360856615007,0.0,0.25,0.03606932610273361,0.03083856590092182,0.047252388671040535,266,276,286
36769,1024,0.4171656686626746,0.4171656686626746,0.00048627694710379654,0.24362475049900206,"[0.027233111000477372, 0.8070982263248718]","Hoeffding union 95%, untruncated",33,501,0.0002210851525887847,0.00026660735602490604,0.0,0.25,0.14099999144673347,0.08264803886413574,0.10021203942596912,1034,1044,1054
36850,256,0.0,0.0,0.0,0.0,"[-0.46392112779861316, 0.46392112779861316]","Hoeffding union 95%, untruncated",95,90,0.00020393685554154217,0.00024309655418619514,0.0,0.0,0.04153861664235592,0.033099209889769554,0.04917364381253719,266,276,286
36850,1024,0.0,0.0,0.0,0.0,"[-0.27324437888088726, 0.27324437888088726]","Hoeffding union 95%, untruncated",277,258,0.00022877208539284766,0.00027033817605115473,0.0,0.0,0.1332829613238573,0.0690911840647459,0.08688255585730076,1034,1044,1054
36931,256,0.023622047244094488,0.023622047244094488,0.00018304798514358936,0.023247094113235847,"[-0.5007383842684467, 0.5479824787566356]","Hoeffding union 95%, untruncated",32,127,0.0002062659477815032,0.00023297008010558784,0.0,0.015625,0.03648555278778076,0.033165981993079185,0.04855919070541859,266,276,286
36931,1024,0.03286384976525822,0.03286384976525822,7.478545210321116e-05,0.031858602595967955,"[-0.36076937579619595, 0.42649707532671244]","Hoeffding union 95%, untruncated",35,426,0.00023958136443980038,0.0002822701062541455,0.0,0.015625,0.12876532599329948,0.07341191172599792,0.09204026125371456,1034,1044,1054
37012,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.00019861795590259135,0.00023920481908135116,0.0,0.0,0.03555457107722759,0.03076709434390068,0.0465652272105217,266,276,286
37012,1024,0.0,0.0,0.0,0.0,"[-0.2601844131275661, 0.2601844131275661]","Hoeffding union 95%, untruncated",309,283,0.0002085620944853872,0.00025418601580895483,0.0,0.0,0.13670425862073898,0.08245816454291344,0.0997566431760788,1034,1044,1054
37093,256,0.0,0.0,0.0,0.0,"[-0.4934582357043279, 0.4934582357043279]","Hoeffding union 95%, untruncated",83,80,0.0002092431823257357,0.00023525601136498153,0.0,0.0,0.0363636389374733,0.03239329531788826,0.04793534427881241,266,276,286
37093,1024,0.0,0.0,0.0,0.0,"[-0.2650261672633901, 0.2650261672633901]","Hoeffding union 95%, untruncated",295,274,0.00021462939912453294,0.00025357966660521924,0.0,0.0,0.13322151824831963,0.08077720180153847,0.09751451015472412,1034,1044,1054
37175,256,0.0,0.0,0.0,0.0,"[-0.5270823428905046, 0.5270823428905046]","Hoeffding union 95%, untruncated",73,70,0.00022667815210297704,0.0002660150348674506,0.0,0.0,0.035549068823456764,0.03288881108164787,0.050400981679558754,266,276,286
37175,1024,0.0,0.0,0.0,0.0,"[-0.2593956038688683, 0.2593956038688683]","Hoeffding union 95%, untruncated",308,286,0.00021107084467075765,0.00024982026661746204,0.0,0.0,0.1368157546967268,0.08054454065859318,0.09703626669943333,1034,1044,1054
37256,256,0.0970873786407767,0.0970873786407767,0.0008594256818572469,0.08852084523129643,"[-0.4562770521639273, 0.6504518094454806]","Hoeffding union 95%, untruncated",32,103,0.00023814442101866007,0.00026611631619744003,0.0,0.07316468253968254,0.03519986942410469,0.03152083978056908,0.04902824945747852,266,276,286
37256,1024,0.050061050061050064,0.050061050061050064,5.8135625095152945e-05,0.04761307695293026,"[-0.30358488036129844, 0.40370698048339854]","Hoeffding union 95%, untruncated",35,819,0.0002060874248854816,0.0002463346463628113,0.0,0.05952380952380952,0.20918687991797924,0.17414677515625954,0.19040194153785706,1034,1044,1054
37337,256,0.3425925925925926,0.3425925925925926,0.0021048869915259666,0.2273277950848044,"[-0.20393954834761735, 0.8891247335328025]","Hoeffding union 95%, untruncated",32,108,0.0002249065728392452,0.000266036280663684,0.0,0.24776785714285715,0.03614202328026295,0.03428468853235245,0.052508676424622536,266,276,286
37337,1024,0.41064638783269963,0.41064638783269963,0.00046098272760505837,0.2424769147202607,"[0.02389518956908171, 0.7973975860963176]","Hoeffding union 95%, untruncated",33,526,0.00020787038374692202,0.00024616229347884655,0.0,0.25,0.13646157458424568,0.0870867483317852,0.10332778096199036,1034,1044,1054
37418,256,0.0,0.0,0.0,0.0,"[-0.5222561516519671, 0.5222561516519671]","Hoeffding union 95%, untruncated",75,71,0.00022128794807940722,0.00026105676079168916,0.0,0.0,0.0354289673268795,0.028554217889904976,0.04575258679687977,266,276,286
37418,1024,0.0,0.0,0.0,0.0,"[-0.2552376805882423, 0.2552376805882423]","Hoeffding union 95%, untruncated",319,295,0.00020636786939576268,0.0002451101318001747,0.0,0.0,0.1384994350373745,0.0909197237342596,0.10711795836687088,1034,1044,1054
37499,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.00020485860295593739,0.0002436366630718112,0.0,0.0,0.03531673364341259,0.031202320009469986,0.04728592932224274,266,276,286
37499,1024,0.0,0.0,0.0,0.0,"[-0.26209495006183836, 0.26209495006183836]","Hoeffding union 95%, untruncated",302,280,0.00020464969566091895,0.00024276669137179852,0.0,0.0,0.1301524881273508,0.08313079178333282,0.09915100410580635,1034,1044,1054
37581,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.00020736869191750884,0.00023654618416912854,0.0,0.0,0.03527294471859932,0.03357239440083504,0.04918534308671951,266,276,286
37581,1024,0.0,0.0,0.0,0.0,"[-0.25468769912632366, 0.25468769912632366]","Hoeffding union 95%, untruncated",321,296,0.00020251268870197237,0.00024204605142585933,0.0,0.0,0.13687023892998695,0.08703288622200489,0.10300640016794205,1034,1044,1054
37662,256,0.0,0.0,0.0,0.0,"[-0.5128264450951944, 0.5128264450951944]","Hoeffding union 95%, untruncated",77,74,0.00022488980903290212,0.0002510404447093606,0.0,0.0,0.0362163707613945,0.03321126103401184,0.04975077696144581,266,276,286
37662,1024,0.0,0.0,0.0,0.0,"[-0.2729250348322628, 0.2729250348322628]","Hoeffding union 95%, untruncated",279,258,0.00022823811741545796,0.0002724242804106325,0.0,0.0,0.1343320980668068,0.07648582197725773,0.09448075108230114,1034,1044,1054
37743,256,0.0,0.0,0.0,0.0,"[-0.5139325898282425, 0.5139325898282425]","Hoeffding union 95%, untruncated",76,74,0.0002152472734451294,0.00024131167447194457,0.0,0.0,0.03446014225482941,0.02919783629477024,0.045113446190953255,266,276,286
37743,1024,0.0,0.0,0.0,0.0,"[-0.24624411696065057, 0.24624411696065057]","Hoeffding union 95%, untruncated",336,320,0.00021116557763889432,0.00023515027714893222,0.0,0.0,0.1463383175432682,0.10212875157594681,0.11765013262629509,1034,1044,1054
37824,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00021352630574256182,0.0002520135894883424,0.0,0.0,0.03752972558140755,0.03201817162334919,0.04866149090230465,266,276,286
37824,1024,0.0,0.0,0.0,0.0,"[-0.26177986771417755, 0.26177986771417755]","Hoeffding union 95%, untruncated",302,281,0.0002171332307625562,0.0002561808214522898,0.0,0.0,0.13783404231071472,0.08180653862655163,0.09870444796979427,1034,1044,1054
37906,256,0.39285714285714285,0.39285714285714285,0.002148832505975363,0.24066924066924067,"[-0.14854185681453064, 0.9342561425288163]","Hoeffding union 95%, untruncated",32,112,0.00022134138271212578,0.000260803266428411,0.0,0.21825396825396826,0.03637244366109371,0.031001687049865723,0.04817247577011585,266,276,286
37906,1024,0.30973451327433627,0.30973451327433627,0.00037907632014369904,0.21417812088118995,"[-0.0724820530161287, 0.6919510795648012]","Hoeffding union 95%, untruncated",33,565,0.0002101728750858456,0.0002359113423153758,0.0,0.23809523809523808,0.14045570977032185,0.12048649974167347,0.13605033792555332,1034,1044,1054
37987,256,0.0,0.0,0.0,0.0,"[-0.5008320672895799, 0.5008320672895799]","Hoeffding union 95%, untruncated",82,77,0.00020105077419430017,0.00024081562878564,0.0,0.0,0.03527824953198433,0.03038427233695984,0.046305833384394646,266,276,286
37987,1024,0.0,0.0,0.0,0.0,"[-0.25925901652066485, 0.25925901652066485]","Hoeffding union 95%, untruncated",309,286,0.0002060375700239092,0.0002458008239045739,0.0,0.0,0.1342556532472372,0.08256151713430882,0.09877750836312771,1034,1044,1054
38068,256,0.0,0.0,0.0,0.0,"[-0.4771295601683604, 0.4771295601683604]","Hoeffding union 95%, untruncated",90,85,0.00020780539489351213,0.00024698645574972034,0.0,0.0,0.04008540138602257,0.03439261205494404,0.05069302208721638,266,276,286
38068,1024,0.0,0.0,0.0,0.0,"[-0.27481092576077026, 0.27481092576077026]","Hoeffding union 95%, untruncated",274,255,0.0002370099537074566,0.0002783403906505555,0.0,0.0,0.1360829472541809,0.07582158781588078,0.09420448914170265,1034,1044,1054
38149,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020519897225312889,0.00024378608213737607,0.0,0.0,0.036100370809435844,0.03174801170825958,0.04782809130847454,266,276,286
38149,1024,0.0,0.0,0.0,0.0,"[-0.25970244542196325, 0.25970244542196325]","Hoeffding union 95%, untruncated",308,285,0.00020593457156792283,0.0002444853016640991,0.0,0.0,0.13331996090710163,0.08318216912448406,0.09931672364473343,1034,1044,1054
38230,256,0.0,0.0,0.0,0.0,"[-0.48747408860498054, 0.48747408860498054]","Hoeffding union 95%, untruncated",85,82,0.00020893389591947198,0.0002379263169132173,0.0,0.0,0.037465160712599754,0.030984194949269295,0.04668859578669071,266,276,286
38230,1024,0.0,0.0,0.0,0.0,"[-0.25664537410477645, 0.25664537410477645]","Hoeffding union 95%, untruncated",315,292,0.00020945898722857237,0.00024792327894829214,0.0,0.0,0.13841360062360764,0.08673530630767345,0.10308504104614258,1034,1044,1054
38312,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.00021384638966992497,0.0002531985810492188,0.0,0.0,0.036181600764393806,0.03046686202287674,0.04715478979051113,266,276,286
38312,1024,0.0,0.0,0.0,0.0,"[-0.2548166876650568, 0.2548166876650568]","Hoeffding union 95%, untruncated",320,296,0.00021177384769544005,0.0002518512192182243,0.0,0.0,0.14269119501113892,0.08464079163968563,0.10124351643025875,1034,1044,1054
38393,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020437975763343275,0.00024340019444935024,0.0,0.0,0.03598985821008682,0.03136533871293068,0.04741648957133293,266,276,286
38393,1024,0.0,0.0,0.0,0.0,"[-0.25200155553558856, 0.25200155553558856]","Hoeffding union 95%, untruncated",322,305,0.0002005095302592963,0.0002258896711282432,0.0,0.0,0.13353922963142395,0.08707102946937084,0.10253792628645897,1034,1044,1054
38474,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.00021759903756901622,0.0002568487834651023,0.0,0.0,0.036597030237317085,0.030193721875548363,0.04714406095445156,266,276,286
38474,1024,0.0,0.0,0.0,0.0,"[-0.2560859727532657, 0.2560859727532657]","Hoeffding union 95%, untruncated",317,293,0.000204171723453328,0.00024324865080416203,0.0,0.0,0.1361166015267372,0.08373603038489819,0.09981851652264595,1034,1044,1054
38555,256,0.0,0.0,0.0,0.0,"[-0.5117416411463422, 0.5117416411463422]","Hoeffding union 95%, untruncated",78,74,0.0002078428806271404,0.00024778128135949373,0.0,0.0,0.03488777577877045,0.030793072655797005,0.04714766889810562,266,276,286
38555,1024,0.0,0.0,0.0,0.0,"[-0.25200155553558856, 0.25200155553558856]","Hoeffding union 95%, untruncated",322,305,0.00020294380374252796,0.00022894790163263679,0.0,0.0,0.13542218878865242,0.0837422851473093,0.09887534938752651,1034,1044,1054
38636,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00021216258755885065,0.00025085898232646286,0.0,0.0,0.037392688915133476,0.03321734070777893,0.04983115568757057,266,276,286
38636,1024,0.0,0.0,0.0,0.0,"[-0.2581103468726274, 0.2581103468726274]","Hoeffding union 95%, untruncated",313,288,0.00020275064161978662,0.00024325659614987671,0.0,0.0,0.13380091078579426,0.08217581361532211,0.09825648739933968,1034,1044,1054
38718,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.0002042462001554668,0.00024274850147776306,0.0,0.0,0.03544178605079651,0.031732531264424324,0.048319365829229355,266,276,286
38718,1024,0.0,0.0,0.0,0.0,"[-0.26122132823272304, 0.26122132823272304]","Hoeffding union 95%, untruncated",306,281,0.0002082579885609448,0.00025364846806041896,0.0,0.0,0.13521752320230007,0.0798838883638382,0.09658580273389816,1034,1044,1054
38799,256,0.37777777777777777,0.37777777777777777,0.0017541920029482219,0.23681592039800994,"[-0.13868025871881018, 0.8942358142743657]","Hoeffding union 95%, untruncated",32,135,0.00019898152095265687,0.0002249214448966086,0.0,0.23387896825396826,0.03698699548840523,0.03376844339072704,0.04868047870695591,266,276,286
38799,1024,0.3284823284823285,0.3284823284823285,0.0004595451840774086,0.22104123354123353,"[-0.06816708306447206, 0.7251317400291291]","Hoeffding union 95%, untruncated",32,481,0.00022353918757289648,0.0002633580006659031,0.0,0.2418154761904762,0.13405987434089184,0.07862748019397259,0.09604659117758274,1034,1044,1054
38880,256,0.0,0.0,0.0,0.0,"[-0.488549776433595, 0.488549776433595]","Hoeffding union 95%, untruncated",86,81,0.0002081406710203737,0.0002481531701050699,0.0,0.0,0.03822699934244156,0.03110523521900177,0.047468069940805435,266,276,286
38880,1024,0.0,0.0,0.0,0.0,"[-0.25249109229351907, 0.25249109229351907]","Hoeffding union 95%, untruncated",327,301,0.00020715323626063764,0.0002478532260283828,0.0,0.0,0.14263164810836315,0.08774755336344242,0.10408568754792213,1034,1044,1054
38961,256,0.5,0.5,0.0021367521367521365,0.25213675213675213,"[-0.034194368097322014, 1.034194368097322]","Hoeffding union 95%, untruncated",32,118,0.00022001523757353425,0.00025949679547920823,0.0,0.23387896825396826,0.03791728988289833,0.035120224580168724,0.05221358500421047,266,276,286
38961,1024,0.5657142857142857,0.5657142857142857,0.00046885807758217794,0.2461504907306434,"[0.17884021241021308, 0.9525883590183584]","Hoeffding union 95%, untruncated",33,525,0.0002198292058892548,0.00025963704683817923,0.0,0.23809523809523808,0.143761632964015,0.11527576297521591,0.13240048475563526,1034,1044,1054
39042,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.0002233676495961845,0.00026441121008247137,0.0,0.0,0.037652481347322464,0.032010601833462715,0.049446895718574524,266,276,286
39042,1024,0.0,0.0,0.0,0.0,"[-0.2601844131275661, 0.2601844131275661]","Hoeffding union 95%, untruncated",309,283,0.00020587441395036876,0.00025087723042815924,0.0,0.0,0.1349390521645546,0.08679904602468014,0.10333888046443462,1034,1044,1054
39124,256,0.0,0.0,0.0,0.0,"[-0.4934582357043279, 0.4934582357043279]","Hoeffding union 95%, untruncated",83,80,0.00024215711164288223,0.0002686232328414917,0.0,0.0,0.04181529022753239,0.03350089490413666,0.05125664733350277,266,276,286
39124,1024,0.0,0.0,0.0,0.0,"[-0.25473810792126783, 0.25473810792126783]","Hoeffding union 95%, untruncated",314,299,0.00022486652596853673,0.0002513370127417147,0.0,0.0,0.1459497269243002,0.09711482562124729,0.11373999528586864,1034,1044,1054
39205,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020734305144287646,0.00024575722636654973,0.0,0.0,0.03626885451376438,0.030645104125142097,0.0468717273324728,266,276,286
39205,1024,0.0,0.0,0.0,0.0,"[-0.2522083490209108, 0.2522083490209108]","Hoeffding union 95%, untruncated",327,302,0.00020247747306711972,0.00024164310889318585,0.0,0.0,0.1392697785049677,0.08942395262420177,0.10537171736359596,1034,1044,1054
39286,256,0.0,0.0,0.0,0.0,"[-0.49966838604693664, 0.49966838604693664]","Hoeffding union 95%, untruncated",81,78,0.00022861312027089298,0.0002575599937699735,0.0,0.0,0.03871241956949234,0.030404943972826004,0.047411952167749405,266,276,286
39286,1024,0.0,0.0,0.0,0.0,"[-0.265440462664095, 0.265440462664095]","Hoeffding union 95%, untruncated",290,275,0.00023024019901640713,0.00025975130847655237,0.0,0.0,0.13841588608920574,0.08009996823966503,0.0972584206610918,1034,1044,1054
39367,256,0.7419354838709677,0.7419354838709677,0.001556644078407485,0.19302386572252814,"[0.2144162900082398, 1.2694546777336957]","Hoeffding union 95%, untruncated",32,124,0.00020354488515295088,0.00022954659652896225,0.0,0.25,0.03522849455475807,0.030487334355711937,0.04567349888384342,266,276,286
39367,1024,0.7277882797731569,0.7277882797731569,0.000375213067420428,0.19848771266540643,"[0.34140361381811835, 1.1141729457281953]","Hoeffding union 95%, untruncated",33,529,0.00020452961325645447,0.00024403617135249078,0.0,0.20535714285714285,0.13604316301643848,0.11941142752766609,0.13552232831716537,1034,1044,1054
39449,256,0.0,0.0,0.0,0.0,"[-0.5508878864299476, 0.5508878864299476]","Hoeffding union 95%, untruncated",67,64,0.00022926958627067506,0.00026778143364936113,0.0,0.0,0.03277033939957619,0.03175337053835392,0.04941938258707523,266,276,286
39449,1024,0.0,0.0,0.0,0.0,"[-0.2664549399215651, 0.2664549399215651]","Hoeffding union 95%, untruncated",292,271,0.00021185961668379605,0.0002499118272680789,0.0,0.0,0.12980623915791512,0.08036398328840733,0.09686069935560226,1034,1044,1054
39530,256,0.06896551724137931,0.06896551724137931,0.0005583415188957245,0.06476761619190405,"[-0.46756819190191024, 0.6054992263846689]","Hoeffding union 95%, untruncated",32,116,0.00022834475385025144,0.0002544729213695973,0.0,0.07316468253968254,0.037022948265075684,0.02900034561753273,0.04575197212398052,266,276,286
39530,1024,0.07400379506641366,0.07400379506641366,0.00013027991137296943,0.06865751329355489,"[-0.30880731890783464, 0.4568149090406619]","Hoeffding union 95%, untruncated",34,527,0.00020622066222131252,0.00024510547518730164,0.0,0.05952380952380952,0.13638773746788502,0.11002564802765846,0.12619109265506268,1034,1044,1054
39611,256,0.0,0.0,0.0,0.0,"[-0.5008320672895799, 0.5008320672895799]","Hoeffding union 95%, untruncated",82,77,0.00019969668937847018,0.0002383919490966946,0.0,0.0,0.03500211611390114,0.031430620700120926,0.04717295244336128,266,276,286
39611,1024,0.0,0.0,0.0,0.0,"[-0.2656470559729646, 0.2656470559729646]","Hoeffding union 95%, untruncated",293,273,0.00022448031813837588,0.00026291635003872216,0.0,0.0,0.13776011392474174,0.08069525472819805,0.09801148436963558,1034,1044,1054
39692,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.00020440126536414027,0.00024271372240036726,0.0,0.0,0.03475034609436989,0.030319230630993843,0.04632897302508354,266,276,286
39692,1024,0.0,0.0,0.0,0.0,"[-0.27084872828847983, 0.27084872828847983]","Hoeffding union 95%, untruncated",281,263,0.00023115772637538612,0.00026923223049379885,0.0,0.0,0.13612995855510235,0.07841319963335991,0.09613009169697762,1034,1044,1054
39773,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020282657351344824,0.00024279544595628977,0.0,0.0,0.035647617653012276,0.03242858685553074,0.04853405989706516,266,276,286
