origin,retention,N,unresolved_fraction,refined_fraction_certified,coarse_fine_agreement,correction_variance,maximum_enclosure_violation,mean_radius,actual_mean_error,scenario_hash,fp32_label_flips,fp32_max_state_error,cpu_gpu_max_state_error
35063,0.15,256,1.0,1.0,0.98046875,0.019224877450980393,-1.7596179443987676,27.919658614865494,1.445513932667059,da4dfefd7438715f33f13fb4f1178b4fcaf315b515a3c60374a3efeec2a755e1,,,
35063,0.15,1024,1.0,1.0,0.982421875,0.017286015395894427,-1.6233467856787245,27.906377304003456,1.4502242896522728,742f56ec76a26630719e53f8d8cb3f5e6d340a30457063b279db3ecbe3d445b3,,,
35063,1.0,256,1.0,1.0,0.9921875,0.007781862745098039,-2.124774563994519,27.474243835924643,1.346361161990217,ea379791e0122828f21ea3a7080b1b55162ce02e3a327477f65b54435c74aa20,,,
35063,1.0,1024,1.0,1.0,0.9912109375,0.008720330828445748,-2.124774563994519,27.484646153860353,1.3535607985178475,25064c34fed7b0564f2e243c779bc5501fd4de870b974583001a58f1d3331d45,,,
35144,0.0,256,1.0,1.0,1.0,0.0,-2.6365598322238215,32.157036870373496,1.1562853534598765,65865af10289b8dbbe14fb81a2d387e6dc908049982ddb1d25220e1471027de6,,,
35144,0.0,1024,1.0,1.0,1.0,0.0,-2.487316271229048,32.30175461130337,1.1570781625664281,9040ee86ed83bd0bd3c35b16c81dc9e7a17e27b08021565d6c017ad037075cd0,,,
35144,0.15,256,1.0,1.0,1.0,0.0,-2.526156295099015,30.839426753804123,1.0705389597321984,657f0376a1c9a447c8470ada3142d651b0179ebb7bac39db60f4254e6f863af1,,,
35144,0.15,1024,1.0,1.0,1.0,0.0,-2.2997804106129767,30.98918634856366,1.072944414060559,d6ffde4ec1a58a078f057570e2e89fcaf2ec1b2f4dd042065178cac5399015d3,,,
35144,1.0,256,1.0,1.0,1.0,0.0,-2.4371891181369048,29.89552877137797,1.1087031817664539,332a032883dbeba79fbf37a8b5bd3d387ee90a7be05dc61025b82cf9155b7ae1,,,
35144,1.0,1024,1.0,1.0,1.0,0.0,-2.4371891181369048,30.021415603475628,1.1128415609428173,886c19754309d8e100e5a162b677d1e6d322a35104ed790063c321ee552cf480,,,
35225,0.0,256,1.0,1.0,0.07421875,0.06897977941176471,-2.1298787747617016,26.86016204664075,1.6252565629260782,3e999b91d139a8d459e2e7e77577f8b4b29904f07b9f53221d624dcb5a2f9cca,,,
35225,0.0,1024,1.0,1.0,0.0615234375,0.057794744318181816,-1.8786631234904192,26.779033381797404,1.628524090693752,528c3825b020646746cbad632169de01bc2e80e8d0415547b3051a5541cf7d4f,,,
35225,0.15,256,1.0,1.0,0.66796875,0.22265625,-1.608820692914343,23.55967389193549,1.2770087939679504,d0520f08047488d2f0c951f679608f3a14fec4509bf5e222009ee237e9068570,,,
35225,0.15,1024,1.0,1.0,0.6162109375,0.23672619593108504,-1.521896881083575,23.471736991124327,1.2779292071345976,e0f76aa4ab7cc7dd178c1ba7120e38b6ec43c4cf88404e5d80a73a1520b08d89,,,
35225,1.0,256,1.0,1.0,0.4375,0.24705882352941178,-1.55110321336098,23.733728035448863,1.3610347811911319,a29822e6d1f281894e71fc8e295e10d03e20b129802f1c5e92eb9b9b6ab25413,,,
35225,1.0,1024,1.0,1.0,0.4150390625,0.24301896230449657,-1.55110321336098,23.625019308481452,1.359629701822069,9a057e19accf33e89365adb19af11f8b9e14a18ded3585af491d8790483b68ec,,,
35307,0.0,256,1.0,1.0,0.984375,0.015441176470588236,-1.7612838773058304,22.76705661179706,1.1679199732074574,cb6b100cbe8c2694662005298c649a2a5c4c3245e99a2a67fd141f33b1a40906,,,
35307,0.0,1024,1.0,1.0,0.984375,0.015395894428152493,-1.6516609199600891,22.679755368262104,1.1699662860787718,b187bab6211541bfa73a7dfdb4fb659b5c102864ed0d839f131602db6ce60c4c,,,
35307,0.15,256,1.0,1.0,0.94921875,0.04839154411764706,-1.824156224340605,23.0244455348594,1.2826842902748323,f5e856071828bd1889f4f55a3887f34a3f373ef55986570b5efd71766905e7cd,,,
35307,0.15,1024,1.0,1.0,0.9326171875,0.06290379857038123,-1.7049495105221801,22.98510648700234,1.2899128348167705,da456890509b3824ebe87bb878f083ec97e8f6ce219c97e92bcba231712ae5be,,,
35307,1.0,256,1.0,1.0,0.953125,0.04485294117647059,-1.6234005170000234,23.58636369145474,1.199727359177827,5de6dc9599fe11f72024c073bcd88655753d62f657156139cc05862360a014b8,,,
35307,1.0,1024,1.0,1.0,0.92578125,0.0687774926686217,-1.6234005170000234,23.52087164743097,1.2053878132626294,5222fe5319b02ba43d3945e2aa491c4de501b24e364cf8bf004d53a922ac8662,,,
35388,0.0,256,1.0,1.0,1.0,0.0,-2.6764499646529742,30.836677238034326,0.9821096933571942,9b013f2b5376c5abb5a12844ddb0ad0c528f932a0a014e10b154757cfe847e2b,,,
35388,0.0,1024,1.0,1.0,1.0,0.0,-2.485173329140445,30.924840710725302,0.9891386119092529,867ade6aa2b1248433f6ddf913f8d23df95fbee65276e913d2594147ee641b96,,,
35388,0.15,256,1.0,1.0,1.0,0.0,-2.54267197321557,29.987646782665454,0.9611677460516247,3fe3b49848555cb8eb21b637c668a2015235587ac5adf7b66e293095f9e1e7a6,,,
35388,0.15,1024,1.0,1.0,1.0,0.0,-2.4523627657642386,30.092266748256762,0.9649874257477968,2d4606efe3b941c595e03b53fcda8885aac7efd73c7cccd17ed739ef161dd5e1,,,
35388,1.0,256,1.0,1.0,1.0,0.0,-2.4691912351974654,29.37235503637976,1.0520751495756453,d6d64fa841431958cbbca4a4d12615b0358ed3e5b9ae4cc0d73e8d26809825a6,,,
35388,1.0,1024,1.0,1.0,1.0,0.0,-2.4691912351974654,29.494141588153415,1.0590131184414249,cff4233a281c4c8801c563e92e991befde4fb43605c222091da63db45cbf1abd,,,
35469,0.0,256,1.0,1.0,1.0,0.0,-2.8567223389327445,32.58808068616543,1.0431609549611032,8198680b219227a6b655299af7970124d3f7bb01446620f9e378aaa3686cfb15,,,
35469,0.0,1024,1.0,1.0,1.0,0.0,-2.6600148689697045,32.97083161811071,1.0596151528154898,ada22fb7b08594607e9014f4d19ddafa2ea35e3a2cee90fda7f8f256ae7df235,,,
35469,0.15,256,1.0,1.0,1.0,0.0,-2.455663223435664,32.199210484625716,1.0252015447788645,5dceaff3da3c6001b36c5614116800c80ed16ea090ed687a0582b8d698ac941c,,,
35469,0.15,1024,1.0,1.0,1.0,0.0,-2.455663223435664,32.56819416126514,1.0410291534881728,a179ea87d050ba442300506c3ac6f52c99cd834750f6e69d4785cf86e28d9959,,,
35469,1.0,256,1.0,1.0,1.0,0.0,-2.424042554298496,31.324278022165174,1.106846174441472,ffc866d37ce4a290c6822e5f03ef8964ae58e2893121908f153ddb208fa3901c,,,
35469,1.0,1024,1.0,1.0,1.0,0.0,-2.424042554298496,31.658323253620424,1.1211028877407023,5c2d4ebad0374059d82edc0eee6ffe4a33870331404ad004a7f4c70b2c877a34,,,
35550,0.0,256,1.0,1.0,1.0,0.0,-2.064822714489046,24.425095759559706,0.97504940517548,51aa8ad53d0be60a2fb2232eb3b2631967d3209317b0d09ad563c75cadddf944,,,
35550,0.0,1024,1.0,1.0,1.0,0.0,-1.9725884632815696,24.559403969440158,0.9785641700087535,1675d4b56cc5632a0949fc3f9c24b0c0e2760c5da4db69c13feaf3e3a5290728,,,
35550,0.15,256,1.0,1.0,1.0,0.0,-1.7409631536960006,22.594205952460367,0.8466834748068325,9a0d8fd504b25237250845c32bef2e30b8dca02cd97f4443ac4cd682fb926e6d,,,
35550,0.15,1024,1.0,1.0,1.0,0.0,-1.7156866791997691,22.725072298053856,0.8514760000749044,6773df8602fd342c71e5bf1b8d00e6f7fefc32736e7f69f062e4e8e233c62eb5,,,
35550,1.0,256,1.0,1.0,1.0,0.0,-1.554321115403292,22.69794173637824,0.7980284942285777,56829135f97f8c84519d4aadf74f66c8c1a2683a9e7190eba20ea864a5737ca5,,,
35550,1.0,1024,1.0,1.0,1.0,0.0,-1.554321115403292,22.822263476324107,0.8016859468514687,7f566b95bc519574a642a99e471d59dd34abecfd6c798993d87db16d3a01a75f,,,
35632,0.0,256,1.0,1.0,0.5625,0.24705882352941178,-1.9430581666587834,29.20376433826395,1.5572747011353287,96a88e24f2cf7d59436f367b47eb60bf1e4cbcdcd0db14244ad4caac032d4e5a,,,
35632,0.0,1024,1.0,1.0,0.6103515625,0.2380550082478006,-1.8581141037574591,29.356582078113252,1.5560606960548373,c9c340c6944f561524f26586532e67da369e6f9b84971e5f5784e71ce02c423c,,,
35632,0.15,256,1.0,1.0,0.45703125,0.2491268382352941,-1.7610056346522516,28.899483168401602,1.6689896871679653,a1838174f66dc4f07acff0dcd9af4dc67032e9273fb2498bb576fab243d34207,,,
35632,0.15,1024,1.0,1.0,0.44921875,0.2476631231671554,-1.5715208379897199,29.083798561677018,1.6726381255523737,ab00f10d8116e5fa8e2a84990a984225df5b4e40ffdba353bc597ec0af8a3b56,,,
35632,1.0,256,1.0,1.0,0.4375,0.24705882352941178,-1.6532766700150514,27.392274923061876,1.6823789635035629,b96f8fd62b7b30b80ca3d8c839e6717cb74bc5809365517fd33607eacddfb480,,,
35632,1.0,1024,1.0,1.0,0.4306640625,0.2454322076612903,-1.6532766700150514,27.60058013639842,1.6852395713298502,9c61188880e760d4364eeefd0c1e5abac77e2e0fc6c065b99b8c89b76cd34d59,,,
35713,0.0,256,1.0,1.0,1.0,0.0,-2.7624164129956963,32.87533366458229,1.130094194200855,8246fd209b69c5bb7c0eaece29484913731e618a4abd349dcdc8a14028b547b9,,,
35713,0.0,1024,1.0,1.0,1.0,0.0,-2.6702079588641228,32.766220414289656,1.1221705194914227,a78d25c59c5e8fce8d89c53134f331a36b8d3b53bef07127cd4a3ee5f9fd682d,,,
35713,0.15,256,1.0,1.0,1.0,0.0,-2.415887567237701,31.354572626151754,1.061024396789178,8e14205c7dba9d75c9e64a0f6dbcd7f9812251acac524343fa0da566d9e32125,,,
35713,0.15,1024,1.0,1.0,1.0,0.0,-2.4049024865184983,31.249238107013284,1.0536994327817932,5a01e66a5b6c8a9f5f6ccababa99497b69146400fdfaa74db944d81942e09242,,,
35713,1.0,256,1.0,1.0,1.0,0.0,-2.5701863624814276,30.68005076244927,1.0907177619512771,7d0d43f2ae1550ac2d28815c2f378d016a5f662968859f16ce9a7a91862d7ad2,,,
35713,1.0,1024,1.0,1.0,1.0,0.0,-2.5701863624814276,30.570289721734884,1.081648971727916,b4fcbc1bacafd1fb39745e966b4994869464ccbd8e886a4abf937b0bef4e1f29,,,
35794,0.0,256,1.0,1.0,0.9453125,0.05189950980392157,-1.9937672153247554,27.99353174955088,1.2362352885470318,139e7473272140dbe5394ec834e5403eea008c672566015c6167426a6276a547,,,
35794,0.0,1024,1.0,1.0,0.9423828125,0.05435052388807429,-1.8842870467134594,27.770058837979963,1.2405460540084856,95c1b1b706052444f5af38656304a3978e4c56046cfe38daecbe133454c4477a,,,
35794,0.15,256,1.0,1.0,0.9375,0.058823529411764705,-1.9501615622423998,28.027363723206026,1.2854672738528112,1e512e43806cb7a1546e6dea3d4c02e9713122e38b5d32624f7550385e5cb9fd,,,
35794,0.15,1024,1.0,1.0,0.9345703125,0.06120841733870968,-1.8360818908020926,27.775777042367878,1.2895572705812168,2fe58fb73aabb739484a4ea8b6d946c02d288faaa7a7b673159f6ecca699c42d,,,
35794,1.0,256,1.0,1.0,0.9375,0.058823529411764705,-1.688087880951469,27.70919918080813,1.2700988779898001,358b0f618a0ba9e2482eb5c68baa8ff83e87687e0749880a056e80514413528d,,,
35794,1.0,1024,1.0,1.0,0.9365234375,0.0595053992546432,-1.6880878809514686,27.499306691401937,1.2755756277474282,c191a9494ba511740e69652cc57b77acd9aa97e7666473c2ab48a42058825abc,,,
35875,0.0,256,1.0,1.0,1.0,0.0,-1.9759475697814386,23.377576925282586,1.1503258661348488,0cc3e5e43b49adf070354e83bf2c6f685eb3d69aeb8ed23437cd37555289233a,,,
35875,0.0,1024,1.0,1.0,1.0,0.0,-1.6396416439732358,23.46437299138343,1.151228342854419,888a063da5f7a2513c13c972ae5436e6d1a21dc93ab928fbc70cdfffecd85465,,,
35875,0.15,256,1.0,1.0,1.0,0.0,-1.7019857223752903,22.881365141543075,1.1570353063270598,6154aab295ec5cceda21f39788bf933bceeb4d491d47527377b1e84289220869,,,
35875,0.15,1024,1.0,1.0,1.0,0.0,-1.7019857223752903,22.952699229979093,1.1583720639873152,f8fada1a65ed2da479c88e8ac832f11d1d414d32f5d4c2e6e8b855913cea5d98,,,
35875,1.0,256,1.0,1.0,1.0,0.0,-1.7052595608763452,23.46978777096649,1.0977922509196105,4cd9f375fdeefd7ab7c93577f2714cc425327e5bcfc1614f4c998b47c445ea08,,,
35875,1.0,1024,1.0,1.0,1.0,0.0,-1.7052595608763452,23.548113034316007,1.098404429608096,b1ad93dcbfe132cceb10953606189eb131dfc11225a22efe09e40ca0d0c5a606,,,
35956,0.0,256,1.0,1.0,1.0,0.0,-2.586531122090004,30.556278657511395,1.0188541682857775,80ba48c10347c67b3e91520e452eabac018a887cba471feb3e2a2ded7d8b013f,,,
35956,0.0,1024,1.0,1.0,1.0,0.0,-2.5651848272604854,30.697524952093378,1.0253530955076655,564768229c3bc6268012a21580c9fffcd8614aaf85777dde1846757310e07c80,,,
35956,0.15,256,1.0,1.0,1.0,0.0,-2.477071903920745,28.882562393666685,0.9509607011400549,2d2517ba32d3956bcee54f6ab951ae40cbac3822c50cfdc2194609c09494fa0c,,,
35956,0.15,1024,1.0,1.0,1.0,0.0,-2.42751734853535,28.99526924578964,0.9543875559721351,b639950335b50799c042f0625b0abaa94cb02bd0954a29c016e50ea73f12c26d,,,
35956,1.0,256,1.0,1.0,1.0,0.0,-2.7027916527955824,28.261648650711965,1.0439144989722986,1ffbc63c37f5e95aeb96d5a69e3d889afc7311194a887af255326d0250dc8c7a,,,
35956,1.0,1024,1.0,1.0,1.0,0.0,-2.7027916527955824,28.375896937510436,1.0475808002875877,3bae64c122e7470837b4c762cc2a11b8ba2b908004fb6f57fab539d1cab3f663,,,
36038,0.0,256,1.0,1.0,1.0,0.0,-2.4631714118835717,32.89103673002058,1.134798242622833,4d2ea13785e05d5c3f623e39682da99be826a6c08f9088466f06756151e11714,,,
36038,0.0,1024,1.0,1.0,1.0,0.0,-2.4631714118835717,32.83281349634634,1.1328538062760625,8a69e0fa5f4df4e33bce7710b6c7c6d6c25d449c95dc8214cff50a86b2d360f6,,,
36038,0.15,256,1.0,1.0,1.0,0.0,-2.547047732293084,31.761932776783073,1.0852029487930674,8e42e3890da722b8e9e4d4122cc6ed000162072e5adc2ca9eae72b91404c4e0d,,,
36038,0.15,1024,1.0,1.0,1.0,0.0,-2.4109557781118767,31.716600389741505,1.0879625101900154,f97d7b15f906e6a5e6ceb90ca8f04be3c575e9f481abc8c95181d7f0b8961917,,,
36038,1.0,256,1.0,1.0,1.0,0.0,-2.5443856563795233,30.825699062865414,1.1355710628808011,60fbabb4a1644b6abd1c376ce89cf03b2df9fb8f82b5176e3299119eefa7f5f8,,,
36038,1.0,1024,1.0,1.0,1.0,0.0,-2.5443856563795233,30.795162755677207,1.1380587227064143,771bd9b92e1f96956e20d94efbc09d5c3250692d400385498b9d6ca3b5f0f51e,,,
36119,0.0,256,1.0,1.0,1.0,0.0,-2.099276565733771,26.190299691439947,1.0097053254520265,edd55e6f84082cb2aa505a3b5724305bb062a9dc321d20cdc14549b9b3024d0e,,,
36119,0.0,1024,1.0,1.0,0.9990234375,0.0009765625,-2.099276565733771,26.345301813947856,1.0178208391727557,2753e3cf59abc8e31b78b8843877660421e8a1506688753ca3ef2bd3964a2a97,,,
36119,0.15,256,1.0,1.0,1.0,0.0,-2.149614800449461,25.628455396083837,0.9752471340407315,0d81daea3d273f3a0c5f31ff603c9ea0bdfb7bfc2817afa256dee48ec9b43603,,,
36119,0.15,1024,1.0,1.0,0.9990234375,0.0009765625,-1.9692067233821833,25.788610584399766,0.9837641397253687,1b6163f2d42f7365230253a9b915a881fcdbf585e61b83d360433368033ca2f3,,,
36119,1.0,256,1.0,1.0,1.0,0.0,-2.26259503599013,26.377786481605856,0.9845579034762454,0b42d34cb4867b47f0824bae56d76e1b3f19c2afea59b74b49157c264f792b56,,,
36119,1.0,1024,1.0,1.0,0.9990234375,0.0009765625,-2.26259503599013,26.531497759440594,0.9931980966287499,4e548749f66d0c96eeb9099b7b8942e38f8c7e58ae254158c90d7b6b30f16cba,,,
36200,0.0,256,1.0,1.0,1.0,0.0,-2.432727043568209,29.27176820243106,1.176495766793218,f595c321fa7308ec504a25a9e160e421661efb9f127acd205182f7da87a80d9e,,,
36200,0.0,1024,1.0,1.0,1.0,0.0,-2.3741232890137063,29.209135945444363,1.1781221160771853,df46e870640209ab13efca6ccf709d907a79759c1c1cad135bff2653264ef5bb,,,
36200,0.15,256,1.0,1.0,1.0,0.0,-2.143287445218575,28.787272792125766,1.1718631511170043,b96daca6020283bc8769e339eb06ade5eae500796cfee30defd1513154506c95,,,
36200,0.15,1024,1.0,1.0,1.0,0.0,-2.143287445218575,28.73083898673973,1.173073086978899,094a957c5dede62dbda6105d47e261f2fad4d8dd70c43e3e5e545ff2f886b564,,,
36200,1.0,256,1.0,1.0,1.0,0.0,-2.382652524999867,28.193469801940058,1.1238073414769714,b18999a2400f9a5d50a9b9be45be655bd07a6e7f04dfc476dafb59a10d5bcd61,,,
36200,1.0,1024,1.0,1.0,1.0,0.0,-2.382652524999866,28.141476499805332,1.1228139923943383,442d51b63d51ce465d19ac0586f9c6aabb1a573def31fbd787d595ce580a52b2,,,
36281,0.0,256,1.0,1.0,1.0,0.0,-3.0092422357068425,35.39123236842543,1.2282942716862664,7a91d1d88f02e0924daa0418b4bf3ec9b52eee913b9a47b2dc638697c1b84a31,,,
36281,0.0,1024,1.0,1.0,1.0,0.0,-2.816572874858263,35.378655424668665,1.2305363721874567,f798029f6b030cdbffb5d4cd193556d631f9fa64534a8ece4bcc0e79bd6d43eb,,,
36281,0.15,256,1.0,1.0,1.0,0.0,-2.436659660603315,33.81156218745694,1.1391413698856738,63c90f63b2ee519597ffbd1e8f2347c812d77dad8f0fd1d37dfb76950f265e67,,,
36281,0.15,1024,1.0,1.0,1.0,0.0,-2.436659660603315,33.7923476024875,1.1402735335177139,590c2b94a9582d238507666a331cc09ad99e4a985d32946053b7ef96f7a951c5,,,
36281,1.0,256,1.0,1.0,1.0,0.0,-2.3626930208657253,32.50052191003822,1.145031567655677,1c5ce3933eada7714fbe3f63c27f790a04d41f1a2b364dbd2a770652ffb55b99,,,
36281,1.0,1024,1.0,1.0,1.0,0.0,-2.3626930208657253,32.49439415519009,1.145660658982579,c324a532823c477a66fa7a8012d5e3877920e28a9483d14648ca6d7f506a7d8d,,,
36362,0.0,256,1.0,1.0,1.0,0.0,-2.6330701504662555,34.32848617289796,1.2166924902434961,4a8843fbc0bed23f8fa796600313dc1b54d427aaf918e4732084b4d20f637e10,,,
36362,0.0,1024,1.0,1.0,1.0,0.0,-2.491680602615533,34.33224792094887,1.2201287820149331,630b8923471dae8fc3c5f0545500b1db59bc91a2d8a8335b92c71f23c8ea2e39,,,
36362,0.15,256,1.0,1.0,1.0,0.0,-2.5334039052843327,32.943878248548195,1.0788919259064376,3570f6bee9013d4e44d1df8b3d29b495e4e25cc4dfe396b3d1b5c8cba7b65694,,,
36362,0.15,1024,1.0,1.0,1.0,0.0,-2.307115079535806,32.881841903727754,1.0750968953371147,d6061c3da4db13acfbffe4b9acba3243894909229594f1bd03b10550337a6af9,,,
36362,1.0,256,1.0,1.0,1.0,0.0,-2.437724067417877,32.30859600138175,1.1339274175442005,ccbff6c08035341a6531de37f4cfc2a66952fc48bf6c6a526fb08efc7af6a596,,,
36362,1.0,1024,1.0,1.0,1.0,0.0,-2.437724067417877,32.300090265714026,1.1314464449598582,decf2644013be9989eee4c429ab265f7e5364d127c0e7522078ca7ff5a84dc09,,,
36444,0.0,256,1.0,1.0,1.0,0.0,-2.6122841617946078,28.683508711331314,1.1637151671243389,8ce4e039902f415fa2ad1809cbc4debf4844cf39493c980f406685f3db053cfd,,,
36444,0.0,1024,1.0,1.0,0.9951171875,0.004863720369012708,-2.4344433150574254,28.826471227394592,1.1741719407915379,0be30c02a76a7862a7e054f2ba84f863ab54900d9c15cd0fc804109d2e6098b8,,,
36444,0.15,256,1.0,1.0,1.0,0.0,-2.282013680530551,26.973957070558086,1.1108888001071913,ef45555a9cc2371f302745c8add0a1cd88b9645e58287a2adabeaccf26904b5d,,,
36444,0.15,1024,1.0,1.0,0.9931640625,0.006795844024926686,-2.282013680530551,27.07730772591805,1.117220522684845,adab3213fd61828bcdb9457b1bbcac64329c18e2d159fa0c3bcc1ab24ea65e5e,,,
36444,1.0,256,1.0,1.0,1.0,0.0,-2.2314615112112333,26.154534008355082,1.1119749916597323,3c5c22dbe232cc2a086a0ad76a8dd49d8093935c79c7807fe3a89d935c720e88,,,
36444,1.0,1024,1.0,1.0,0.9951171875,0.004863720369012708,-2.2314615112112333,26.27674263500299,1.119871767778742,f349d2868148bce7f3234b2c9354c7f27cd73644220a7e1f3794a8144ad20030,,,
36525,0.0,256,1.0,1.0,1.0,0.0,-2.727191713163956,32.99919318266911,1.3976327964184956,5eac4aa251bb1f57737ec92b7e1b0d22b67a6c47bc5d9a6a8d905481c3fab135,,,
36525,0.0,1024,1.0,1.0,1.0,0.0,-2.444205554604739,33.04878132162175,1.3959020136867708,7566f8cfdbdab83a8a5f0d65fc998e220d8eaa97e50dc8a812306a593e79d8ef,,,
36525,0.15,256,1.0,1.0,1.0,0.0,-2.55213969860354,30.27699987675473,1.1332023137824723,db1ea551fd5f544488cbb1f0b5875e2329dbd6026bc78bf5d399a2010d3f3bca,,,
36525,0.15,1024,1.0,1.0,1.0,0.0,-2.4988567867041676,30.29213531090876,1.1322797395576996,8bd2e22a35997767aa6c1f1c9927917a721cea7433f2180b47b61705c26af05b,,,
36525,1.0,256,1.0,1.0,1.0,0.0,-2.46714851254249,29.113429042591818,1.1319114786488529,2c4b06856289756a695791f65134d15ad56fc3b1d8aa41742f7aadc7900d81b7,,,
36525,1.0,1024,1.0,1.0,1.0,0.0,-2.4671485125424897,29.136935929370093,1.1334330013397687,b0d5823bc48e82ad5cd816e0d359c40b64be5f2e5f4ed396fef0d95f88e1f8e2,,,
36606,0.0,256,1.0,1.0,1.0,0.0,-2.5697454679998817,31.376511076052978,1.0799146242657842,8a91c75bb2f7050883e1cb9c81a6d7063a6ee78b3142ffdd52d57aa375e23003,,,
36606,0.0,1024,1.0,1.0,1.0,0.0,-2.4128045505437443,31.217426283613232,1.0748170768842495,0f9269d0069e4d4daed685b32db37c4942d8c79b73d299fb74dc7ae850fdae07,,,
36606,0.15,256,1.0,1.0,1.0,0.0,-2.63034192301041,30.912852540409506,1.0539111710287503,cf2be98ab37552d0b6a333cc884f66d9c2d7264e6301f7b5cef9e64826b2b3d6,,,
36606,0.15,1024,1.0,1.0,1.0,0.0,-2.5566977479150568,30.70846461112946,1.0472107128910273,174d67e6341c0bb3f2e01c45ba14779371e8a8edcfde27c0b41ab59c0d834983,,,
36606,1.0,256,1.0,1.0,1.0,0.0,-2.3527908962006903,30.208816841733864,1.1116305627685714,827d2863f6f066238333fea0ce640c76dc6621785b7244c251858fe034821563,,,
36606,1.0,1024,1.0,1.0,1.0,0.0,-2.3527908962006903,29.993298273073446,1.1029289715029131,065d3a436b7cc7a2152be43274c3518fe8c71d162a53a55015b7007882545eba,,,
36687,0.0,256,1.0,1.0,1.0,0.0,-1.924782417528232,23.163112703810942,0.9461785172422975,b9be4826f0fd7c5d7778d4d177e00588a1e5d0fa8b50e20d9d38feafd3d5476a,,,
36687,0.0,1024,1.0,1.0,1.0,0.0,-1.857573228326808,23.105895032330157,0.9438732463262836,dd9d34a5240cd1e4a4f44272e3118cc09a77fccafc5a1f0ca19656d6baa1b68a,,,
36687,0.15,256,1.0,1.0,1.0,0.0,-1.6137350021594328,22.21168110580696,0.9205185171546664,51692b380d7cf4fe351ca2b2c2b9859d0ee978971946e5df16e50982be7e4d5b,,,
36687,0.15,1024,1.0,1.0,1.0,0.0,-1.5025106410702178,22.156438088302366,0.9213825748993855,6c7749e312113d738fa1283d081d253d45c54a2442a303a89c127754392552d8,,,
36687,1.0,256,1.0,1.0,1.0,0.0,-1.6584899948049348,22.084860882558775,0.8571662763975945,e3d6af351652034de7ae10daf1eaba3175387cde384eee6f23762b8808aa7943,,,
36687,1.0,1024,1.0,1.0,1.0,0.0,-1.6073336363676578,22.039084472256672,0.8584260877608911,a25a11620bd35ffb1aec0b671134f2e25aeba7e00fa07545a35d932b4eec5f68,,,
36769,0.0,256,1.0,1.0,0.51953125,0.25059742647058825,-1.7903411447905793,27.357217788304443,1.5840660242916762,7bfc0a59a70a2992c672abfe4958ab1aad4cfa4f1c132d9c00ec622e282da954,,,
36769,0.0,1024,1.0,1.0,0.5615234375,0.2464555458822092,-1.7424716127385578,27.529636835847345,1.5761904833157505,2f17ab9b61bc376da023ecfb547b160f915cce2e4a40586fd0eaefb34c217c69,,,
36769,0.15,256,1.0,1.0,0.52734375,0.2502297794117647,-1.801106139824018,26.803105377211025,1.5975699852242795,52827314d06af160610af546a4baeda7624d5ab90f9197980d45b2c195b40c05,,,
36769,0.15,1024,1.0,1.0,0.546875,0.24804496578690127,-1.7132981895020105,26.997723106869262,1.5938191248269753,23b9a6ee2eed7c7bac306204214ad1ed24995b0268c66f337b0639411c75c70b,,,
36769,1.0,256,1.0,1.0,0.5546875,0.2479779411764706,-2.337230161930658,28.09233447175852,1.5477541414146476,a0302b2ec5b8bf02013e25a382b4df0f59c8f19d6df421148a3b950064208672,,,
36769,1.0,1024,1.0,1.0,0.5966796875,0.24088828048631475,-2.3372301619306572,28.26767362500152,1.5460717327990303,cc172e24b1afbe067d9691453ec4cfc5c38493131d02781cdb94a0eef5b16528,,,
36850,0.0,256,1.0,1.0,1.0,0.0,-2.443335439158611,30.787558410643328,1.0699237647008575,2e65e673a1c938b13af071127bccd589832973092ed781365935ddcdb8175e10,,,
36850,0.0,1024,1.0,1.0,1.0,0.0,-2.443335439158611,30.95211250295482,1.0729007194674591,6f1b0f532fe44949c00cbceac6cfbd3f65e333f577a9ea5b891671ee57d2a15f,,,
36850,0.15,256,1.0,1.0,1.0,0.0,-2.5170219397008466,29.55754642959307,1.0082587417565247,0b1786c401ce889d31671286e7d010351ebe7d315b0db4f1c078e6bbcc79c82b,,,
36850,0.15,1024,1.0,1.0,1.0,0.0,-2.3801080339721423,29.692678187799675,1.0112629882627462,1185d12dec80189b9c4327c7f32ffd8f93bef7144390c0c1039cebe036f088e5,,,
36850,1.0,256,1.0,1.0,1.0,0.0,-2.642756599780352,29.35149643040624,1.072632788013787,af8860556016af6e57fe3e36f30b3826ff54be744e55760507aafd35d3952d43,,,
36850,1.0,1024,1.0,1.0,1.0,0.0,-2.642756599780352,29.457596475522205,1.0716178452547827,2b4a645f2fbd9c66cccb38d5508abb927a91befe80a94f8b4120caccbc9f7a6b,,,
36931,0.0,256,1.0,1.0,0.97265625,0.026700367647058822,-2.2640515355193758,31.24812750969979,1.4495368191187223,ea2a78b9d1db5002c7b3833fd69a645e28618b024548249892d352acd54f393f,,,
36931,0.0,1024,1.0,1.0,0.9697265625,0.029385653409090908,-2.2640515355193758,31.2770377168072,1.448047224370429,ce27700ab37472f33067ff42b6d57c2f2bfb8247e97dea861d22fdef93e7982d,,,
36931,0.15,256,1.0,1.0,0.98046875,0.019224877450980393,-2.2149390315425928,29.972418057523,1.3218850991447781,9eed92e3d422b4185c387022a4058c35227cef2391378b1933e5d678786b9726,,,
