origin,N,estimate,clipped_for_scoring,variance_estimate,correction_variance,interval,interval_type,n0,n1,pilot_c0,pilot_c1,pilot_v0,pilot_v1,budget_seconds,estimator_seconds,allocation_and_estimator_seconds,allocation_stream,cheap_stream,correction_stream
39855,256,0.0,0.0,0.0,0.0,"[-0.5234071384184082, 0.5234071384184082]","Hoeffding union 95%, untruncated",74,71,0.0002218536101281643,0.00025951123097911477,0.0,0.0,0.034941764548420906,0.027213379740715027,0.04429815895855427,266,276,286
39855,1024,0.0,0.0,0.0,0.0,"[-0.2600109061937792, 0.2600109061937792]","Hoeffding union 95%, untruncated",308,284,0.00021025689784437418,0.0002534212835598737,0.0,0.0,0.13696655817329884,0.07505737617611885,0.09182360209524632,1034,1044,1054
39936,256,0.5906040268456376,0.5906040268456376,0.0016337223670226694,0.24342463268637773,"[0.08641129655656854, 1.0947967571347066]","Hoeffding union 95%, untruncated",32,149,0.00019279902335256338,0.00023244749172590673,0.0,0.19047619047619047,0.04094444774091244,0.032435376197099686,0.04780067503452301,266,276,286
39936,1024,0.6240875912408759,0.6240875912408759,0.00042888897568562576,0.2350311586757229,"[0.23995395919899382, 1.0082212232827579]","Hoeffding union 95%, untruncated",33,548,0.00019709780463017523,0.0002348323178011924,0.0,0.21205357142857142,0.13539165817201138,0.10804476402699947,0.12358228489756584,1034,1044,1054
40017,256,0.0,0.0,0.0,0.0,"[-0.4743975668100357, 0.4743975668100357]","Hoeffding union 95%, untruncated",91,86,0.00018541770987212658,0.00022335280664265156,0.0,0.0,0.036174844950437546,0.03121310845017433,0.045986421406269073,266,276,286
40017,1024,0.0,0.0,0.0,0.0,"[-0.24439114089744665, 0.24439114089744665]","Hoeffding union 95%, untruncated",343,324,0.00019328543567098677,0.00021852485951967537,0.0,0.0,0.137356111779809,0.07952887564897537,0.09398808889091015,1034,1044,1054
40098,256,0.0,0.0,0.0,0.0,"[-0.4856179451673849, 0.4856179451673849]","Hoeffding union 95%, untruncated",87,82,0.00019433858687989414,0.00023297933512367308,0.0,0.0,0.036394914612174034,0.03062722459435463,0.046618055552244186,266,276,286
40098,1024,0.0,0.0,0.0,0.0,"[-0.24734135401652219, 0.24734135401652219]","Hoeffding union 95%, untruncated",340,314,0.00018804927822202444,0.00022526906104758382,0.0,0.0,0.13480732217431068,0.08066379278898239,0.09557501971721649,1034,1044,1054
40179,256,0.0,0.0,0.0,0.0,"[-0.5233322698507302, 0.5233322698507302]","Hoeffding union 95%, untruncated",32,128,0.00018922550952993333,0.00022708700271323323,0.0,0.015625,0.035498810932040215,0.03126680850982666,0.04628709517419338,266,276,286
40179,1024,0.0,0.0,0.0,0.0,"[-0.3705906836151649, 0.3705906836151649]","Hoeffding union 95%, untruncated",36,571,0.00019123818492516875,0.00022917863680049777,0.0,0.015625,0.13789630308747292,0.11352440528571606,0.12868568114936352,1034,1044,1054
40261,256,0.0,0.0,0.0,0.0,"[-0.4771295601683604, 0.4771295601683604]","Hoeffding union 95%, untruncated",90,85,0.00018465067842043936,0.00022241930128075182,0.0,0.0,0.035786472260951996,0.03336918354034424,0.04809518903493881,266,276,286
40261,1024,0.0,0.0,0.0,0.0,"[-0.24799427936102175, 0.24799427936102175]","Hoeffding union 95%, untruncated",339,312,0.0001908007252495736,0.00022850625100545585,0.0,0.0,0.13619910180568695,0.08568497002124786,0.1008011270314455,1034,1044,1054
40342,256,0.0,0.0,0.0,0.0,"[-0.4771295601683604, 0.4771295601683604]","Hoeffding union 95%, untruncated",90,85,0.00018930897931568325,0.00022720647393725812,0.0,0.0,0.03642433322966099,0.030610986053943634,0.045646609738469124,266,276,286
40342,1024,0.0,0.0,0.0,0.0,"[-0.2492844474763833, 0.2492844474763833]","Hoeffding union 95%, untruncated",335,309,0.00019173449254594743,0.00022919423645362258,0.0,0.0,0.1351779755204916,0.08097122795879841,0.09613220393657684,1034,1044,1054
40423,256,0.0,0.0,0.0,0.0,"[-0.4790352268856655, 0.4790352268856655]","Hoeffding union 95%, untruncated",90,84,0.00018243485828861594,0.00022043572971597314,0.0,0.0,0.03511626645922661,0.031167367473244667,0.04576000012457371,266,276,286
40423,1024,0.0,0.0,0.0,0.0,"[-0.24760801954667483, 0.24760801954667483]","Hoeffding union 95%, untruncated",340,313,0.00019377318676561117,0.0002322578220628202,0.0,0.0,0.13882279209792614,0.08378156460821629,0.09911421313881874,1034,1044,1054
40504,256,0.0,0.0,0.0,0.0,"[-0.4894859419151023, 0.4894859419151023]","Hoeffding union 95%, untruncated",85,81,0.00019299917039461434,0.00023091910406947136,0.0,0.0,0.03529917635023594,0.029769547283649445,0.04505673609673977,266,276,286
40504,1024,0.0,0.0,0.0,0.0,"[-0.2568107239352554, 0.2568107239352554]","Hoeffding union 95%, untruncated",316,291,0.00020455254707485437,0.0002460706455167383,0.0,0.0,0.13635950535535812,0.0792137160897255,0.09565173834562302,1034,1044,1054
40586,256,0.0,0.0,0.0,0.0,"[-0.47171200310398465, 0.47171200310398465]","Hoeffding union 95%, untruncated",92,87,0.0001881227653939277,0.00022596382768824697,0.0,0.0,0.03720488026738167,0.034337058663368225,0.04934791289269924,266,276,286
40586,1024,0.0,0.0,0.0,0.0,"[-0.27272812628761445, 0.27272812628761445]","Hoeffding union 95%, untruncated",278,259,0.00022049344261176884,0.00025805493351072073,0.0,0.0,0.12848865054547787,0.07137450017035007,0.08837647922337055,1034,1044,1054
40667,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.0002066735178232193,0.00024443407892249525,0.0,0.0,0.035686928778886795,0.029130732640624046,0.04530384577810764,266,276,286
40667,1024,0.0,0.0,0.0,0.0,"[-0.2539809217577789, 0.2539809217577789]","Hoeffding union 95%, untruncated",322,298,0.00020109565230086446,0.0002399803197477013,0.0,0.0,0.13643106445670128,0.07782043144106865,0.09368672780692577,1034,1044,1054
40748,256,0.0,0.0,0.0,0.0,"[-0.4856179451673849, 0.4856179451673849]","Hoeffding union 95%, untruncated",87,82,0.00019215085194446146,0.0002306634560227394,0.0,0.0,0.035759689286351204,0.029879018664360046,0.045119207352399826,266,276,286
40748,1024,0.0,0.0,0.0,0.0,"[-0.25468769912632366, 0.25468769912632366]","Hoeffding union 95%, untruncated",321,296,0.00019787918427027762,0.00023602001601830125,0.0,0.0,0.1336797047406435,0.08260310813784599,0.09819808602333069,1034,1044,1054
40829,256,0.0,0.0,0.0,0.0,"[-0.49966838604693664, 0.49966838604693664]","Hoeffding union 95%, untruncated",81,78,0.0002071934868581593,0.0002330330607946962,0.0,0.0,0.03530648909509182,0.028379688039422035,0.04378611780703068,266,276,286
40829,1024,0.0,0.0,0.0,0.0,"[-0.2529359530642519, 0.2529359530642519]","Hoeffding union 95%, untruncated",328,299,0.00019321756553836167,0.0002370387956034392,0.0,0.0,0.13460367172956467,0.07824348844587803,0.09391899779438972,1034,1044,1054
40910,256,0.0,0.0,0.0,0.0,"[-0.4771295601683604, 0.4771295601683604]","Hoeffding union 95%, untruncated",90,85,0.00018695159815251827,0.00022686377633363008,0.0,0.0,0.036232516169548035,0.030320681631565094,0.04534638673067093,266,276,286
40910,1024,0.0,0.0,0.0,0.0,"[-0.2541415960489112, 0.2541415960489112]","Hoeffding union 95%, untruncated",323,297,0.00018838286632671952,0.00022653024643659592,0.0,0.0,0.12825003825128078,0.07725559361279011,0.09227383509278297,1034,1044,1054
40992,256,0.45132743362831856,0.45132743362831856,0.0022109909043106636,0.24984197218710497,"[-0.08883105942209629, 0.9914859266787335]","Hoeffding union 95%, untruncated",32,113,0.0002174593391828239,0.00025663463748060167,0.0,0.22916666666666666,0.03622066043317318,0.03369211591780186,0.050662245601415634,266,276,286
40992,1024,0.4338235294117647,0.4338235294117647,0.0004523401008112052,0.24607301484129565,"[0.04922581274773541, 0.818421246075794]","Hoeffding union 95%, untruncated",33,544,0.00019418480223976076,0.00023162856814451516,0.0,0.2537202380952381,0.1326216273009777,0.08481918089091778,0.10011662729084492,1034,1044,1054
41073,256,0.09345794392523364,0.09345794392523364,0.0007992788362500146,0.08552283547875156,"[-0.4544022508623976, 0.6413181387128649]","Hoeffding union 95%, untruncated",32,107,0.0002217788714915514,0.0002607467758934945,0.0,0.07316468253968254,0.03528458811342716,0.02976943738758564,0.046951428055763245,266,276,286
41073,1024,0.06433823529411764,0.06433823529411764,0.00011086340105590498,0.06030969017441231,"[-0.31644192221567163, 0.4451183928039069]","Hoeffding union 95%, untruncated",34,544,0.00019397679716348648,0.00023339202743954957,0.0,0.04538690476190476,0.13372076489031315,0.11123916879296303,0.12670706771314144,1034,1044,1054
41154,256,0.0,0.0,0.0,0.0,"[-0.48273830943461293, 0.48273830943461293]","Hoeffding union 95%, untruncated",88,83,0.0001877934846561402,0.0002264227659907192,0.0,0.0,0.035528816282749176,0.02982812002301216,0.04482684284448624,266,276,286
41154,1024,0.0,0.0,0.0,0.0,"[-0.24328772037891674, 0.24328772037891674]","Hoeffding union 95%, untruncated",346,327,0.000188912934390828,0.00021446828031912446,0.0,0.0,0.1357111781835556,0.08491731248795986,0.09969042800366879,1034,1044,1054
41235,256,0.0,0.0,0.0,0.0,"[-0.4524985259198726, 0.4524985259198726]","Hoeffding union 95%, untruncated",99,95,0.0001893778971862048,0.00021573517005890608,0.0,0.0,0.03949892520904541,0.03626514412462711,0.05057103745639324,266,276,286
41235,1024,0.0,0.0,0.0,0.0,"[-0.24695816689058236, 0.24695816689058236]","Hoeffding union 95%, untruncated",341,315,0.00019088256522081792,0.00022831204114481807,0.0,0.0,0.13720997236669064,0.08606495149433613,0.10117044113576412,1034,1044,1054
41316,256,0.0,0.0,0.0,0.0,"[-0.479909337575835, 0.479909337575835]","Hoeffding union 95%, untruncated",89,84,0.00020239094737917185,0.00024893981753848493,0.0,0.0,0.039063721895217896,0.03269803151488304,0.04913880489766598,266,276,286
41316,1024,0.0,0.0,0.0,0.0,"[-0.2522791487224237, 0.2522791487224237]","Hoeffding union 95%, untruncated",331,300,0.00019203545525670052,0.0002379588840994984,0.0,0.0,0.1351648848503828,0.08330723457038403,0.09904756210744381,1034,1044,1054
41398,256,0.08547008547008547,0.08547008547008547,0.0006738357755157044,0.07883878573533741,"[-0.44988645520519543, 0.6208266261453664]","Hoeffding union 95%, untruncated",32,117,0.00020467082504183054,0.00023074037744663656,0.0,0.030753968253968252,0.03373945504426956,0.03206522390246391,0.047331251204013824,266,276,286
41398,1024,0.06607142857142857,0.06607142857142857,0.00011038639516629552,0.061816381293125486,"[-0.316699909145371, 0.4488427662882281]","Hoeffding union 95%, untruncated",33,560,0.00019809618243016303,0.00023611201322637498,0.0,0.08630952380952381,0.13905109278857708,0.11095817759633064,0.12660314328968525,1034,1044,1054
41479,256,0.0,0.0,0.0,0.0,"[-0.4856179451673849, 0.4856179451673849]","Hoeffding union 95%, untruncated",87,82,0.00019087980035692453,0.00022871489636600018,0.0,0.0,0.03573192097246647,0.032171156257390976,0.047855986282229424,266,276,286
41479,1024,0.0,0.0,0.0,0.0,"[-0.2455097232038581, 0.2455097232038581]","Hoeffding union 95%, untruncated",340,321,0.00019504822557792068,0.00022099417401477695,0.0,0.0,0.1375046018511057,0.08564908988773823,0.10027602128684521,1034,1044,1054
41560,256,0.2727272727272727,0.2727272727272727,0.001514100056778752,0.19986120749479527,"[-0.24660985969219196, 0.7920644051467374]","Hoeffding union 95%, untruncated",32,132,0.00019233528291806579,0.00023138354299589992,0.0,0.18229166666666666,0.036770425736904144,0.030146289616823196,0.045439356938004494,266,276,286
41560,1024,0.26548672566371684,0.26548672566371684,0.00034575092936183546,0.19534927508943703,"[-0.11672984062674813, 0.6477032919541819]","Hoeffding union 95%, untruncated",33,565,0.00019145585247315466,0.0002294575097039342,0.0,0.19816468253968253,0.136146642267704,0.11410917527973652,0.12926768511533737,1034,1044,1054
41641,256,0.04838709677419355,0.04838709677419355,0.0003743559808126699,0.046420141620771065,"[-0.4791320970885344, 0.5759062906369214]","Hoeffding union 95%, untruncated",32,124,0.00019633592455647886,0.00023814945598132908,0.0,0.05952380952380952,0.035982271656394005,0.03164161182940006,0.047465572133660316,266,276,286
41641,1024,0.055855855855855854,0.055855855855855854,9.51912982354977e-05,0.05283117052070122,"[-0.3236601742597496, 0.43537188597146126]","Hoeffding union 95%, untruncated",34,555,0.00020130560733377934,0.00023990898625925183,0.0,0.04538690476190476,0.14036056213080883,0.11057076416909695,0.12641943618655205,1034,1044,1054
41723,256,0.0,0.0,0.0,0.0,"[-0.48471369354479343, 0.48471369354479343]","Hoeffding union 95%, untruncated",88,82,0.00019532183068804443,0.00024026641040109098,0.0,0.0,0.03709365986287594,0.0299979317933321,0.04589108005166054,266,276,286
41723,1024,0.0,0.0,0.0,0.0,"[-0.25302672533388165, 0.25302672533388165]","Hoeffding union 95%, untruncated",325,300,0.0001967084244824946,0.0002347869740333408,0.0,0.0,0.13452442176640034,0.07935189642012119,0.09490911290049553,1034,1044,1054
