origin,retention,N,method,device,conditioning_setup_seconds,sampling_seconds,residual_gather_seconds,fine_seconds,device_seconds,transfer_seconds,event_seconds,total_seconds,enclosure_seconds,compaction_seconds
32302,0.15,1024,empirical_selective,cuda,0.004731053486466408,0.13228287547826767,0.002743920311331749,0.002285744994878769,,0.010050032287836075,,0.17791088484227657,0.020893804728984833,0.002870330587029457
32302,0.15,1024,certified_fallback,cuda,0.004731053486466408,0.13228287547826767,0.002743920311331749,0.0022850893437862396,,0.005526971071958542,,0.17046043276786804,0.020893804728984833,0.0
32302,0.15,1024,fine_mc,cpu,0.0051991380751132965,0.18654891476035118,0.002662237733602524,0.04115999862551689,0.0,0.0,0.0014938097447156906,0.23743936233222485,,
32302,1.0,256,fine_mc,cuda,0.006053322926163673,0.0006916653364896774,0.0008131265640258789,0.0009365864098072052,0.0009069439768791199,0.004680925980210304,0.0004136841744184494,0.01404951885342598,,
32302,1.0,256,empirical_selective,cuda,0.006053322926163673,0.0006916653364896774,0.0008131265640258789,0.0010713394731283188,,0.0017514917999505997,,0.01804383285343647,0.005886310711503029,0.000829676166176796
32302,1.0,256,certified_fallback,cuda,0.006053322926163673,0.0006916653364896774,0.0008131265640258789,0.0011361278593540192,,0.0016453005373477936,,0.01713571883738041,0.005886310711503029,0.0
32302,1.0,256,fine_mc,cpu,0.006111312657594681,0.00044638291001319885,0.0006577931344509125,0.006868248805403709,0.0,0.0,0.0003223307430744171,0.015690729022026062,,
32302,1.0,1024,fine_mc,cuda,0.006386714056134224,0.00189274363219738,0.0025457385927438736,0.0022851359099149704,0.0022544319629669188,0.005712347105145454,0.001468900591135025,0.020907936617732048,,
32302,1.0,1024,empirical_selective,cuda,0.006386714056134224,0.00189274363219738,0.0025457385927438736,0.0022978559136390686,,0.009284205734729767,,0.04799940995872021,0.02065051719546318,0.002896631136536598
32302,1.0,1024,certified_fallback,cuda,0.006386714056134224,0.00189274363219738,0.0025457385927438736,0.002296246588230133,,0.00557326152920723,,0.04138277284801006,0.02065051719546318,0.0
32302,1.0,1024,fine_mc,cpu,0.006932737305760384,0.0016703791916370392,0.006395956501364708,0.04549904726445675,0.0,0.0,0.0014522280544042587,0.06236588396131992,,
32383,0.0,256,fine_mc,cuda,0.004254529252648354,0.035204315558075905,0.0007276833057403564,0.0010703187435865402,0.0010295360088348388,0.0018651839345693588,0.00042636506259441376,0.044190580025315285,,
32383,0.0,256,empirical_selective,cuda,0.004254529252648354,0.035204315558075905,0.0007276833057403564,0.0009461771696805954,,0.0015977825969457626,,0.05018499307334423,0.00555058941245079,0.0008232258260250092
32383,0.0,256,certified_fallback,cuda,0.004254529252648354,0.035204315558075905,0.0007276833057403564,0.0008701551705598831,,0.00462307408452034,,0.05260276980698109,0.00555058941245079,0.0
32383,0.0,256,fine_mc,cpu,0.004344752058386803,0.026944007724523544,0.0007206853479146957,0.012678269296884537,0.0,0.0,0.00035565346479415894,0.04546449892222881,,
32383,0.0,1024,fine_mc,cuda,0.0046650320291519165,0.11392631754279137,0.002513827756047249,0.0022830460220575333,0.002250175952911377,0.00563746877014637,0.0015663933008909225,0.13135304860770702,,
32383,0.0,1024,empirical_selective,cuda,0.0046650320291519165,0.11392631754279137,0.002513827756047249,0.002287108451128006,,0.009583495557308197,,0.15850843116641045,0.020342012867331505,0.003028271719813347
32383,0.0,1024,certified_fallback,cuda,0.0046650320291519165,0.11392631754279137,0.002513827756047249,0.002288375049829483,,0.005478277802467346,,0.15135041996836662,0.020342012867331505,0.0
32383,0.0,1024,fine_mc,cpu,0.0044756922870874405,0.17030723206698895,0.0030422117561101913,0.040947075933218,0.0,0.0,0.001445271074771881,0.2206945437937975,,
32383,0.15,256,fine_mc,cuda,0.005147656425833702,0.03655553609132767,0.0009932052344083786,0.0011037960648536682,0.0010616639852523803,0.0017943084239959717,0.00045132264494895935,0.04675744101405144,,
32383,0.15,256,empirical_selective,cuda,0.005147656425833702,0.03655553609132767,0.0009932052344083786,0.0009728763252496719,,0.001614963635802269,,0.053001103922724724,0.005922451615333557,0.0007494762539863586
32383,0.15,256,certified_fallback,cuda,0.005147656425833702,0.03655553609132767,0.0009932052344083786,0.0008991844952106476,,0.0016930680721998215,,0.05213959515094757,0.005922451615333557,0.0
32383,0.15,256,fine_mc,cpu,0.00490422360599041,0.031067345291376114,0.0008018668740987778,0.007713295519351959,0.0,0.0,0.0003224983811378479,0.04761175997555256,,
32383,0.15,1024,fine_mc,cuda,0.00490291602909565,0.13054838217794895,0.0025383085012435913,0.0022890865802764893,0.002256191968917847,0.005533019080758095,0.0014455877244472504,0.1479236762970686,,
32383,0.15,1024,empirical_selective,cuda,0.00490291602909565,0.13054838217794895,0.0025383085012435913,0.0022945161908864975,,0.009576190263032913,,0.17513651587069035,0.019786158576607704,0.003305841237306595
32383,0.15,1024,certified_fallback,cuda,0.00490291602909565,0.13054838217794895,0.0025383085012435913,0.002285117283463478,,0.005514569580554962,,0.16774197854101658,0.019786158576607704,0.0
32383,0.15,1024,fine_mc,cpu,0.005307326093316078,0.19151146709918976,0.002586469054222107,0.04254061542451382,0.0,0.0,0.0013231467455625534,0.24387061037123203,,
32383,1.0,256,fine_mc,cuda,0.006281184032559395,0.0006934646517038345,0.0022456757724285126,0.000970255583524704,0.000938431978225708,0.004612971097230911,0.0004261638969182968,0.015785763040184975,,
32383,1.0,256,empirical_selective,cuda,0.006281184032559395,0.0006934646517038345,0.0022456757724285126,0.0012092478573322296,,0.004911975935101509,,0.02293476089835167,0.005769249051809311,0.0007252376526594162
32383,1.0,256,certified_fallback,cuda,0.006281184032559395,0.0006934646517038345,0.0022456757724285126,0.0009831581264734268,,0.004879780113697052,,0.021830184385180473,0.005769249051809311,0.0
32383,1.0,256,fine_mc,cpu,0.006941931322216988,0.000590253621339798,0.0005755536258220673,0.010805115103721619,0.0,0.0,0.00033203326165676117,0.02077825739979744,,
32383,1.0,1024,fine_mc,cuda,0.006369175389409065,0.0018218420445919037,0.002610348165035248,0.0022928547114133835,0.0022576959133148193,0.005591876804828644,0.0014793984591960907,0.020849306136369705,,
32383,1.0,1024,empirical_selective,cuda,0.006369175389409065,0.0018218420445919037,0.002610348165035248,0.0023001357913017273,,0.00562552735209465,,0.04610327258706093,0.022229624912142754,0.002903781831264496
32383,1.0,1024,certified_fallback,cuda,0.006369175389409065,0.0018218420445919037,0.002610348165035248,0.0022870954126119614,,0.009956061840057373,,0.04741709306836128,0.022229624912142754,0.0
32383,1.0,1024,fine_mc,cpu,0.0063917748630046844,0.0022008754312992096,0.005077315494418144,0.038537319749593735,0.0,0.0,0.0014552194625139236,0.05419092997908592,,
32464,0.0,256,fine_mc,cuda,0.0042448267340660095,0.02704368159174919,0.0009005162864923477,0.0010668467730283737,0.001023743987083435,0.004950104281306267,0.00045019201934337616,0.03924924321472645,,
32464,0.0,256,empirical_selective,cuda,0.0042448267340660095,0.02704368159174919,0.0009005162864923477,0.0010485071688890457,,0.004915395751595497,,0.047635000199079514,0.006947968155145645,0.0010356083512306213
32464,0.0,256,certified_fallback,cuda,0.0042448267340660095,0.02704368159174919,0.0009005162864923477,0.0009743385016918182,,0.004696870222687721,,0.04565647803246975,0.006947968155145645,0.0
32464,0.0,256,fine_mc,cpu,0.004703281447291374,0.026291202753782272,0.0007367134094238281,0.012069165706634521,0.0,0.0,0.0003275331109762192,0.046159183606505394,,
32464,0.0,1024,fine_mc,cuda,0.0044713933020830154,0.16581418178975582,0.0024700984358787537,0.002291586250066757,0.002254591941833496,0.009837890043854713,0.0015075206756591797,0.1870596781373024,,
32464,0.0,1024,empirical_selective,cuda,0.0044713933020830154,0.16581418178975582,0.0024700984358787537,0.0023193955421447754,,0.005526367574930191,,0.20460177958011627,0.019191492348909378,0.002763979136943817
32464,0.0,1024,certified_fallback,cuda,0.0044713933020830154,0.16581418178975582,0.0024700984358787537,0.0023095831274986267,,0.008792323991656303,,0.20523694530129433,0.019191492348909378,0.0
32464,0.0,1024,fine_mc,cpu,0.0044112298637628555,0.16648237593472004,0.002923380583524704,0.04232092574238777,0.0,0.0,0.0012022294104099274,0.2177504375576973,,
32464,0.15,256,fine_mc,cuda,0.005049087107181549,0.025302646681666374,0.0007628072053194046,0.0012132879346609116,0.0011624000072479248,0.0017199255526065826,0.0004516616463661194,0.0350915752351284,,
32464,0.15,256,empirical_selective,cuda,0.005049087107181549,0.025302646681666374,0.0007628072053194046,0.0009862761944532394,,0.0016286130994558334,,0.04176522046327591,0.006249275058507919,0.0007761642336845398
32464,0.15,256,certified_fallback,cuda,0.005049087107181549,0.025302646681666374,0.0007628072053194046,0.0009339861571788788,,0.0016560815274715424,,0.04083912633359432,0.006249275058507919,0.0
32464,0.15,256,fine_mc,cpu,0.00502464734017849,0.030675506219267845,0.0007616560906171799,0.011795593425631523,0.0,0.0,0.0003694724291563034,0.04895763099193573,,
32464,0.15,1024,fine_mc,cuda,0.004676192998886108,0.17959274537861347,0.002514757215976715,0.0022946875542402267,0.0022602880001068113,0.009443096816539764,0.001490820199251175,0.20059505477547646,,
32464,0.15,1024,empirical_selective,cuda,0.004676192998886108,0.17959274537861347,0.002514757215976715,0.002292916178703308,,0.010339895263314247,,0.22404871135950089,0.019574148580431938,0.002973059192299843
32464,0.15,1024,certified_fallback,cuda,0.004676192998886108,0.17959274537861347,0.002514757215976715,0.0022914838045835495,,0.0055007971823215485,,0.21612193435430527,0.019574148580431938,0.0
32464,0.15,1024,fine_mc,cpu,0.005102826282382011,0.18833145685493946,0.0030550193041563034,0.04005074128508568,0.0,0.0,0.001315409317612648,0.23824692703783512,,
32464,1.0,256,fine_mc,cuda,0.005976513028144836,0.0007832422852516174,0.0006933752447366714,0.0009020362049341202,0.0008715199828147888,0.001612391322851181,0.0003983937203884125,0.010813465341925621,,
32464,1.0,256,empirical_selective,cuda,0.005976513028144836,0.0007832422852516174,0.0006933752447366714,0.000940278172492981,,0.001557881012558937,,0.016371695324778557,0.004848964512348175,0.000663071870803833
32464,1.0,256,certified_fallback,cuda,0.005976513028144836,0.0007832422852516174,0.0006933752447366714,0.0009215548634529114,,0.0015743803232908249,,0.01564702019095421,0.004848964512348175,0.0
32464,1.0,256,fine_mc,cpu,0.005952442064881325,0.00038088299334049225,0.0005899518728256226,0.0068970005959272385,0.0,0.0,0.00030012428760528564,0.014422943815588951,,
32464,1.0,1024,fine_mc,cuda,0.006008772179484367,0.001756712794303894,0.002529127523303032,0.002289986237883568,0.0022532479763031008,0.005593800917267799,0.0015953797847032547,0.020380672067403793,,
32464,1.0,1024,empirical_selective,cuda,0.006008772179484367,0.001756712794303894,0.002529127523303032,0.002299996092915535,,0.00933697447180748,,0.04843773879110813,0.021651500836014748,0.0028038322925567627
32464,1.0,1024,certified_fallback,cuda,0.006008772179484367,0.001756712794303894,0.002529127523303032,0.002296408638358116,,0.0056185051798820496,,0.04185306094586849,0.021651500836014748,0.0
32464,1.0,1024,fine_mc,cpu,0.006115954369306564,0.001389211043715477,0.0026547275483608246,0.034456439316272736,0.0,0.0,0.0013445597141981125,0.046312764286994934,,
32545,0.0,256,fine_mc,cuda,0.00417880155146122,0.02357899583876133,0.001391218975186348,0.0009959470480680466,0.0009580159783363342,0.001705702394247055,0.0004360657185316086,0.03283784165978432,,
32545,0.0,256,empirical_selective,cuda,0.00417880155146122,0.02357899583876133,0.001391218975186348,0.0009572878479957581,,0.0016012564301490784,,0.03860476054251194,0.005175303667783737,0.000779246911406517
32545,0.0,256,certified_fallback,cuda,0.00417880155146122,0.02357899583876133,0.001391218975186348,0.0008940678089857101,,0.001750800758600235,,0.03779403306543827,0.005175303667783737,0.0
32545,0.0,256,fine_mc,cpu,0.0043043699115514755,0.025504499673843384,0.0007350854575634003,0.011934874579310417,0.0,0.0,0.0003226418048143387,0.04316713288426399,,
32545,0.0,1024,fine_mc,cuda,0.004303367808461189,0.12720412015914917,0.003427645191550255,0.0022906865924596786,0.002255743980407715,0.0056685879826545715,0.0014687087386846542,0.14494281448423862,,
32545,0.0,1024,empirical_selective,cuda,0.004303367808461189,0.12720412015914917,0.003427645191550255,0.0022920873016119003,,0.009960399940609932,,0.17145060934126377,0.019015824422240257,0.003218119964003563
32545,0.0,1024,certified_fallback,cuda,0.004303367808461189,0.12720412015914917,0.003427645191550255,0.002293083816766739,,0.005664011463522911,,0.1638918910175562,0.019015824422240257,0.0
32545,0.0,1024,fine_mc,cpu,0.004432369023561478,0.17427239939570427,0.002993982285261154,0.038238588720560074,0.0,0.0,0.0014142300933599472,0.2217223308980465,,
32545,0.15,256,fine_mc,cuda,0.005028607323765755,0.024815576151013374,0.0016432702541351318,0.001232728362083435,0.001192255973815918,0.0018397029489278793,0.0004808548837900162,0.03569488786160946,,
32545,0.15,256,empirical_selective,cuda,0.005028607323765755,0.024815576151013374,0.0016432702541351318,0.0009796787053346634,,0.0016055498272180557,,0.04248427413403988,0.006577376276254654,0.0008374955505132675
32545,0.15,256,certified_fallback,cuda,0.005028607323765755,0.024815576151013374,0.0016432702541351318,0.000925818458199501,,0.0018299836665391922,,0.041676921769976616,0.006577376276254654,0.0
32545,0.15,256,fine_mc,cpu,0.005452858284115791,0.030461933463811874,0.0013756118714809418,0.012068631127476692,0.0,0.0,0.000334104523062706,0.05001751706004143,,
32545,0.15,1024,fine_mc,cuda,0.0047285426408052444,0.13604229129850864,0.0025090202689170837,0.00229586660861969,0.0022606079578399657,0.005620995536446571,0.0014783497899770737,0.15323821268975735,,
32545,0.15,1024,empirical_selective,cuda,0.0047285426408052444,0.13604229129850864,0.0025090202689170837,0.002285115420818329,,0.010286150500178337,,0.18223214335739613,0.021514559164643288,0.002856981009244919
32545,0.15,1024,certified_fallback,cuda,0.0047285426408052444,0.13604229129850864,0.0025090202689170837,0.0022945869714021683,,0.005496930330991745,,0.17469284310936928,0.021514559164643288,0.0
32545,0.15,1024,fine_mc,cpu,0.005160877481102943,0.20102198794484138,0.0026440080255270004,0.03860758803784847,0.0,0.0,0.0013664104044437408,0.2492611650377512,,
32545,1.0,256,fine_mc,cuda,0.006181234493851662,0.0007109958678483963,0.0012494474649429321,0.0009585954248905182,0.0009293439984321594,0.004519252106547356,0.00043765269219875336,0.014520751312375069,,
32545,1.0,256,empirical_selective,cuda,0.006181234493851662,0.0007109958678483963,0.0012494474649429321,0.0009757485240697861,,0.004632631316781044,,0.020648324862122536,0.0053099375218153,0.0006085839122533798
32545,1.0,256,certified_fallback,cuda,0.006181234493851662,0.0007109958678483963,0.0012494474649429321,0.000982949510216713,,0.004774097353219986,,0.020061181858181953,0.0053099375218153,0.0
32545,1.0,256,fine_mc,cpu,0.006040221080183983,0.0003863908350467682,0.0006912928074598312,0.01294214092195034,0.0,0.0,0.0003318414092063904,0.02072981372475624,,
32545,1.0,1024,fine_mc,cuda,0.006066212430596352,0.0017703510820865631,0.0025895293802022934,0.0022867266088724136,0.002256288051605225,0.009937148541212082,0.001441480591893196,0.024703385308384895,,
32545,1.0,1024,empirical_selective,cuda,0.006066212430596352,0.0017703510820865631,0.0025895293802022934,0.0022938065230846405,,0.0054828207939863205,,0.04403102025389671,0.020130610093474388,0.0031399130821228027
32545,1.0,1024,certified_fallback,cuda,0.006066212430596352,0.0017703510820865631,0.0025895293802022934,0.002284284681081772,,0.007937563583254814,,0.042793942615389824,0.020130610093474388,0.0
32545,1.0,1024,fine_mc,cpu,0.006318902596831322,0.001323489472270012,0.0026578977704048157,0.03031352162361145,0.0,0.0,0.001318199560046196,0.04230388626456261,,
32627,0.0,256,fine_mc,cuda,0.004469731822609901,0.02704111859202385,0.0007904339581727982,0.0010443776845932007,0.0010070079565048218,0.004690906032919884,0.00043945200741291046,0.039141695946455,,
32627,0.0,256,empirical_selective,cuda,0.004469731822609901,0.02704111859202385,0.0007904339581727982,0.0009754262864589691,,0.004482058808207512,,0.045055216178297997,0.0052658263593912125,0.0009521264582872391
32627,0.0,256,certified_fallback,cuda,0.004469731822609901,0.02704111859202385,0.0007904339581727982,0.0009439028799533844,,0.004927581176161766,,0.044332586228847504,0.0052658263593912125,0.0
32627,0.0,256,fine_mc,cpu,0.0042946431785821915,0.02598159946501255,0.0008013974875211716,0.011997733265161514,0.0,0.0,0.0003494005650281906,0.04385952465236187,,
32627,0.0,1024,fine_mc,cuda,0.004406532272696495,0.12648460641503334,0.0026829279959201813,0.002288835123181343,0.002256095886230469,0.005547955632209778,0.0014272723346948624,0.14351405389606953,,
32627,0.0,1024,empirical_selective,cuda,0.004406532272696495,0.12648460641503334,0.0026829279959201813,0.002298504114151001,,0.009855639189481735,,0.17009428888559341,0.01924593187868595,0.002974141389131546
32627,0.0,1024,certified_fallback,cuda,0.004406532272696495,0.12648460641503334,0.0026829279959201813,0.002283424139022827,,0.0055454690009355545,,0.1628376543521881,0.01924593187868595,0.0
32627,0.0,1024,fine_mc,cpu,0.004438862204551697,0.17151925154030323,0.003086639568209648,0.041367219761013985,0.0,0.0,0.0014571808278560638,0.22238684818148613,,
32627,0.15,256,fine_mc,cuda,0.00499616377055645,0.023953089490532875,0.0012930072844028473,0.0009874068200588226,0.0009521279931068421,0.001687401905655861,0.00044678524136543274,0.03401653841137886,,
32627,0.15,256,empirical_selective,cuda,0.00499616377055645,0.023953089490532875,0.0012930072844028473,0.0009229276329278946,,0.0015483386814594269,,0.03956436738371849,0.005140766501426697,0.000696355476975441
32627,0.15,256,certified_fallback,cuda,0.00499616377055645,0.023953089490532875,0.0012930072844028473,0.0008988678455352783,,0.001776261255145073,,0.03897504508495331,0.005140766501426697,0.0
32627,0.15,256,fine_mc,cpu,0.004906924441456795,0.03247588872909546,0.0021229442209005356,0.012166796252131462,0.0,0.0,0.00034844130277633667,0.0524393692612648,,
32627,0.15,1024,fine_mc,cuda,0.004816330969333649,0.13104255683720112,0.0023270882666110992,0.002302035689353943,0.002268320083618164,0.005607739090919495,0.0015314500778913498,0.14829526841640472,,
32627,0.15,1024,empirical_selective,cuda,0.004816330969333649,0.13104255683720112,0.0023270882666110992,0.0022923480719327927,,0.010466532781720161,,0.17720266990363598,0.020226841792464256,0.0038458071649074554
32627,0.15,1024,certified_fallback,cuda,0.004816330969333649,0.13104255683720112,0.0023270882666110992,0.0022912174463272095,,0.0055569130927324295,,0.16843273863196373,0.020226841792464256,0.0
32627,0.15,1024,fine_mc,cpu,0.00502338632941246,0.20033985003829002,0.0030025597661733627,0.03716439940035343,0.0,0.0,0.0013121683150529861,0.2473288793116808,,
32627,1.0,256,fine_mc,cuda,0.006033200770616531,0.00113677978515625,0.0011405684053897858,0.0009131487458944321,0.0008854399919509888,0.0016398709267377853,0.00038488395512104034,0.011786991730332375,,
32627,1.0,256,empirical_selective,cuda,0.006033200770616531,0.00113677978515625,0.0011405684053897858,0.0009241048246622086,,0.0015613343566656113,,0.017362995073199272,0.00494949147105217,0.0006404351443052292
32627,1.0,256,certified_fallback,cuda,0.006033200770616531,0.00113677978515625,0.0011405684053897858,0.0009026769548654556,,0.0017536729574203491,,0.016793889924883842,0.00494949147105217,0.0
32627,1.0,256,fine_mc,cpu,0.006095303222537041,0.00042011216282844543,0.0006602853536605835,0.012088593095541,0.0,0.0,0.00032278336584568024,0.019966959953308105,,
32627,1.0,1024,fine_mc,cuda,0.006031544879078865,0.0017742235213518143,0.003118092194199562,0.002297656610608101,0.0022531840801239015,0.005563266575336456,0.0014311987906694412,0.02139951102435589,,
32627,1.0,1024,empirical_selective,cuda,0.006031544879078865,0.0017742235213518143,0.003118092194199562,0.002287043258547783,,0.0055406782776117325,,0.04289424233138561,0.019314445555210114,0.002697758376598358
32627,1.0,1024,certified_fallback,cuda,0.006031544879078865,0.0017742235213518143,0.003118092194199562,0.002287456765770912,,0.010643446817994118,,0.04530409723520279,0.019314445555210114,0.0
32627,1.0,1024,fine_mc,cpu,0.006242573261260986,0.0021019838750362396,0.002709049731492996,0.0284135602414608,0.0,0.0,0.0013359468430280685,0.041270019486546516,,
32708,0.0,256,fine_mc,cuda,0.004242779687047005,0.0472891628742218,0.0008068233728408813,0.0010626353323459625,0.0010224000215530396,0.004716683179140091,0.00044638291001319885,0.05912783369421959,,
32708,0.0,256,empirical_selective,cuda,0.004242779687047005,0.0472891628742218,0.0008068233728408813,0.001004137098789215,,0.004578480497002602,,0.0648533646017313,0.005087375640869141,0.0008605066686868668
32708,0.0,256,certified_fallback,cuda,0.004242779687047005,0.0472891628742218,0.0008068233728408813,0.0009566172957420349,,0.005067054182291031,,0.06427892111241817,0.005087375640869141,0.0
32708,0.0,256,fine_mc,cpu,0.004316771402955055,0.0257642213255167,0.0007421467453241348,0.010686224326491356,0.0,0.0,0.00033345259726047516,0.042161162942647934,,
32708,0.0,1024,fine_mc,cuda,0.004372809082269669,0.10898415371775627,0.0022584665566682816,0.0022925492376089096,0.002247936010360718,0.009746890515089035,0.001429229974746704,0.1297275759279728,,
32708,0.0,1024,empirical_selective,cuda,0.004372809082269669,0.10898415371775627,0.0022584665566682816,0.0022895056754350662,,0.010148981586098671,,0.15314723178744316,0.019804660230875015,0.0032406020909547806
32708,0.0,1024,certified_fallback,cuda,0.004372809082269669,0.10898415371775627,0.0022584665566682816,0.002286003902554512,,0.005506645888090134,,0.14524065516889095,0.019804660230875015,0.0
32708,0.0,1024,fine_mc,cpu,0.004798471927642822,0.11812602914869785,0.002428976818919182,0.03015001118183136,0.0,0.0,0.0016577430069446564,0.15755467489361763,,
32708,0.15,256,fine_mc,cuda,0.005020396783947945,0.04916611686348915,0.0007921066135168076,0.0010330770164728165,0.00099619197845459,0.004677301272749901,0.0004611629992723465,0.06174829229712486,,
32708,0.15,256,empirical_selective,cuda,0.005020396783947945,0.04916611686348915,0.0007921066135168076,0.0009917467832565308,,0.004525819793343544,,0.06768331304192543,0.00523073785007,0.0009702984243631363
32708,0.15,256,certified_fallback,cuda,0.005020396783947945,0.04916611686348915,0.0007921066135168076,0.0009001251310110092,,0.004871182143688202,,0.06683865003287792,0.00523073785007,0.0
32708,0.15,256,fine_mc,cpu,0.004953533411026001,0.03128793090581894,0.0006944146007299423,0.012164555490016937,0.0,0.0,0.0003674030303955078,0.04979324899613857,,
32708,0.15,1024,fine_mc,cuda,0.004958506673574448,0.14577536098659039,0.0025174282491207123,0.0022834446281194687,0.0022525439262390135,0.005546297878026962,0.0014443788677453995,0.16308480128645897,,
32708,0.15,1024,empirical_selective,cuda,0.004958506673574448,0.14577536098659039,0.0025174282491207123,0.002292117103934288,,0.009942712262272835,,0.191339410841465,0.020521214231848717,0.0031959041953086853
32708,0.15,1024,certified_fallback,cuda,0.004958506673574448,0.14577536098659039,0.0025174282491207123,0.0022863950580358505,,0.005475999787449837,,0.18354479409754276,0.020521214231848717,0.0
32708,0.15,1024,fine_mc,cpu,0.005049556493759155,0.18644381314516068,0.0025169290602207184,0.03266475908458233,0.0,0.0,0.0013924278318881989,0.22847197577357292,,
32708,1.0,256,fine_mc,cuda,0.005968673154711723,0.0016860123723745346,0.0006539933383464813,0.0008795764297246933,0.0008517760038375855,0.001792900264263153,0.0003935340791940689,0.011801052838563919,,
32708,1.0,256,empirical_selective,cuda,0.005968673154711723,0.0016860123723745346,0.0006539933383464813,0.0009752064943313599,,0.0016174409538507462,,0.017674075439572334,0.004999425262212753,0.0008105840533971786
32708,1.0,256,certified_fallback,cuda,0.005968673154711723,0.0016860123723745346,0.0006539933383464813,0.0009355954825878143,,0.0017614010721445084,,0.017348160967230797,0.004999425262212753,0.0
32708,1.0,256,fine_mc,cpu,0.006019772961735725,0.0004905108362436295,0.0005716364830732346,0.007181299850344658,0.0,0.0,0.0003444533795118332,0.014894679188728333,,
32708,1.0,1024,fine_mc,cuda,0.0060659125447273254,0.0022756345570087433,0.002442914992570877,0.0022844355553388596,0.0022533121109008787,0.005653141066431999,0.001448480412364006,0.02077159471809864,,
32708,1.0,1024,empirical_selective,cuda,0.0060659125447273254,0.0022756345570087433,0.002442914992570877,0.0023059360682964325,,0.009941978380084038,,0.04955923557281494,0.021537572145462036,0.002951381728053093
32708,1.0,1024,certified_fallback,cuda,0.0060659125447273254,0.0022756345570087433,0.002442914992570877,0.0023001469671726227,,0.005641378462314606,,0.0423178356140852,0.021537572145462036,0.0
32708,1.0,1024,fine_mc,cpu,0.006223304197192192,0.0020223651081323624,0.002498287707567215,0.03141943924129009,0.0,0.0,0.0013596508651971817,0.04388103820383549,,
32789,0.0,256,fine_mc,cuda,0.004253847524523735,0.02310849167406559,0.0011629369109869003,0.0010016467422246933,0.0009668480157852173,0.0017009936273097992,0.00041209161281585693,0.03217698633670807,,
32789,0.0,256,empirical_selective,cuda,0.004253847524523735,0.02310849167406559,0.0011629369109869003,0.0009407773613929749,,0.0015567783266305923,,0.037922585383057594,0.005296438932418823,0.0006699748337268829
32789,0.0,256,certified_fallback,cuda,0.004253847524523735,0.02310849167406559,0.0011629369109869003,0.0009057838469743729,,0.0018153507262468338,,0.03737636283040047,0.005296438932418823,0.0
32789,0.0,256,fine_mc,cpu,0.004290619865059853,0.026822417974472046,0.0013976078480482101,0.013001009821891785,0.0,0.0,0.0003292206674814224,0.046175720170140266,,
32789,0.0,1024,fine_mc,cuda,0.004415331408381462,0.1146772913634777,0.002986699342727661,0.0022854432463645935,0.0022525439262390135,0.005642106756567955,0.001455020159482956,0.13207540474832058,,
32789,0.0,1024,empirical_selective,cuda,0.004415331408381462,0.1146772913634777,0.002986699342727661,0.0022878851741552353,,0.010114220902323723,,0.16013438999652863,0.020383473485708237,0.0032691042870283127
32789,0.0,1024,certified_fallback,cuda,0.004415331408381462,0.1146772913634777,0.002986699342727661,0.0022862348705530167,,0.005543220788240433,,0.1522047221660614,0.020383473485708237,0.0
32789,0.0,1024,fine_mc,cpu,0.004425050690770149,0.17165345326066017,0.003081372007727623,0.03922371566295624,0.0,0.0,0.0013448502868413925,0.22010546550154686,,
32789,0.15,256,fine_mc,cuda,0.005039334297180176,0.02385282702744007,0.0010111648589372635,0.0010020565241575241,0.000967199981212616,0.0016272533684968948,0.00042191334068775177,0.0335139948874712,,
32789,0.15,256,empirical_selective,cuda,0.005039334297180176,0.02385282702744007,0.0010111648589372635,0.0009097065776586533,,0.0015524402260780334,,0.039007993414998055,0.005034506320953369,0.000649893656373024
32789,0.15,256,certified_fallback,cuda,0.005039334297180176,0.02385282702744007,0.0010111648589372635,0.000925116240978241,,0.0017362162470817566,,0.03844855912029743,0.005034506320953369,0.0
32789,0.15,256,fine_mc,cpu,0.004942014813423157,0.030635256320238113,0.0010063853114843369,0.007341880351305008,0.0,0.0,0.0003164522349834442,0.044556381180882454,,
32789,0.15,1024,fine_mc,cuda,0.004692334681749344,0.12370951473712921,0.003006400540471077,0.002285996451973915,0.002254080057144165,0.004472913220524788,0.0014354903250932693,0.1401483118534088,,
32789,0.15,1024,empirical_selective,cuda,0.004692334681749344,0.12370951473712921,0.003006400540471077,0.0023002848029136658,,0.0055833179503679276,,0.16598448343575,0.021510979160666466,0.0032027624547481537
32789,0.15,1024,certified_fallback,cuda,0.004692334681749344,0.12370951473712921,0.003006400540471077,0.0023017246276140213,,0.005561158061027527,,0.1627365294843912,0.021510979160666466,0.0
32789,0.15,1024,fine_mc,cpu,0.005096295848488808,0.1864084042608738,0.002544175833463669,0.02857953868806362,0.0,0.0,0.0015034396201372147,0.2244882807135582,,
32789,1.0,256,fine_mc,cuda,0.00605989433825016,0.0005698110908269882,0.0006699059158563614,0.0009165685623884201,0.0008873280286788941,0.0015845708549022675,0.0004123318940401077,0.010668963193893433,,
32789,1.0,256,empirical_selective,cuda,0.00605989433825016,0.0005698110908269882,0.0006699059158563614,0.0009357165545225143,,0.0015794262290000916,,0.016753334552049637,0.004927352070808411,0.0005871355533599854
